title,indegree,pagerank,betweenness,closeness,canonisation_score,louvain_cluster,leiden_cluster
1880_Martignat-Mlle-de_L-Oncle-Boni,4.99954464810558,0.0002377181820535,6.123809256137691e-05,0.0025903289584804,0.0,4,17
1909_Leblanc-Maurice_L-Aiguille-creuse,1.9992125077363707,0.0001325253494456,4.5128818212208726e-05,0.0011055335273642,0.0,4,17
1865_Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde,5.998839172117968,0.0003152215766771,3.770255698741489e-06,0.0039280497426576,0.0,4,17
1891_Ohnet-Georges_Dette-de-haine,0.9997919702916188,9.49536723070416e-05,6.969260534037297e-06,0.000450525326522,0.0,4,0
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,0.99961383874111,0.0001421020409822,6.398009670591617e-06,0.0030207078975721,0.0,4,17
1936_Aragon-Louis_Les-Beaux-Quartiers,0.9999130943275332,9.495420485546853e-05,9.140013815130882e-07,0.000450566273672,0.4,4,1
1868_Zaccone-Pierre_Le-Courrier-de-Lyon,4.999105669002692,0.0003154395156411,0.0002754571663535,0.0086224042037897,0.0,4,0
1876_Delpit-Albert_Jean-nu-pieds-chronique-de-1832_volume-2,0.9998991568257296,9.495472964391408e-05,5.141257771011121e-06,0.000450545306992,0.0,4,17
1958_Very-Pierre_Les-disparus-de-Saint-Agil,0.0,6.968843616809902e-05,0.0,0.0,0.0,4,17
1921_Leroux-Gaston_Fatalitas-,2.999828349491169,0.0001414966501843,2.5592038682366468e-05,0.0010813661433649,0.0,4,1
1978_Boileau-Narcejac_L-age-bete,0.0,6.968843616809902e-05,0.0,0.0,0.0,4,1
1886_Margueritte-Paul_Jours-d-epreuve,1.9997092704204904,0.0001146554449839,5.826758807145937e-06,0.0007601946231148,0.0,4,17
1957_Simenon-Georges_Maigret-voyage,0.9999638950891035,9.6529225216536e-05,2.1707532810935843e-06,0.0005069018039483,0.3,4,1
1921_Bourget-Paul_Un-drame-dans-le-monde,0.0,6.968843616809902e-05,0.0,0.0,0.15,4,1
1964_Simenon-Georges_La-patience-de-Maigret,0.9997349839473224,8.938871879977597e-05,4.912757425632849e-06,0.0003378624481065,0.3,4,1
1879_Cadol-Edouard_La-Grande-Vie-La-Preferee,7.998619178182727,0.0005616572436413,5.746783686263542e-05,0.0080866982408661,0.0,4,1
1907_Leblanc-Maurice_Arsene-Lupin-gentleman-cambrioleur,1.9993805376781304,0.0001090896163375,1.5995024176479045e-06,0.0006756946441242,0.0,4,17
1910_Cim-Albert_Le-petit-Leveille,1.9996703578039652,0.0001146553259932,1.9422529357153125e-05,0.0006757926178258,0.0,4,17
1877_Noriac-Jules_La-Falaise-d-Houlgate,3.9994554699534026,0.0001611962517585,2.3992536264718564e-06,0.0015205381834738,0.0,4,1
1923_Martin-du-Gard-Roger_Les-Thibault_Tome-III-La-Belle-Saison,2.999729269999145,0.000143069093592,1.1996268132359282e-05,0.0010560233480162,0.0,4,1
1910_Bazin-Rene_La-barriere,0.0,6.968843616809902e-05,0.0,0.0,0.0,4,12
1911_Leblanc-Maurice_La-frontiere,0.9997726553863606,0.0001204125786163,5.941008979835073e-05,0.0012013727693692,0.12,4,17
1924_Leroux-Gaston_La-machine-a-assassiner,0.9998815141666058,8.938910235537607e-05,5.141257771011121e-06,0.0003379119682888,0.0,4,17
2018_Mathieu-Nicolas_Leurs-enfants-apres-eux,0.0,6.968843616809902e-05,0.0,0.0,0.0,4,17
1845_Sue-Eugene_Paula-Monti-ou-L-Hotel-Lambert_Tome-I,9.99787061137049,0.000733991579623,1.576652383110077e-05,0.0084949620123558,0.0,4,17
1945_Psichari-Ernest_L-appel-des-armes,0.9997257670031184,9.495264463704408e-05,7.654761570172114e-06,0.0004504742266293,0.0,4,17
1865_Ponson-du-Terrail-Pierre-Alexis-de_Le-Castel-du-Diable,7.998777933544034,0.0004348248879813,6.717910154121198e-05,0.0086872144587864,0.0,4,17
1929_Leblanc-Maurice_La-demeure-mysterieuse,1.9997229961541252,0.000121793769731,9.025763642441746e-06,0.0009010829095849,0.0,4,17
1876_Dash-comtesse-de_Le-beau-voleur,4.999392824850071,0.0002103490221847,4.341506562187169e-06,0.0018714001063361,0.0,4,17
1890_Richebourg-Emile_Les-Amours-de-Village,0.9999786645120896,8.939014977089306e-05,3.0847546626066727e-06,0.0003379448004434,0.0,4,17
1918_Leroux-Gaston_Les-etranges-noces-de-Rouletabille,1.999884534855733,0.0001090910388381,8.91151346975261e-06,0.00067586499964,0.0,4,17
1879_Ponson-du-Terrail-Pierre_Le-Serment-des-Hommes-Rouges-Aventures-d-un-enfant-de-Paris_tome-2,3.999645796831966,0.0002604379133871,1.176776778698101e-05,0.0031522028568627,0.0,4,1
1933_Malraux-Andre_La-Condition-Humaine,0.9998197081836314,8.93891080550339e-05,1.942252935715312e-06,0.0003378910808325,0.64,4,17
1960_Simenon-Georges_Maigret-et-les-vieillards,0.9998660301900988,8.93891148082363e-05,8.454512778996066e-06,0.0003379067354478,0.3,4,1
1855_Chapus-Eugene_Les-soirees-de-Chantilly,4.998595774778738,0.0004011699101585,4.570006907565441e-07,0.0067385165145,0.0,4,17
1891_Maquet-Auguste_La-belle-Gabrielle_Tome-1,4.9995426791190685,0.0001961953972817,7.426261224793841e-06,0.0016895696369604,0.0,4,1
1921_Bourget-Paul_L-Ecuyere,1.9997668499280628,0.0001090907842685,7.769011742861249e-06,0.0006758252262578,0.15,4,10
1917_Leblanc-Maurice_L-Eclat-d-obus,0.9998948825794932,9.912169616437996e-05,3.541755353363217e-06,0.0007155933081126,0.0,4,17
1891_Maquet-Auguste_La-belle-Gabrielle_Tome-2,7.999106117047013,0.000323655851766,9.28853903962676e-05,0.0038390769191355,0.0,4,17
2006_Lemaitre-Pierre_Travail-Soigne,0.0,6.968843616809902e-05,0.0,0.0,0.0,4,17
1917_Bourget-Paul_Lazarine,0.9999102487691368,8.938983778303841e-05,1.1425017268913605e-06,0.0003379216792055,0.15,4,1
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,1.9998189556378927,0.000114655165718,4.341506562187169e-06,0.0007603260182271,0.0,4,1
1879_Verne-Jules_Les-Tribulations-d-un-Chinois-en-Chine,1.9997438011057644,0.0001178016227634,4.455756734876305e-06,0.0008447615436169,0.27,4,17
1881_Martignat-Mlle-de_Ginette,0.0,6.968843616809902e-05,0.0,0.0,0.0,4,17
1836_Gozlan-Leon_Le-notaire-de-Chantilly,11.997596065478731,0.0012124777052937,2.993354524455364e-05,0.0263841668271096,0.0,4,17
1882_Albalat-Antoine_L-inassouvie-roman-intime,5.998966951045899,0.0002275812147087,5.221232891893516e-05,0.0020696427940286,0.0,4,17
1893_Lemaitre-Jules_Les-Rois,2.9995150063970226,0.0001542009772131,1.8280027630261764e-06,0.0016098947721418,0.0,4,17
1924_Leblanc-Maurice_La-comtesse-de-Cagliostro,1.999823727213304,0.0001202218523239,9.597014505887426e-06,0.0009011303320853,0.0,4,17
1845_Balzac-Honore-de_Un-debut-dans-la-vie,7.998575753981966,0.0005597955682307,0.000188512784937,0.023112310365465,0.42,4,10
1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux,8.998552106133712,0.0012832262791682,0.0001652057497084,0.0497471889888488,0.0,4,1
1925_Leroux-Gaston_Les-Tenebreuses_1,0.0,6.968843616809902e-05,0.0,0.0,0.0,4,17
1923_Leblanc-Maurice_Les-Huit-Coups-de-l-horloge,0.9999577143427706,0.0001041137384758,8.111762260928657e-06,0.0007680010619731,0.0,4,17
