title,indegree,pagerank,betweenness,closeness,canonisation_score,louvain_cluster,leiden_cluster
1877_Barner_DetForsvundneManuskript,1.9883905051606017,0.0007204366504147,7.1455928841327816e-06,0.0023756028250234,0.0,16,5
1873_Barner_SlottetChantily,1.991754642426728,0.0007943777730906,0.0,0.0026743929423992,0.0,16,5
1896_BenzonP_DetSjetteBud,0.9982155824621252,0.0005904216961282,2.429501580605146e-05,0.0011926112096321,0.0,16,0
1898_BenzonP_Landsmaend,0.0,0.0004598144833009,0.0,0.0,0.0,16,0
1895_Bierfreund_UdePaaLandet,1.9749103134289328,0.000720742195033,1.1432948614612451e-05,0.0023594822609488,0.0,16,14
1886_Bondesen_Kastelsfangen,0.0,0.0004598144833009,0.0,0.0,0.0,16,0
1879_Borring_DalpigenEllerSlottetISorento_1,5.924603271618944,0.0013507665944388,6.002298022671537e-05,0.0079884773734819,0.0,16,14
1889_BruhnM_EtAegteskab,2.9887739786544945,0.0009819408378185,2.429501580605146e-05,0.0048621844116018,0.0,16,6
1874_Budde_EnHistorieFraFattigeSteder,2.9305874104017158,0.0015747962144818,2.000766007557179e-05,0.0052016839303236,0.0,16,0
1877_Colban_JegLever,4.984154060118584,0.001775084727379,2.858237153653113e-05,0.0124603518485326,0.0,16,6
1882_Colban_Thyra,1.9581797058228707,0.0007943733566648,1.2862067191439007e-05,0.0031187204128823,0.0,16,14
1899_EwaldC_MinLilleDreng,0.0,0.0004598144833009,0.0,0.0,0.2575403104600185,16,14
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,2.979991446702429,0.0009236836851886,6.431033595719503e-05,0.0042270679389564,0.0,16,6
1885_Feddersen_Isidora,0.0,0.0004598144833009,0.0,0.0,0.0,16,14
1883_Gerson_ForEllerImod,1.962759430751323,0.0007207614564812,2.2865897229224902e-05,0.002344777145563,0.0,16,14
1871_Gioerup_Fraskilt,8.94514470390169,0.0053696481123635,0.0,0.029952504316624,0.0,16,14
1872_Gioerup_GadenOgHjemmetEllerTaterlivIKjoebenhavn,1.980194808253534,0.0009562027171261,0.0,0.0056135379086422,0.0,16,14
1878_Gjellerup_EnIdealist,4.977968606173021,0.0011946529647872,1.1432948614612451e-05,0.0064767373350468,0.5801785400325546,16,0
1893_Hamsun_NyJord,1.9696705351198287,0.0007200612032905,8.717623318641994e-05,0.002353119178599,0.4241913803957599,16,14
1897_HansenJ_EnKritiskTid,0.0,0.0004598144833009,0.0,0.0,0.3447799159477991,16,5
1880_JacobsenJP_NielsLyhne,1.850024690465679,0.0008022052538386,1.4291185768265565e-05,0.0025245937004174,0.7575984437298305,16,0
1894_Jespersen_Kursuskammerater,0.0,0.0004598144833009,0.0,0.0,0.1778920592789206,16,6
1886_JoergensenM_Livsnydelse,2.975391482464965,0.0010190952150683,5.430650591940914e-05,0.004255581866257,0.0,16,14
1876_Karstens_FrederikDenSyvendesUngdom_2,6.956130565557625,0.0024560725213538,2.000766007557179e-05,0.0145281728585048,0.0,16,14
1876_Karstens_FrederikFolkekjaer,4.975618837654916,0.0017560713037728,1.572030434509212e-05,0.0067014623590763,0.0,16,0
1874_Karstens_GrevindeDanner_1,5.931325635984229,0.0018839947657547,2.858237153653113e-05,0.0119643884517719,0.0,16,14
1891_Kielland_Jacob,0.0,0.0004598144833009,0.0,0.0,0.5190776376907764,16,14
1898_KragT_FruBeatesHus,0.0,0.0004598144833009,0.0,0.0,0.0,16,14
1897_KragT_UlfRan,0.0,0.0004598144833009,0.0,0.0,0.0,16,14
1875_Lange_DeLyseNaetter,1.9590129771698608,0.0008924240388454,1.2862067191439007e-05,0.0043545628040679,0.0,16,0
1893_LevetzowC_NyeDage,0.0,0.0004598144833009,0.0,0.0,0.0,16,14
1888_Lundsgaard_EnJuleferie,2.9712928831710554,0.0009613570707007,8.57471146095934e-06,0.0037825727717332,0.0,16,14
1898_MadsenJ_GesandtensBoern,0.0,0.0004598144833009,0.0,0.0,0.0,16,14
1899_MadsenJ_KomtesseFlory,0.0,0.0004598144833009,0.0,0.0,0.0,16,14
1888_Meldgaard_PastorBrandt,2.94736668034155,0.0008870886233529,3.572796442066391e-05,0.0037620016905849,0.0,16,14
1895_NielsenJ_PolitikOgSvogerskab,0.9838450958642904,0.0005903428994634,1.0003830037785895e-05,0.0011754421694913,0.0,16,14
1895_Nording_GamleJomfruer,0.0,0.0004598144833009,0.0,0.0,0.0,16,14
1895_Norrie_EnLoesgaenger,0.0,0.0004598144833009,0.0,0.0,0.0,16,5
1883_OestergaardV_EtAegteskabsHistorie,0.9958587342894056,0.0006268559436913,2.858237153653113e-06,0.0015860276065672,0.0,16,5
1896_Schjoerring_EtHjemPaaHeden,0.0,0.0004598144833009,0.0,0.0,0.0,16,0
1895_Schjoerring_SvundneDroemme,2.9890936157797223,0.000924295000219,3.715708299749047e-05,0.0038097863272209,0.0,16,0
1898_Schjoerring_TilLykkensLand,0.0,0.0004598144833009,0.0,0.0,0.0,16,0
1895_SkramA_ProfessorHieronimus,0.9897247864439204,0.0005900527833908,5.716474307306226e-06,0.0011824668894192,0.7063220639862976,16,14
1873_Soerensen_EnKvindeAfFolket,6.9562319161070825,0.0024434447620275,0.0,0.0142859991258559,0.0,16,14
1879_Soerensen_SkarpretterensDatter,3.977357371911835,0.0012731489243404,2.715325295970457e-05,0.0077694672799846,0.0,16,14
1887_Steenbuch_RektorLassen,0.991362206302622,0.0006271228273906,5.716474307306226e-06,0.0015752190712181,0.0,16,14
1883_Thorson_DenForlorneSoen,3.972483012392064,0.0011967653812194,1.8578541498745234e-05,0.0058066541393124,0.0,16,14
1875_Vende_LeonieEllerEnNatIMinerne_2,7.969221357292919,0.0037174569900584,0.0,0.013342252185973,0.0,16,0
1899_Wende_KjaerlighedensKamp_2,0.0,0.0004598144833009,0.0,0.0,0.0,16,0
1896_WintherH_EnTornefuldVej,0.9981319620764452,0.0005901411374155,1.572030434509212e-05,0.0011925113047508,0.0,16,0
