title,indegree,pagerank,betweenness,closeness,canonisation_score,louvain_cluster,leiden_cluster
1844_Tarbe-Des-Sablons-Michelle-Catherine-Josephine-Guespereau-Mme-Sebastien-Andre_Onesie-ou-les-Soirees-de-l-abbaye-suivie-de-Enguerrand-ou-le-Duel,5.998649055165883,0.0005709583562329,4.649982028447836e-05,0.0162440041473373,0.0,17,8
1887_Bourget-Paul_Mensonges,1.999472108698456,0.0001754539394156,6.569384929625321e-05,0.002357175922074,0.15,17,16
1877_Daudet-Ernest_Les-Persecutees-Severine-Realti-la-baronne-Miroel,2.9994261085504355,0.0001399238214674,1.7137525903370403e-06,0.0010136620790423,0.0,17,8
1879_Lachese-Marthe_Le-Mariage-de-Renee,1.999908268661097,0.0001166765726111,5.712508634456801e-07,0.0007680084128441,0.0,17,16
1867_Feval-Paul_L-avaleur-de-sabres_Tome-VI-Les-Habits-Noirs,2.999199649136168,0.000139918134416,3.770255698741489e-06,0.0012065045629075,0.0,17,8
1882_Greville-Henry_Madame-de-Dreux,0.0,6.968843616809902e-05,0.0,0.0,0.0,17,16
1876_Erckmann-Chatrian_Un-chef-de-chantier-a-l-isthme-de-Suez,2.999659743736124,0.0001714325589988,6.855010361348161e-06,0.0024765348462504,0.0,17,10
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-I,7.998700868652035,0.0010239875204084,2.936229438110796e-05,0.0238609384056835,0.0,17,8
1972_Veuzit-Max-du_Le-coeur-d'ivoire,0.0,6.968843616809902e-05,0.0,0.0,0.0,17,8
1932_Veuzit-Max-du_Petite-comtesse,1.9998701042743463,0.0001146568298957,6.855010361348161e-07,0.0006758601225622,0.0,17,8
1881_Fleuriot-Zenaide_Alberte,0.0,6.968843616809902e-05,0.0,0.0,0.0,17,8
1960_Delly_Les-deux-fraternites,0.9999099615531212,8.938942535226237e-05,7.997512088239521e-07,0.0003379215821402,0.0,17,8
1942_Veuzit-Max-du_Moineau-en-cage,0.0,6.968843616809902e-05,0.0,0.0,0.0,17,8
1930_Delly_Gille-de-Cesbres,0.9999370316635292,8.938943673994515e-05,3.427505180674081e-07,0.0003379307305385,0.0,17,8
1869_Feval-Paul_Maman-Leo-Les-habits-Noirs_Tome-V,5.997199121253679,0.0003338136178905,0.0001203054318416,0.0060132804676614,0.0,17,8
1883_Greville-Henry_L-ingenue,1.999677013984031,0.000109089802975,4.570006907565441e-07,0.0006757948673439,0.0,17,8
1894_Stendhal_Lucien-Leuwen,0.999393289291414,8.938928560840213e-05,1.7137525903370403e-06,0.0003377469717105,0.42,17,8
1968_Guy-Des-Cars_La-revoltee,0.0,6.968843616809902e-05,0.0,0.0,0.0,17,8
1874_Fleuriot-Zenaide_Armelle-Trahec,7.999199079674142,0.0003995432284703,7.186335862146656e-05,0.0043598758004788,0.0,17,8
1866_Erckmann-Chatrian_Le-Blocus,4.998924270427446,0.0002349876995581,1.0739516232778786e-05,0.0031906414206377,0.0,17,8
1870_Gaboriau-Emile_La-vie-infernale_1-Pascale-et-Marguerite-2-Lia-d-Argeles,1.999830747052814,0.0001288960828941,2.1022031774801028e-05,0.0014091863978041,0.0,17,8
1942_Simenon-Georges_Cecile-est-morte,1.999773500402142,0.0001202208197681,2.7420041445392643e-06,0.0009010977251863,0.3,17,8
1884_Chavette-Eugene_Le-saucisson-a-pattes_I-Fil-a-beurre,0.0,6.968843616809902e-05,0.0,0.0,0.0,17,8
1874_Feval-Paul_La-Bande-Cadet-Les-Habits-Noirs_Tome-VIII,3.998738255807973,0.0002483428689196,5.941008979835073e-05,0.0036635277896557,0.0,17,8
1888_Greville-Henry_La-seconde-mere,2.999803189634695,0.0001526272620452,4.113006216808897e-06,0.0013517328143983,0.0,17,8
1878_Perret-Paul_Madame-Valence,2.99950627439914,0.0001757204086322,4.2044063549602056e-05,0.0022763805920196,0.0,17,8
2013_Millet-Richard_Une-artiste-du-sexe,0.0,6.968843616809902e-05,0.0,0.0,0.0,17,16
