"title","centrality_type","centrality_value","canonisation_score","outlier_class","residual","z_residual"
"1885_AFTER_LONDON_OR_WILD_ENGLAND_noWikiID","indegree",0.0439881781203778,0.11291791638611,"Normal",-0.0689297382657322,-0.0481384874150592
"1885_AFTER_LONDON_OR_WILD_ENGLAND_noWikiID","pagerank",0.001847346739381,0.11291791638611,"Normal",-0.111070569646729,0.265503148816864
"1885_AFTER_LONDON_OR_WILD_ENGLAND_noWikiID","betweenness",0,0.11291791638611,"Normal",-0.11291791638611,0.0683723597130854
"1885_AFTER_LONDON_OR_WILD_ENGLAND_noWikiID","closeness",0.00467848559343757,0.11291791638611,"Normal",-0.108239430792672,0.0876908870054577
"1847_AGNES_GREY_Q517172","indegree",0,0.325982643945805,"Normal",-0.325982643945805,-1.19206720281508
"1847_AGNES_GREY_Q517172","pagerank",0,0.325982643945805,"Normal",-0.325982643945805,-0.786999075996798
"1847_AGNES_GREY_Q517172","betweenness",0,0.325982643945805,"Normal",-0.325982643945805,-0.90233262174426
"1847_AGNES_GREY_Q517172","closeness",0,0.325982643945805,"Normal",-0.325982643945805,-0.896461310084527
"1865_ALEC_FORBES_OF_HOWGLEN_noWikiID","indegree",0.263843836754418,0.11291791638611,"Normal",0.150925920368308,0.930256214987871
"1865_ALEC_FORBES_OF_HOWGLEN_noWikiID","pagerank",0.0188987055959082,0.11291791638611,"Normal",-0.0940192107902018,0.34900982563399
"1865_ALEC_FORBES_OF_HOWGLEN_noWikiID","betweenness",0.074306944841382,0.11291791638611,"Normal",-0.038610971544728,0.406908551698203
"1865_ALEC_FORBES_OF_HOWGLEN_noWikiID","closeness",0.0455993463169865,0.11291791638611,"Normal",-0.0673185700691235,0.272644320936698
"1865_ALICE'S_ADVENTURES_IN_WONDERLAND_Q92640","indegree",0.174543524200984,0.384640372733741,"Normal",-0.210096848532757,-0.676355899224729
"1865_ALICE'S_ADVENTURES_IN_WONDERLAND_Q92640","pagerank",0.0158937924316913,0.384640372733741,"Normal",-0.36874658030205,-0.996429552639547
"1865_ALICE'S_ADVENTURES_IN_WONDERLAND_Q92640","betweenness",0.0442983709631316,0.384640372733741,"Normal",-0.340342001770609,-0.967752648469054
"1865_ALICE'S_ADVENTURES_IN_WONDERLAND_Q92640","closeness",0.0348171356792547,0.384640372733741,"Normal",-0.349823237054486,-1.00421563109446
"1887_ALLAN_QUATERMAIN_(NOVEL)_Q4062545","indegree",0,0.142891468333576,"Normal",-0.142891468333576,-0.377280640628348
"1887_ALLAN_QUATERMAIN_(NOVEL)_Q4062545","pagerank",0,0.142891468333576,"Normal",-0.142891468333576,0.109664688959699
"1887_ALLAN_QUATERMAIN_(NOVEL)_Q4062545","betweenness",0,0.142891468333576,"Normal",-0.142891468333576,-0.0681846223862815
"1887_ALLAN_QUATERMAIN_(NOVEL)_Q4062545","closeness",0,0.142891468333576,"Normal",-0.142891468333576,-0.0689288229073435
"1882_ALL_SORTS_AND_CONDITIONS_OF_MEN_noWikiID","indegree",0.131780807230719,0.0520374856859669,"Normal",0.0797433215447518,0.613481663789407
"1882_ALL_SORTS_AND_CONDITIONS_OF_MEN_noWikiID","pagerank",0.00725745108221136,0.0520374856859669,"Normal",-0.0447800346037555,0.590151895725905
"1882_ALL_SORTS_AND_CONDITIONS_OF_MEN_noWikiID","betweenness",0.0994569877107741,0.0520374856859669,"Normal",0.0474195020248072,0.798856154699197
"1882_ALL_SORTS_AND_CONDITIONS_OF_MEN_noWikiID","closeness",0.0190435743201818,0.0520374856859669,"Normal",-0.0329939113657851,0.427784349358605
"1895_ALMAYER'S_FOLLY_Q2404359","indegree",0,0.122244604531682,"Normal",-0.122244604531682,-0.285398619985736
"1895_ALMAYER'S_FOLLY_Q2404359","pagerank",0,0.122244604531682,"Normal",-0.122244604531682,0.210779855047003
"1895_ALMAYER'S_FOLLY_Q2404359","betweenness",0,0.122244604531682,"Normal",-0.122244604531682,0.0258807528333433
"1895_ALMAYER'S_FOLLY_Q2404359","closeness",0,0.122244604531682,"Normal",-0.122244604531682,0.0243905328576576
"1850_ALTON_LOCKE_Q4736895","indegree",0.22010567357261,0.148487553986026,"Normal",0.0716181195865838,0.577323146873279
"1850_ALTON_LOCKE_Q4736895","pagerank",0.0223154656173631,0.148487553986026,"Normal",-0.126172088368663,0.191545544970085
"1850_ALTON_LOCKE_Q4736895","betweenness",0.11317519291226,0.148487553986026,"Normal",-0.035312361073766,0.421936743613043
"1850_ALTON_LOCKE_Q4736895","closeness",0.0776422741094793,0.148487553986026,"Normal",-0.0708452798765467,0.256704355896165
"1901_AMY_FOSTER_Q4749187","indegree",0,0.11291791638611,"Normal",-0.11291791638611,-0.243893287217471
"1901_AMY_FOSTER_Q4749187","pagerank",0,0.11291791638611,"Normal",-0.11291791638611,0.256456023104909
"1901_AMY_FOSTER_Q4749187","betweenness",0,0.11291791638611,"Normal",-0.11291791638611,0.0683723597130854
"1901_AMY_FOSTER_Q4749187","closeness",0,0.11291791638611,"Normal",-0.11291791638611,0.066545144692023
"1821_ANNALS_OF_THE_PARISH_Q4767877","indegree",0,0.172694745758032,"Normal",-0.172694745758032,-0.509910243739313
"1821_ANNALS_OF_THE_PARISH_Q4767877","pagerank",0,0.172694745758032,"Normal",-0.172694745758032,-0.0362927492079038
"1821_ANNALS_OF_THE_PARISH_Q4767877","betweenness",0,0.172694745758032,"Normal",-0.172694745758032,-0.203965848077752
"1821_ANNALS_OF_THE_PARISH_Q4767877","closeness",0,0.172694745758032,"Normal",-0.172694745758032,-0.203633186515375
"1792_ANNA_ST_IVES_noWikiID","indegree",0.307887281569622,0.122244604531682,"Normal",0.18564267703794,1.08475162812035
"1792_ANNA_ST_IVES_noWikiID","pagerank",0.0410253310544786,0.122244604531682,"Normal",-0.0812192734772034,0.411695752161591
"1792_ANNA_ST_IVES_noWikiID","betweenness",0.0668762503572438,0.122244604531682,"Normal",-0.0553683541744382,0.330563325619949
"1792_ANNA_ST_IVES_noWikiID","closeness",0.0884008320654253,0.122244604531682,"Normal",-0.0338437724662567,0.423943161120687
"1909_ANN_VERONICA_Q1247736","indegree",0,0.160221548263055,"Normal",-0.160221548263055,-0.454402414525671
"1909_ANN_VERONICA_Q1247736","pagerank",0,0.160221548263055,"Normal",-0.160221548263055,0.0247930141528564
"1909_ANN_VERONICA_Q1247736","betweenness",0,0.160221548263055,"Normal",-0.160221548263055,-0.147139009202307
"1909_ANN_VERONICA_Q1247736","closeness",0,0.160221548263055,"Normal",-0.160221548263055,-0.147257033423587
"1820_ANTAR_noWikiID","indegree",0.263229456848486,0.0477757206414661,"Normal",0.215453736207019,1.21741586130526
"1820_ANTAR_noWikiID","pagerank",0.0469519215226459,0.0477757206414661,"Normal",-0.000823799118820245,0.80542149280748
"1820_ANTAR_noWikiID","betweenness",0.594169762789367,0.0477757206414661,"Structurally Central - Culturally Peripheral",0.546394042147901,3.07214219911108
"1820_ANTAR_noWikiID","closeness",0.155174782371881,0.0477757206414661,"Normal",0.107399061730415,1.06233020237424
"1741_AN_APOLOGY_FOR_THE_LIFE_OF_MRS._SHAMELA_ANDREWS_Q2743569","indegree",0.349368438238482,0.137472234822425,"Normal",0.211896203416057,1.20158424133274
"1741_AN_APOLOGY_FOR_THE_LIFE_OF_MRS._SHAMELA_ANDREWS_Q2743569","pagerank",0.210236219099378,0.137472234822425,"Normal",0.0727639842769529,1.16580750646334
"1741_AN_APOLOGY_FOR_THE_LIFE_OF_MRS._SHAMELA_ANDREWS_Q2743569","betweenness",0.241497570734495,0.137472234822425,"Normal",0.10402533591207,1.05674757372123
"1741_AN_APOLOGY_FOR_THE_LIFE_OF_MRS._SHAMELA_ANDREWS_Q2743569","closeness",0.43523336384004,0.137472234822425,"Normal",0.297761129017615,1.92272554627658
"1889_AN_IRISH_COUSIN_noWikiID","indegree",0.088060854361691,0.0543008598413405,"Normal",0.0337599945203505,0.408848115401084
"1889_AN_IRISH_COUSIN_noWikiID","pagerank",0.0067723399271924,0.0543008598413405,"Normal",-0.0475285199141481,0.576691568224574
"1889_AN_IRISH_COUSIN_noWikiID","betweenness",0.0180051443269502,0.0543008598413405,"Normal",-0.0362957155143902,0.417456663475026
"1889_AN_IRISH_COUSIN_noWikiID","closeness",0.021276366663809,0.0543008598413405,"Normal",-0.0330244931775315,0.427646126188361
"1896_AN_OUTCAST_OF_THE_ISLANDS_Q1090444","indegree",0.176090934872488,0.11291791638611,"Normal",0.063173018486378,0.539741024907285
"1896_AN_OUTCAST_OF_THE_ISLANDS_Q1090444","pagerank",0.0101500678112548,0.11291791638611,"Normal",-0.102767848574855,0.306164579444506
"1896_AN_OUTCAST_OF_THE_ISLANDS_Q1090444","betweenness",0.0557302086310365,0.11291791638611,"Normal",-0.0571877077550735,0.322274503701924
"1896_AN_OUTCAST_OF_THE_ISLANDS_Q1090444","closeness",0.0230488339805132,0.11291791638611,"Normal",-0.0898690824055968,0.170720885803787
"1864_ARMADALE_Q4792516","indegree",0.0880008931350635,0.395337204568379,"Normal",-0.307336311433316,-1.10908788327966
"1864_ARMADALE_Q4792516","pagerank",0.00369327733188077,0.395337204568379,"Normal",-0.391643927236498,-1.1085661492893
"1864_ARMADALE_Q4792516","betweenness",0.0265790225778789,0.395337204568379,"Normal",-0.3687581819905,-1.09721437594203
"1864_ARMADALE_Q4792516","closeness",0.00935957861897677,0.395337204568379,"Normal",-0.385977625949402,-1.16762564397212
"1799_ARTHUR_MERVYN_Q4799713","indegree",0.131526733758589,0.0477757206414661,"Normal",0.0837510131171229,0.631316566141407
"1799_ARTHUR_MERVYN_Q4799713","pagerank",0.0310698079356699,0.0477757206414661,"Normal",-0.0167059127057962,0.727641033335606
"1799_ARTHUR_MERVYN_Q4799713","betweenness",0.180337239211203,0.0477757206414661,"Normal",0.132561518569737,1.18675602220932
"1799_ARTHUR_MERVYN_Q4799713","closeness",0.1857562631434,0.0477757206414661,"Normal",0.137980542501934,1.20055187668374
"1871_AT_THE_BACK_OF_THE_NORTH_WIND_Q1619593","indegree",0.173038644342706,0.137472234822425,"Normal",0.0355664095202807,0.416886966332889
"1871_AT_THE_BACK_OF_THE_NORTH_WIND_Q1619593","pagerank",0.00897892754593192,0.137472234822425,"Normal",-0.128493307276493,0.180177695710155
"1871_AT_THE_BACK_OF_THE_NORTH_WIND_Q1619593","betweenness",0.0200057159188336,0.137472234822425,"Normal",-0.117466518903591,0.0476493091501923
"1871_AT_THE_BACK_OF_THE_NORTH_WIND_Q1619593","closeness",0.0184017773002733,0.137472234822425,"Normal",-0.119070457522152,0.0387369903572031
"1890_AT_THE_END_OF_THE_PASSAGE_noWikiID","indegree",0.0440265044238354,0.117501066676145,"Normal",-0.0734745622523096,-0.0683637194579729
"1890_AT_THE_END_OF_THE_PASSAGE_noWikiID","pagerank",0.00184673783568696,0.117501066676145,"Normal",-0.115654328840458,0.243054820749935
"1890_AT_THE_END_OF_THE_PASSAGE_noWikiID","betweenness",0,0.117501066676145,"Normal",-0.117501066676145,0.0474919124036723
"1890_AT_THE_END_OF_THE_PASSAGE_noWikiID","closeness",0.00468256189453115,0.117501066676145,"Normal",-0.112818504781614,0.0669944636286014
"1888_AULD_LICHT_IDYLLS_noWikiID","indegree",0.0440243053407706,0.117501066676145,"Normal",-0.0734767613353744,-0.0683735057479148
"1888_AULD_LICHT_IDYLLS_noWikiID","pagerank",0.00184600404900555,0.117501066676145,"Normal",-0.115655062627139,0.24305122713093
"1888_AULD_LICHT_IDYLLS_noWikiID","betweenness",0.00800228636753358,0.117501066676145,"Normal",-0.109498780308611,0.0839496561559164
"1888_AULD_LICHT_IDYLLS_noWikiID","closeness",0.00468232800490724,0.117501066676145,"Normal",-0.112818738671238,0.0669934064981223
"1863_AURORA_FLOYD_Q4822530","indegree",0.0440274782763686,0.316181109886472,"Normal",-0.272153631610103,-0.95251903365698
"1863_AURORA_FLOYD_Q4822530","pagerank",0.00184605282551538,0.316181109886472,"Normal",-0.314335057060957,-0.729956626660269
"1863_AURORA_FLOYD_Q4822530","betweenness",0.0020005715918834,0.316181109886472,"Normal",-0.314180538294589,-0.848563220874696
"1863_AURORA_FLOYD_Q4822530","closeness",0.00468266547133839,0.316181109886472,"Normal",-0.311498444415134,-0.830995863034404
"1905_AYESHA_(NOVEL)_Q2604590","indegree",0,0.142891468333576,"Normal",-0.142891468333576,-0.377280640628348
"1905_AYESHA_(NOVEL)_Q2604590","pagerank",0,0.142891468333576,"Normal",-0.142891468333576,0.109664688959699
"1905_AYESHA_(NOVEL)_Q2604590","betweenness",0,0.142891468333576,"Normal",-0.142891468333576,-0.0681846223862815
"1905_AYESHA_(NOVEL)_Q2604590","closeness",0,0.142891468333576,"Normal",-0.142891468333576,-0.0689288229073435
"1900_A_BELEAGUERED_CITY_noWikiID","indegree",0.0879018958465026,0.0520374856859669,"Normal",0.0358644101605357,0.418213119362334
"1900_A_BELEAGUERED_CITY_noWikiID","pagerank",0.00369116814171219,0.0520374856859669,"Normal",-0.0483463175442547,0.572686517191766
"1900_A_BELEAGUERED_CITY_noWikiID","betweenness",0.0142897970848812,0.0520374856859669,"Normal",-0.0377476886010858,0.410841596193172
"1900_A_BELEAGUERED_CITY_noWikiID","closeness",0.00934904716469595,0.0520374856859669,"Normal",-0.042688438521271,0.383967184811162
"1896_A_CHILD_OF_THE_JAGO_Q4655860","indegree",0.0440208433878398,0.158330619297716,"Normal",-0.114309775909876,-0.250087296473374
"1896_A_CHILD_OF_THE_JAGO_Q4655860","pagerank",0.00236899006542786,0.158330619297716,"Normal",-0.155961629232288,0.0456553797134287
"1896_A_CHILD_OF_THE_JAGO_Q4655860","betweenness",0.0211488996856241,0.158330619297716,"Normal",-0.137181719612092,-0.0421714873625058
"1896_A_CHILD_OF_THE_JAGO_Q4655860","closeness",0.00624282273812551,0.158330619297716,"Normal",-0.15208779655959,-0.110494236119225
"1843_A_CHRISTMAS_CAROL_Q62879","indegree",0.527064285635551,0.374053924716987,"Normal",0.153010360918564,0.939532326435331
"1843_A_CHRISTMAS_CAROL_Q62879","pagerank",0.0980941031224985,0.374053924716987,"Normal",-0.275959821594488,-0.542019206959976
"1843_A_CHRISTMAS_CAROL_Q62879","betweenness",0.516147470705915,0.374053924716987,"Normal",0.142093545988928,1.23018313755203
"1843_A_CHRISTMAS_CAROL_Q62879","closeness",0.178664695348103,0.374053924716987,"Normal",-0.195389229368884,-0.306207340648646
"1738_A_COMPLETE_COLLECTION_OF_GENTEEL_AND_INGENIOUS_CONVERSATION_Q4656050","indegree",0.392258592747994,0.117501066676145,"Normal",0.274757526071849,1.48132771236544
"1738_A_COMPLETE_COLLECTION_OF_GENTEEL_AND_INGENIOUS_CONVERSATION_Q4656050","pagerank",0.151078740628012,0.117501066676145,"Normal",0.0335776739518669,0.97389795957583
"1738_A_COMPLETE_COLLECTION_OF_GENTEEL_AND_INGENIOUS_CONVERSATION_Q4656050","betweenness",0.561017433552443,0.117501066676145,"Normal",0.443516366876298,2.60344016189135
"1738_A_COMPLETE_COLLECTION_OF_GENTEEL_AND_INGENIOUS_CONVERSATION_Q4656050","closeness",0.448525795391166,0.117501066676145,"Normal",0.331024728715021,2.07306981763764
"1887_A_CRYSTAL_AGE_Q4656205","indegree",0,0.11291791638611,"Normal",-0.11291791638611,-0.243893287217471
"1887_A_CRYSTAL_AGE_Q4656205","pagerank",0,0.11291791638611,"Normal",-0.11291791638611,0.256456023104909
"1887_A_CRYSTAL_AGE_Q4656205","betweenness",0,0.11291791638611,"Normal",-0.11291791638611,0.0683723597130854
"1887_A_CRYSTAL_AGE_Q4656205","closeness",0,0.11291791638611,"Normal",-0.11291791638611,0.066545144692023
"1863_A_DARK_NIGHT'S_WORK_Q16385401","indegree",0.175984805209539,0.049863479389024,"Normal",0.126121325820515,0.81987159240597
"1863_A_DARK_NIGHT'S_WORK_Q16385401","pagerank",0.0101226182968918,0.049863479389024,"Normal",-0.0397408610921322,0.614830552565003
"1863_A_DARK_NIGHT'S_WORK_Q16385401","betweenness",0.0897399256930549,0.049863479389024,"Normal",0.0398764463040309,0.764490627155384
"1863_A_DARK_NIGHT'S_WORK_Q16385401","closeness",0.0255087384241774,0.049863479389024,"Normal",-0.0243547409648466,0.46683152978732
"1886_A_DRAMA_IN_MUSLIN_noWikiID","indegree",0.0440189035064881,0.207211382680442,"Normal",-0.163192479173954,-0.467623557354053
"1886_A_DRAMA_IN_MUSLIN_noWikiID","pagerank",0.0018461153559498,0.207211382680442,"Normal",-0.205365267324492,-0.196292119865274
"1886_A_DRAMA_IN_MUSLIN_noWikiID","betweenness",0.00771649042583596,0.207211382680442,"Normal",-0.199494892254606,-0.326065061804822
"1886_A_DRAMA_IN_MUSLIN_noWikiID","closeness",0.0046817534777286,0.207211382680442,"Normal",-0.202529629202713,-0.338480402494306
"1888_A_DREAM_OF_JOHN_BALL_noWikiID","indegree",0.0436332193877768,0.117501066676145,"Normal",-0.0738678472883682,-0.0701139040936779
"1888_A_DREAM_OF_JOHN_BALL_noWikiID","pagerank",0.00184268642831083,0.117501066676145,"Normal",-0.115658380247834,0.243034979541427
"1888_A_DREAM_OF_JOHN_BALL_noWikiID","betweenness",0.0148613889682764,0.117501066676145,"Normal",-0.102639677707869,0.115199150800696
"1888_A_DREAM_OF_JOHN_BALL_noWikiID","closeness",0.00464073296562485,0.117501066676145,"Normal",-0.11286033371052,0.0668054059230181
"1867_A_HOLIDAY_ROMANCE_noWikiID","indegree",0,0.122244604531682,"Normal",-0.122244604531682,-0.285398619985736
"1867_A_HOLIDAY_ROMANCE_noWikiID","pagerank",0,0.122244604531682,"Normal",-0.122244604531682,0.210779855047003
"1867_A_HOLIDAY_ROMANCE_noWikiID","betweenness",0,0.122244604531682,"Normal",-0.122244604531682,0.0258807528333433
"1867_A_HOLIDAY_ROMANCE_noWikiID","closeness",0,0.122244604531682,"Normal",-0.122244604531682,0.0243905328576576
"1858_A_HOUSE_TO_LET_Q4657430","indegree",0.351717600827671,0.0477757206414661,"Normal",0.303941880186205,1.611203002526
"1858_A_HOUSE_TO_LET_Q4657430","pagerank",0.0480674280440525,0.0477757206414661,"Normal",0.000291707402586418,0.810884532049941
"1858_A_HOUSE_TO_LET_Q4657430","betweenness",0.0963132323521003,0.0477757206414661,"Normal",0.0485375117106342,0.803949712810761
"1858_A_HOUSE_TO_LET_Q4657430","closeness",0.129493054257035,0.0477757206414661,"Normal",0.0817173336155692,0.946254349614975
"1722_A_JOURNAL_OF_THE_PLAGUE_YEAR_Q1215399","indegree",0,0.374053924716987,"Normal",-0.374053924716987,-1.40599249696699
"1722_A_JOURNAL_OF_THE_PLAGUE_YEAR_Q1215399","pagerank",0,0.374053924716987,"Normal",-0.374053924716987,-1.02242153946854
"1722_A_JOURNAL_OF_THE_PLAGUE_YEAR_Q1215399","betweenness",0,0.374053924716987,"Normal",-0.374053924716987,-1.12134133446771
"1722_A_JOURNAL_OF_THE_PLAGUE_YEAR_Q1215399","closeness",0,0.374053924716987,"Normal",-0.374053924716987,-1.11373309505914
"1749_A_JOURNEY_FROM_THIS_WORLD_TO_THE_NEXT_noWikiID","indegree",0.131595472137791,0.11291791638611,"Normal",0.018677555751681,0.341728723149526
"1749_A_JOURNEY_FROM_THIS_WORLD_TO_THE_NEXT_noWikiID","pagerank",0.0240970821469455,0.11291791638611,"Normal",-0.0888208342391645,0.37446815738771
"1749_A_JOURNEY_FROM_THIS_WORLD_TO_THE_NEXT_noWikiID","betweenness",0.00971706201771935,0.11291791638611,"Normal",-0.103200854368391,0.112642477126525
"1749_A_JOURNEY_FROM_THIS_WORLD_TO_THE_NEXT_noWikiID","closeness",0.306748249043151,0.11291791638611,"Normal",0.193830332657041,1.45298084056381
"1879_A_LADY'S_LIFE_IN_THE_ROCKY_MOUNTAINS_noWikiID","indegree",0.132005643343044,0.117501066676145,"Normal",0.0145045766668988,0.323158263534542
"1879_A_LADY'S_LIFE_IN_THE_ROCKY_MOUNTAINS_noWikiID","pagerank",0.00658496540081473,0.117501066676145,"Normal",-0.11091610127533,0.266259636348292
"1879_A_LADY'S_LIFE_IN_THE_ROCKY_MOUNTAINS_noWikiID","betweenness",0.0200057159188336,0.117501066676145,"Normal",-0.0974953507573114,0.138636271784281
"1879_A_LADY'S_LIFE_IN_THE_ROCKY_MOUNTAINS_noWikiID","closeness",0.0167152620984518,0.117501066676145,"Normal",-0.100785804577693,0.121379664302045
"1880_A_LAODICEAN_Q2105252","indegree",0.0880482698320157,0.122244604531682,"Normal",-0.0341963346996663,0.106431007209722
"1880_A_LAODICEAN_Q2105252","pagerank",0.00436352713618693,0.122244604531682,"Normal",-0.117881077395495,0.232149627005374
"1880_A_LAODICEAN_Q2105252","betweenness",0.00543012289225493,0.122244604531682,"Normal",-0.116814481639427,0.0506199360937946
"1880_A_LAODICEAN_Q2105252","closeness",0.0106997151470952,0.122244604531682,"Normal",-0.111544889384587,0.0727509295734221
"1819_A_LEGEND_OF_MONTROSE_Q3549611","indegree",0.0879570510251989,0.11291791638611,"Normal",-0.024960865360911,0.147530400927322
"1819_A_LEGEND_OF_MONTROSE_Q3549611","pagerank",0.00488841950241146,0.11291791638611,"Normal",-0.108029496883699,0.280396382988787
"1819_A_LEGEND_OF_MONTROSE_Q3549611","betweenness",0.0071448985424407,0.11291791638611,"Normal",-0.105773017843669,0.100923916634732
"1819_A_LEGEND_OF_MONTROSE_Q3549611","closeness",0.0105201664915021,0.11291791638611,"Normal",-0.102397749894608,0.114094020344386
"1905_A_LITTLE_PRINCESS_Q10483376","indegree",0,0.117501066676145,"Normal",-0.117501066676145,-0.264289077764536
"1905_A_LITTLE_PRINCESS_Q10483376","pagerank",0,0.117501066676145,"Normal",-0.117501066676145,0.23401067705979
"1905_A_LITTLE_PRINCESS_Q10483376","betweenness",0,0.117501066676145,"Normal",-0.117501066676145,0.0474919124036723
"1905_A_LITTLE_PRINCESS_Q10483376","closeness",0,0.117501066676145,"Normal",-0.117501066676145,0.0458302973164613
"1887_A_MERE_ACCIDENT_noWikiID","indegree",0.0440089626040952,0.11291791638611,"Normal",-0.0689089537820148,-0.0480459929626187
"1887_A_MERE_ACCIDENT_noWikiID","pagerank",0.00184615425198568,0.11291791638611,"Normal",-0.111071762134124,0.265497308774416
"1887_A_MERE_ACCIDENT_noWikiID","betweenness",0.0120034295513004,0.11291791638611,"Normal",-0.10091448683481,0.123058975341452
"1887_A_MERE_ACCIDENT_noWikiID","closeness",0.00468069618527827,0.11291791638611,"Normal",-0.108237220200832,0.0877008784021372
"1905_A_MODERN_UTOPIA_Q1249074","indegree",0,0.122244604531682,"Normal",-0.122244604531682,-0.285398619985736
"1905_A_MODERN_UTOPIA_Q1249074","pagerank",0,0.122244604531682,"Normal",-0.122244604531682,0.210779855047003
"1905_A_MODERN_UTOPIA_Q1249074","betweenness",0,0.122244604531682,"Normal",-0.122244604531682,0.0258807528333433
"1905_A_MODERN_UTOPIA_Q1249074","closeness",0,0.122244604531682,"Normal",-0.122244604531682,0.0243905328576576
"1729_A_MODEST_PROPOSAL_Q264143","indegree",0.174408952155387,0.172694745758032,"Normal",0.00171420639735495,0.266238962065373
"1729_A_MODEST_PROPOSAL_Q264143","pagerank",0.00857310210433572,0.172694745758032,"Normal",-0.164121643653696,0.00569283521212819
"1729_A_MODEST_PROPOSAL_Q264143","betweenness",0.00628751071734782,0.172694745758032,"Normal",-0.166407235040684,-0.175320477986703
"1729_A_MODEST_PROPOSAL_Q264143","closeness",0.0193526938132102,0.172694745758032,"Normal",-0.153342051944822,-0.116163199000834
"1873_A_PAIR_OF_BLUE_EYES_Q2931240","indegree",0.1759762075079,0.332981899154278,"Normal",-0.157005691646378,-0.44009131106355
"1873_A_PAIR_OF_BLUE_EYES_Q2931240","pagerank",0.0145712577057253,0.332981899154278,"Normal",-0.318410641448553,-0.749916238745122
"1873_A_PAIR_OF_BLUE_EYES_Q2931240","betweenness",0.120605887396398,0.332981899154278,"Normal",-0.21237601175788,-0.384750359046581
