"canonisation_score","ID"
0.0560723413501725,"ABDALLAH_noWikiID"
0.135719851904178,"ABU_TELFAN_Q335418"
0.0275134422375932,"ADAMS_ERSTES_ERWACHEN_UND_ERSTE_SEELIGE_NAECHTE_noWikiID"
0.0221068485323305,"ADDRICH_IM_MOOS_noWikiID"
0.0205467828522686,"ADELE_noWikiID"
0.0275134422375932,"AESTHETISCHE_FELDZUEGE_noWikiID"
0.0741722353260478,"AGATHODAEMON_noWikiID"
0.0205467828522686,"AGNES_VON_LILIEN_Q105642294"
0.740328921716904,"AHNUNG_UND_GEGENWART_Q402329"
0.0205467828522686,"ALSO_SPRACH_ZARATHUSTRA_Q199774"
0.0645339993923284,"ALTE_NESTER_Q436036"
0.0560723413501725,"ALTERSHAUSEN_noWikiID"
0.0424309919848873,"AMANDA_UND_EDUARD_noWikiID"
0.0205467828522686,"AMAZONENSCHLACHT_noWikiID"
0.0205467828522686,"AN_HEILIGEN_WASSERN_noWikiID"
0.0560723413501725,"ANDREA_DELFIN_Q28054637"
0.0205467828522686,"ANDROGYNE_noWikiID"
0.0975111340573339,"ANGELA_BORGIA_noWikiID"
0.0367536016133564,"ANNA_noWikiID"
0.827943039612669,"ANTON_REISER_Q593385"
0.389868771519071,"AQUIS_SUBMERSUS_Q623355"
0.0205467828522686,"ARBEIT_noWikiID"
0.274620702296579,"ARDINGHELLO_noWikiID"
0.0601640846066759,"ARDISTAN_UND_DSCHINNISTAN_Q639501"
0.0601640846066759,"ARIEL'S_OFFENBARUNGEN_noWikiID"
0.0645339993923284,"ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID"
0.154236863598718,"ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540"
0.0394945910733656,"ASIATISCHE_BANISE_noWikiID"
0.0205467828522686,"ASPASIA_noWikiID"
0.0221068485323305,"AUCH_EINER_Q758582"
0.0741722353260478,"AUF_DEM_STAATSHOF_noWikiID"
0.0560723413501725,"AUF_DER_UNIVERSITAET_Q15792139"
0.0205467828522686,"AUF_DER_WEGWACHT_noWikiID"
0.0205467828522686,"AUF_ZWEI_PLANETEN_Q4310936"
0.0205467828522686,"AUS_DEM_BOEHMERWALDE_noWikiID"
0.0275134422375932,"AUS_DEM_LEBEN_EINER_FRAU_Q101323690"
0.462879594039226,"AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658"
0.259978377605495,"AUS_DEN_MEMOIREN_DES_HERRN_SCHNABELEWOPSKI_noWikiID"
0.0851189742374057,"AUS_DER_CHRONIKA_EINES_FAHRENDEN_SCHUELERS_Q777681"
0.0205467828522686,"AUS_EINER_FAMILIE_noWikiID"
0.0221068485323305,"AUS_GUTER_FAMILIE_noWikiID"
0.838335598755431,"AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377"
0.0205467828522686,"AUS_TROTZKOPFS_EHE_noWikiID"
0.0645339993923284,"AUSWAHL_AUS_DES_TEUFELS_PAPIEREN_noWikiID"
0.407795370158162,"BAHNWAERTER_THIEL_Q803617"
0.0601640846066759,"BARBAROSSA_noWikiID"
0.0560723413501725,"BEATRICE_noWikiID"
0.289764790109877,"BEBUQUIN_Q30134038"
0.0794735706665683,"BELPHEGOR_noWikiID"
0.0205467828522686,"BILDER_UND_GESCHICHTEN_AUS_SCHWABEN_Q15788617"
0.0851189742374057,"BLUMEN_noWikiID"
0.0645339993923284,"BOZENA_noWikiID"
0.0645339993923284,"BRIEFE_EINES_NARREN_UND_EINER_NAERRIN_noWikiID"
0.289764790109877,"BRIGITTA_(STIFTER)_Q539511"
0.144732511897424,"BUDDENBROOKS_Q326909"
0.0560723413501725,"BULEMANNS_HAUS_Q1003556"
0.628138424466113,"BUNTE_STEINE_Q1009887"
0.305392408053958,"CÉCILE_noWikiID"
0.0255818179471078,"CABANIS_noWikiID"
0.0601640846066759,"CARSTEN_CURATOR_Q1045516"
0.0205467828522686,"CHRISTA_RUHLAND_noWikiID"
0.0205467828522686,"CLEMENTINE_noWikiID"
0.0237824899093644,"DAPHNIS_noWikiID"
0.0205467828522686,"DAS_ALTE_HAUS_noWikiID"
0.518885031764307,"DAS_AMULETT_Q1167148"
0.0237824899093644,"DAS_BLUETHENALTER_DER_EMPFINDUNG_noWikiID"
0.274620702296579,"DAS_BUCH_LE_GRAND_noWikiID"
0.0560723413501725,"DAS_DUELL_noWikiID"
0.305392408053958,"DAS_ERDBEBEN_IN_CHILI_Q1167748"
0.0560723413501725,"DAS_ERDBEERIMAREILI_noWikiID"
0.354934606197489,"DAS_FRAEULEIN_VON_SCUDERI_Q358642"
0.0221068485323305,"DAS_GEHEIMNIS_DER_ALTEN_MAMSELL_noWikiID"
0.0601640846066759,"DAS_GEHEIMNISS_DES_KOSMOPOLITEN-ORDENS_noWikiID"
0.289764790109877,"DAS_GEMEINDEKIND_Q1168304"
0.0237824899093644,"DAS_GESPENST_noWikiID"
0.0560723413501725,"DAS_GLUECK_Q3209153"
0.0221068485323305,"DAS_GOLDMACHERDORF_Q114357971"
0.0205467828522686,"DAS_HEIMWEH_Q1168923"
0.0560723413501725,"DAS_HEXAMERON_VON_ROSENHAIN_noWikiID"
0.0221068485323305,"DAS_HOELZERNE_BEIN_noWikiID"
0.0560723413501725,"DAS_JUDENGRAB_Q18411268"
0.0601640846066759,"DAS_JUNGE_EUROPA_noWikiID"
0.0205467828522686,"DAS_KAJUETENBUCH_noWikiID"
0.0560723413501725,"DAS_KLOSTER_BEI_SENDOMIR_Q1169335"
0.0560723413501725,"DAS_KREUZ_IM_VENN_noWikiID"
0.0560723413501725,"DAS_LEBEN_DER_HOCHGRAEFIN_GRITTA_VON_RATTENZUHAUSBEIUNS_noWikiID"
0.0221068485323305,"DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894"
0.0741722353260478,"DAS_LEIDEN_EINES_KNABEN_Q1169610"
0.0560723413501725,"DAS_MAEDCHEN_VON_TREPPI_Q28071194"
0.0560723413501725,"DAS_MAERCHEN_DER_672._NACHT_Q1169916"
0.628138424466113,"DAS_MARMORBILD_Q1169722"
0.0205467828522686,"DAS_NATURFORSCHERSCHIFF_noWikiID"
0.0275134422375932,"DAS_NUSS-KERNEN_noWikiID"
0.33800545810469,"DAS_ODFELD_Q1169997"
0.0237824899093644,"DAS_RECHT_DER_MUTTER_noWikiID"
0.0560723413501725,"DAS_SANCTUS_Q1170225"
0.0560723413501725,"DAS_SCHAEDLICHE_noWikiID"
0.0205467828522686,"DAS_SCHATZHAUS_DES_KOENIGS_noWikiID"
0.289764790109877,"DAS_SCHLOSS_DUERANDE_Q1170280"
0.0221068485323305,"DAS_SCHWEIGEN_IM_WALDE_noWikiID"
0.0601640846066759,"DAS_STEINERNE_HERZ_noWikiID"
0.259978377605495,"DAS_STUTTGARTER_HUTZELMAENNLEIN_Q13142535"
0.104292668680321,"DAS_URTEIL_(KAFKA)_Q278998"
0.0205467828522686,"DAS_VERLASSENE_HAUS_noWikiID"
0.444348419807107,"DAS_VERLORENE_LACHEN_Q1171678"
0.0560723413501725,"DAS_VERMAECHTNIS_DES_INKA_noWikiID"
0.0601640846066759,"DAS_WALDROESCHEN_noWikiID"
0.0560723413501725,"DAS_WEIBERDORF_noWikiID"
0.0560723413501725,"DAS_ZAUBERSCHLOSS_noWikiID"
0.0205467828522686,"DE_PROFUNDIS_noWikiID"
0.0560723413501725,"DEN_STEIN_DER_WEISEN_noWikiID"
0.0560723413501725,"DER_ALTE_VOM_BERGE_noWikiID"
0.0205467828522686,"DER_AMERIKAMUEDE_noWikiID"
0.0205467828522686,"DER_AMTMANN_VON_HOHENWEILER_noWikiID"
0.0560723413501725,"DER_APOSTEL_(HAUPTMANN)_Q28131950"
0.321481356814517,"DER_ARME_SPIELMANN_Q1198306"
0.0851189742374057,"DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283"
0.0645339993923284,"DER_BAUERNSPIEGEL_noWikiID"
0.0601640846066759,"DER_BESUCH_noWikiID"
0.372234887656701,"DER_BLONDE_ECKBERT_Q1198407"
0.0221068485323305,"DER_BUETTNERBAUER_noWikiID"
0.0560723413501725,"DER_CONDOR_Q19156156"
0.0560723413501725,"DER_DRAEUMLING_Q1193032"
0.0601640846066759,"DER_EINSAME_noWikiID"
0.0205467828522686,"DER_FALSCHE_WOLDEMAR_noWikiID"
0.0560723413501725,"DER_FAUST_DER_MORGENLAENDER_noWikiID"
0.0560723413501725,"DER_FINDLING_noWikiID"
0.0205467828522686,"DER_FREIHOF_VON_AARAU_noWikiID"
0.0601640846066759,"DER_FROMME_SPRUCH_noWikiID"
0.0741722353260478,"DER_GEHUELFE_Q1193785"
0.162696328389987,"DER_GEISTERSEHER_Q1193812"
0.0221068485323305,"DER_GENIUS_noWikiID"
0.0975111340573339,"DER_GOLDNE_SPIEGEL_noWikiID"
0.321481356814517,"DER_GOLDNE_TOPF_Q785009"
0.0560723413501725,"DER_GOTTSUCHER_Q55978264"
0.988875593155002,"DER_GRUENE_HEINRICH_Q1198871"
0.144732511897424,"DER_HEILIGE_Q1194176"
0.0601640846066759,"DER_HEIZER_noWikiID"
0.0601640846066759,"DER_HERR_ETATSRAT_Q15805136"
0.0205467828522686,"DER_HEXENMEISTER_noWikiID"
0.0560723413501725,"DER_HEXENSABBAT_noWikiID"
0.259978377605495,"DER_HOCHWALD_Q1194364"
0.235356216581709,"DER_HUNGERPASTOR_Q1194487"
0.0221068485323305,"DER_IM_IRR-GARTEN_DER_LIEBE_HERUM_TAUMELNDE_CAVALIER_noWikiID"
0.0560723413501725,"DER_JUNGE_TISCHLERMEISTER_Q1198964"
0.0560723413501725,"DER_JUNKER_VON_DENOW_Q1194662"
0.0560723413501725,"DER_KLEINE_HAEWELMANN_Q1199225"
0.0205467828522686,"DER_KOENIG_DER_BERNINA_noWikiID"
0.0560723413501725,"DER_LANDPREDIGER_Q1195163"
0.305392408053958,"DER_LANDVOGT_VON_GREIFENSEE_Q1195171"
0.0601640846066759,"DER_MAGNETISEUR_(E._T._A._HOFFMANN)_Q15456531"
0.0221068485323305,"DER_MAJOR_noWikiID"
0.768032201522249,"DER_NACHSOMMER_Q167320"
0.0560723413501725,"DER_POJAZ_Q1196233"
0.0221068485323305,"DER_POSTEN_DER_FRAU_noWikiID"
0.0560723413501725,"DER_PRINZ_VON_THEBEN_noWikiID"
0.0560723413501725,"DER_PSYCHOLOGE_noWikiID"
0.259978377605495,"DER_RABBI_VON_BACHERACH_noWikiID"
0.0255818179471078,"DER_RANGIERBAHNHOF_noWikiID"
0.0205467828522686,"DER_RAUBGRAF_noWikiID"
0.0560723413501725,"DER_REBELL_noWikiID"
0.0255818179471078,"DER_REDLICHE_MANN_AM_HOFE_noWikiID"
0.0205467828522686,"DER_ROLAND_VON_BERLIN_noWikiID"
0.481513882543301,"DER_RUNENBERG_Q1196568"
0.0645339993923284,"DER_SADDUZAEER_VON_AMSTERDAM_noWikiID"
0.848215508034503,"DER_SANDMANN_(HOFFMANN)_Q798227"
0.0221068485323305,"DER_SATYR_MOPSUS_noWikiID"
0.0560723413501725,"DER_SCHATZ_noWikiID"
0.0560723413501725,"DER_SCHATZ_IM_SILBERSEE_Q249905"
0.827943039612669,"DER_SCHIMMELREITER_Q895730"
0.274620702296579,"DER_SCHMIED_SEINES_GLUECKS_noWikiID"
0.119112826840361,"DER_SCHUEDDERUMP_Q1196819"
0.0794735706665683,"DER_SCHUSS_VON_DER_KANZEL_Q1196769"
0.0237824899093644,"DER_SCHWEIZER_ROBINSON_ODER_DER_SCHWEIZER-PREDIGER_UND_SEINE_FAMILIE_noWikiID"
0.0205467828522686,"DER_SELBSTMOERDER_noWikiID"
0.0205467828522686,"DER_SONNENWIRT_noWikiID"
0.904141522122553,"DER_STECHLIN_(ROMAN)_Q1197130"
0.0601640846066759,"DER_STERNSTEINHOF_noWikiID"
0.0255818179471078,"DER_TOD_ABELS_noWikiID"
0.0911257006455229,"DER_TOD_GEORGS_noWikiID"
0.0645339993923284,"DER_TOLLE_INVALIDE_AUF_DEM_FORT_RATONNEAU_Q1199666"
0.0601640846066759,"DER_TORSO_noWikiID"
0.0255818179471078,"DER_TROTZKOPF_Q1197625"
0.0221068485323305,"DER_UEBERGANG_noWikiID"
0.0318106268524673,"DER_UNTERTAN_Q476349"
0.125932681512614,"DER_VERBRECHER_AUS_VERLORENER_EHRE_Q1197800"
0.0601640846066759,"DER_WALDBRUDER_Q1197891"
0.0560723413501725,"DER_WALDBRUNNEN_noWikiID"
0.0560723413501725,"DER_WASSERMENSCH_noWikiID"
0.0560723413501725,"DER_WEG_INS_FREIE_Q700479"
0.0205467828522686,"DER_WEHRWOLF_noWikiID"
0.0851189742374057,"DER_WINTERGARTEN_noWikiID"
0.0601640846066759,"DER_ZAUBERRING_noWikiID"
0.0560723413501725,"DER_ZWEIKAMPF_noWikiID"
0.0560723413501725,"DES_DEUTSCHEN_SPIESSERS_WUNDERHORN_noWikiID"
0.0601640846066759,"DES_LEBENS_UEBERFLUSS_Q1200453"
0.0560723413501725,"DES_REICHES_KRONE_Q1200467"
0.274620702296579,"DES_VETTERS_ECKFENSTER_Q979343"
0.0205467828522686,"DEUTSCHE_PIONIERE_noWikiID"
0.0560723413501725,"DEUTSCHER_ADEL_(WILHELM_RAABE)_Q1204575"
0.0975111340573339,"DICHTER_UND_IHRE_GESELLEN_Q1209499"
0.0560723413501725,"DICHTERLEBEN_noWikiID"
0.0741722353260478,"DIE_ABDERITEN_Q1210777"
0.259978377605495,"DIE_ABENTEUER_DER_SYLVESTERNACHT_noWikiID"
0.305392408053958,"DIE_ABENTHEUER_DES_DON_SYLVIO_VON_ROSALVA_noWikiID"
0.0645339993923284,"DIE_AHNEN_Q42185371"
0.462879594039226,"DIE_AKTEN_DES_VOGELSANGS_Q1210969"
0.0221068485323305,"DIE_ANARCHISTEN_noWikiID"
0.0205467828522686,"DIE_BARONIN_noWikiID"
0.0221068485323305,"DIE_BEICHTE_noWikiID"
0.0601640846066759,"DIE_BRAUTNACHT_noWikiID"
0.0205467828522686,"DIE_CHINESISCHE_MAUER_noWikiID"
0.425970768854918,"DIE_CHRONIK_DER_SPERLINGSGASSE_Q1211874"
0.259978377605495,"DIE_DREI_GERECHTEN_KAMMMACHER_Q1218123"
0.0560723413501725,"DIE_DREI_NUESSE_noWikiID"
0.0645339993923284,"DIE_ELFEN_(LUDWIG_TIECK)_Q1169906"
0.481513882543301,"DIE_ELIXIERE_DES_TEUFELS_Q600849"
0.0645339993923284,"DIE_ENTFUEHRUNG_noWikiID"
0.175635939901511,"DIE_EPIGONEN_noWikiID"
0.0560723413501725,"DIE_ERMORDUNG_EINER_BUTTERBLUME_Q1212233"
0.0221068485323305,"DIE_EUROPAMUEDEN_noWikiID"
0.0645339993923284,"DIE_FAMILIE_noWikiID"
0.0237824899093644,"DIE_FAMILIE_SELDORF_Q977237"
0.0560723413501725,"DIE_FAMILIE_WOREL_Q1212318"
0.259978377605495,"DIE_FERMATE_noWikiID"
0.0560723413501725,"DIE_FLUSSPIRATEN_DES_MISSISSIPPI_Q1212508"
0.0221068485323305,"DIE_FRAU_PROFESSORIN_noWikiID"
0.0560723413501725,"DIE_FREIHERREN_VON_GEMPERLEIN_noWikiID"
0.0560723413501725,"DIE_FREUNDE_(LUDWIG_TIECK)_Q1212755"
