TTR-100-sliding,Compressibility,Readability,Mean sentence length,Mean word length
0.34055641597302755,0.6784915314774022,0.5807175487387827,0.14218284911520682,0.2573358413772899
0.37690830459895386,0.6698047199956957,0.6097255767926105,0.07198050908454523,0.17987577466873603
0.5135306828690959,0.5769722992753634,0.2365505551301545,0.41711884478162103,0.4164671749568773
0.5020770616058478,0.675539454188245,0.3470425107989784,0.26605306158283953,0.31676858140450803
0.5342206201514893,0.5808570409945238,0.3347214411111963,0.26207244883220926,0.44327532680668924
0.3908495977791618,0.610070899307338,0.38087082271812656,0.29275296956608815,0.4942501441036287
0.45462159982869843,0.6155691395196329,0.46282550769577363,0.20478340084511146,0.3978066661139722
0.5211909326972698,0.6210786541686889,0.46290990279406086,0.21405090931711684,0.28725937256400996
0.4868443517071195,0.624470183657619,0.5087399959079011,0.13953340402288486,0.3077882594559275
0.3865421056194914,0.6388868481490425,0.5117917889794108,0.20038843730894096,0.3745963624644091
0.38068314233323813,0.6507785755757016,0.470807325468329,0.1769476339179761,0.4226080783079531
0.5366398413118125,0.5448478837662954,0.19970613887321367,0.4884204347913155,0.36975857156641684
0.4442713267133533,0.6102152604888187,0.5029617547825389,0.1290706682055194,0.400787424904986
0.5013970701974612,0.5890849612495522,0.41670459587334946,0.19312336684075448,0.43662401604256224
0.473861296414221,0.6332450762027131,0.4881323448996033,0.3228589012834318,0.17873189125202055
0.41169730451567427,0.6352666112218721,0.4456885764531648,0.25166117501553126,0.40616500086807167
0.32036576182669063,0.7172395607678961,0.4433850810056379,0.42049627273127155,0.09759992663630229
0.25580214448611105,0.6841386561814575,0.6415131759931514,0.22544498878887353,0.06445901063234505
0.40315086821993107,0.6204434653720861,0.5338994227861906,0.131672794149913,0.3874699541382787
0.4914474369526847,0.5684951693892452,0.2686729134164951,0.3513699845027768,0.4895371882508432
0.4652251526323189,0.6210145476577615,0.484970471239319,0.25532765989429473,0.3122785888825517
0.42101584751603616,0.612258062072794,0.509702818306738,0.15357755577099177,0.4055893156146953
0.45586873566073394,0.6438637956946272,0.4734242997228716,0.36606189431078356,0.1396109967241145
0.44659432647900293,0.6446662667290681,0.5349399405779179,0.2567072667578273,0.18138233449426924
0.32263191787215073,0.6429631857485579,0.5274550011431879,0.08777969396561779,0.4433880179239684
0.4806659533194281,0.6050966559961404,0.3349817928027249,0.3129885850931828,0.4389118616691209
0.5089312179867836,0.6165117362489401,0.3664029423885773,0.29390905240360826,0.37452456147763163
0.22433697419300447,0.700524055414633,0.6577300384740662,0.15442464347753068,0.04983167437588581
0.44661175686506266,0.6071265702893232,0.5011165482348611,0.18129094729435696,0.38464407416846874
0.48639568469372546,0.585439947878898,0.41966221527156944,0.24306153071184422,0.43067856076225736
0.3473078093325601,0.669873906495406,0.45893033953776635,0.41040324418631535,0.22715271423934208
0.44098785709717114,0.6154242005291672,0.4075548353262412,0.23518171166762847,0.4531791941331434
0.4989189933956464,0.6150233671494045,0.4511000550814381,0.19981766383117433,0.359732869523844
0.2133074554967488,0.7133759769467096,0.46819945457001594,0.41135213578028573,0.23910946462690943
0.36309418753828565,0.6496490081384955,0.5504149552552348,0.1840095123025206,0.3306095183356759
0.49974805341186423,0.630898393369506,0.48223056966046524,0.15093273361741874,0.31127493950291735
0.35785781480390155,0.6288917614745626,0.5471189716569387,0.09264717246907643,0.41050002316654943
0.39827709301961406,0.6786004972084254,0.49034651270402774,0.26241774445326965,0.2675330769071007
0.4007419869870004,0.625887842906443,0.5038478114892817,0.180945972664292,0.40133054431685755
0.09548511226822927,0.7461489768511638,0.6385024123051297,0.1405150612278331,0.0819419595064311
0.410180286377609,0.637273856120903,0.4381167245361944,0.2948238080723402,0.3831015829350978
0.49745026088126965,0.5884002912132925,0.4570924373209127,0.22522024721315215,0.3829760818100047
0.4616789904573988,0.5919345803711137,0.410697208162432,0.18908544036250674,0.48170578342138637
0.319962249247388,0.6178814721853402,0.33614804097767115,0.49991915245516133,0.3910651875864382
0.4007709839534804,0.6281414073449912,0.541228199809269,0.13559008796697095,0.3653879507810023
0.40439918974593264,0.6433898592830389,0.33632903433523387,0.350504554033987,0.43190290872966947
0.291480267560717,0.7029734147250571,0.5069034505601223,0.3254917823051442,0.24077297039864726
0.43261526650907683,0.6207637454397618,0.44406739229334824,0.2971375974491035,0.3768418803886308
0.42196038523024026,0.526110882662411,0.07466010558376826,0.49482446037367966,0.5428916968333954
0.534514056520069,0.5615105448808873,0.38271565007955827,0.2548208753637742,0.43312317420457974
0.38874939301506717,0.6509117608460272,0.5517744959159876,0.195936339873794,0.2869523399386384
0.3986476695928769,0.6377568684541048,0.557134460941261,0.1295328280730574,0.32736623398094766
0.5073401634253664,0.603273088703507,0.33692574154238564,0.34591697635780655,0.3814315524117522
0.4087564729134392,0.6546430084660628,0.5250862144586488,0.1972687307983773,0.299549983396011
0.46389429428525636,0.6300292962247981,0.5096452662230434,0.22711580240545765,0.27666818491152556
0.4633134478422889,0.5911582303386662,0.27108429750364293,0.4212154272624905,0.43007378812755037
0.5073301564211103,0.0,0.8473808337216023,0.07798028335815589,0.13594451233645127
0.42314516430232574,0.6200342419253095,0.3484439658916383,0.44286895043589336,0.3449052103711708
0.46688604847752285,0.6137054410687147,0.41591739516856885,0.2965218648320326,0.3800928221006353
0.3185637319519639,0.653989038060634,0.47825885787376693,0.21409544740148936,0.44299784542207415
0.44498579387904424,0.6098455551300849,0.47475058895834465,0.16746271538618684,0.42029056541053267
0.3863830008551733,0.6521264110088452,0.6078130923679096,0.09628056962589976,0.21617728227902538
0.41576204692572044,0.660900228453085,0.5466079515150729,0.19175437527301167,0.23410001125789723
0.3836586621149505,0.6300393536025757,0.36005268656709405,0.3252247451522651,0.4695182338660311
0.47291633425690605,0.5828336555714573,0.4680386592880278,0.18827042773534028,0.4267893276294988
0.37177390619007855,0.6563918383154204,0.6142764003781476,0.1902747065383123,0.13188615264423617
0.3454472291153865,0.6768045796997925,0.42770658995792604,0.3671534662269106,0.323832021174584
0.5242482661889785,0.5815408888824785,0.40271504249268436,0.23383765069520157,0.41244938795334773
0.529950479464711,0.5494388852705065,0.34586646357044754,0.23865296217503051,0.49060223571665645
0.40677881720689996,0.6324977022212324,0.6168554996216595,0.0007824611455727617,0.23230654510298507
0.46776249180762247,0.6162062381626137,0.4204502841985317,0.2742773102570412,0.38662855417434017
0.24956273871493564,0.6844661055226573,0.6049413927814206,0.16622332345524646,0.2750278310915367
0.44003824412436077,0.5864349053707886,0.33429228687803575,0.40887937143961833,0.4284002474505581
0.3796883077847662,0.634746327708198,0.5847664549375157,0.1317152301477327,0.3059953916637269
0.4241424669655984,0.6217437311894969,0.5116879377758883,0.17516291522149183,0.3755413531272767
0.49301326201416673,0.629998523427161,0.4711100927250301,0.2702285427334646,0.2550913545820579
0.3890744943280449,0.6396338472918317,0.6209818787962279,0.08672124626204308,0.21529168798513992
0.434031922535574,0.5868881214550881,0.39945540332085994,0.3692454695084127,0.4138499572553708
0.5610019453658871,0.5863103041827128,0.483739528595454,0.2637684420862849,0.194780188773107
0.33077214584748577,0.6775377004911401,0.5350323941805781,0.2410361161396731,0.29525307761025665
0.3539834343830967,0.6484714281708291,0.6107126881426375,0.15139312753908749,0.2414346050257923
0.4909017310298609,0.5663491934855699,0.2695053954836825,0.4202362300493627,0.43477860373897603
0.39135133880893225,0.6621338091845881,0.546192073456092,0.1474953097082108,0.2972243274952063
0.20855237137094854,0.6915682884982517,0.6320077389702824,0.13171047308701156,0.24790679680077304
0.3766210808810003,0.6398769021323836,0.6286279813159091,0.0641254770376454,0.22232610250456575
0.4663311240536281,0.6276981669183218,0.4102384701465805,0.2811206882775846,0.3757736688758125
0.48041825334600674,0.6258705350187412,0.3387475918619704,0.38243076756751,0.341293352224692
0.4221798673517015,0.6341867696068972,0.4741317172226834,0.3344867320024754,0.28790457046778817
0.5136748440426322,0.5513766510869075,0.39516957564997013,0.16821968829940662,0.4976596087518426
0.4532007954381343,0.6291246293181892,0.35363600220556196,0.40651402571895917,0.32939211380560746
0.35441319494520873,0.637215306698874,0.6003006125248879,0.09759550831422592,0.31378692056317736
0.409886047206574,0.6451862557494373,0.5285285048710231,0.20142636210341372,0.3095370153729228
0.43217485029669955,0.6339262790090271,0.45239928309844507,0.3237289774756832,0.3192127963402407
0.3863206293062832,0.7089175705049686,0.4838669363659599,0.23507549899290175,0.24249648918445882
0.30656960160215335,0.68443583640353,0.5615188977174088,0.3341331724390291,0.10302531631668749
0.4096700886778036,0.6742818400582102,0.46154766574262823,0.3398629177393632,0.22131734682047083
0.4667319205305958,0.607443051818519,0.5324674131746948,0.09971812260926456,0.34598988870421954
0.416631755027195,0.6410946821034641,0.39948645788263243,0.4007001694296176,0.3086511517378173
0.45959308767278056,0.6242581122157085,0.4301784741693337,0.2404173279629155,0.39524927814329486
0.36516850252524724,0.6678827497483651,0.5786592718034018,0.2749631651380268,0.10066430511986935
0.2627048741914251,0.6771105880287966,0.6653026162435756,0.12449877743149564,0.11991615359442319
0.3913047084734426,0.6789222932901049,0.5026849566670379,0.21992329154105306,0.2913532649184253
0.33871172480677403,0.6434291083648419,0.21902125623682742,0.5569455209911663,0.33632532754992606
0.45785842388808146,0.5958820929187357,0.47824818612313647,0.17056912357036086,0.42127786740805406
0.08436183340939488,0.7276367355643721,0.5925331123266585,0.24424517097000484,0.2295139851410933
0.3888448949509482,0.6397309040522845,0.4966879937009566,0.21734646603533056,0.38158297745877523
0.4180296211026471,0.6397036417777142,0.4897239466686464,0.20516610206365185,0.3662073363552391
0.4431347732331133,0.6327522843667689,0.46132039923476253,0.23312108117877983,0.36890943352019173
0.47178298010354885,0.5730649049115352,0.23613981127059436,0.3971772811948809,0.4852892243591222
0.37993739207730004,0.6199213119733608,0.3538559609080599,0.4267031223304623,0.40503771353541307
0.35725160725292726,0.6558703651207455,0.5963397609194301,0.1808926669389022,0.23208206709237283
0.4787105120241279,0.5705009929042888,0.23832024815565767,0.44768550698950393,0.43375800733057895
0.5388971325028157,0.5718138181285495,0.4279665620569851,0.2728208624954752,0.35359897726922573
0.3928897531664146,0.6427463315628652,0.44245146491676235,0.34460459860802195,0.34351006816471685
0.6056722551017615,0.5598654098123842,0.35164940214272916,0.1804535811387656,0.404340259339104
0.4739232321832712,0.6136216205822425,0.4147423150280311,0.33517168069317194,0.3383992218334542
0.4143571576982382,0.6455111210294757,0.4462343144515752,0.29703875545704317,0.35251447183622203
0.3865018843236646,0.6272566887415014,0.32788454123426103,0.5016509320018102,0.3130549630410244
0.456109148042601,0.6297385783422939,0.4275978850291043,0.2809977803421072,0.36550521772024686
0.5249025259563203,0.5386842825888081,0.25326119236119665,0.4658009987171366,0.3913882726581863
0.432312103079007,0.6355836295870989,0.39208062176474057,0.3325501997206283,0.38055596964788274
0.328805138598456,0.6529919458184652,0.5226972944748901,0.19161069264819286,0.39441295660636505
0.0,0.0,0.9809452132463871,0.19427787370094024,0.0016113346150709558
0.41311974813934116,0.6390417105388881,0.5411165595211822,0.2105714684234948,0.28950007182512294
0.42980851546611354,0.6136699349158684,0.3252110463105038,0.41601825714923724,0.3998004953590078
0.5060144323521595,0.5646218182800479,0.2685828658937028,0.36606269054579504,0.4679881914238363
0.4439116496445927,0.6062333796163888,0.32926682699060994,0.4247959830605078,0.38282537294163294
0.43155054029208684,0.6006295493688151,0.49149433731037906,0.16385744888778808,0.42964209341548376
0.30520642645816215,0.6862207286588109,0.43845714169522765,0.37184371215618656,0.3247117759397822
0.36504612481803766,0.6407843123029467,0.6242510731476418,0.1222572506719619,0.22693733539002314
0.3431024611105603,0.6311530532910694,0.4841647096567151,0.18867637454784303,0.462506523318048
0.47101155217094387,0.5987182852157347,0.4384608983403472,0.1825561666848338,0.44057895921362733
0.5442007208539277,0.0,0.689282381995432,0.2989668421971864,0.3733017553660999
0.394567306140974,0.5891726164759985,0.30181780005524006,0.427025877981076,0.47301922162189897
0.2198555008189383,0.6800170830909296,0.6543033303925286,0.10015573965866753,0.2260449183565698
0.4112508185643836,0.636565289866088,0.48443224411052177,0.2265061771267141,0.3737348639842331
0.4555355789472895,0.6110684548408144,0.47066206631616436,0.19610723551978787,0.39887573418221633
0.47616200288690086,0.6581802625519108,0.35961787985331223,0.2187944645091434,0.4035745925895222
0.3046683274080063,0.6763789564790628,0.6235737346288069,0.19722898296571487,0.14813926983110873
0.4684081224479309,0.6475705716300034,0.40594819465448706,0.3383494323804386,0.2863073705795789
0.46304579354942205,0.6229034645852582,0.42684467454995806,0.2753804107534332,0.37356273912888965
0.46260693540497316,0.6129752787894787,0.4168492761802933,0.27890544722932537,0.39837741321761155
0.34417243564183425,0.6742767997360914,0.5894914486606744,0.1438872910341013,0.24226516736177633
0.3839021580868866,0.6624196260013423,0.5776494337054041,0.10195487325636747,0.26409412652230063
0.5765353805992143,0.5661474794457335,0.4758181923604794,0.21854797952840171,0.270032988535514
0.4497917098765773,0.666046469263245,0.5436882069772083,0.15430363343955428,0.18618013000728745
0.5237116872860997,0.5735646919498512,0.3523779639284804,0.30266007976123044,0.4254130456450097
0.4746849795159151,0.6244000169804061,0.41179110885700565,0.3203792320008999,0.33553542195374125
0.46694597636623697,0.5784119980078926,0.44497139538341146,0.17364589477597717,0.46823987040179454
0.5359712699139,0.5721849583118609,0.3338241020973935,0.3325346039707731,0.4041303964432838
0.38102352141329404,0.6506632623265589,0.5361714151227165,0.12879001917214908,0.3569197945691913
0.40745570817618104,0.6447964026129007,0.5066188479707431,0.2916453438474592,0.2765823229076711
0.361856079439468,0.6482918273029669,0.5698759754359919,0.13666022810536468,0.3245662322237848
0.43278257408965115,0.647522079066967,0.5536319851859972,0.24098153600832672,0.16980555046054172
0.31751047472992505,0.6984815423395891,0.5744707172403157,0.13119851369170302,0.2531422100049131
0.3894994630339106,0.6789953802858751,0.46975187895178194,0.23228121609333635,0.3356099681448781
0.4247146556657999,0.6365227434687595,0.3608025661031289,0.4496258639809349,0.2865560137956976
0.36777219411597734,0.6574768165296985,0.5682834089649792,0.14859235811196914,0.2957061500323583
0.3601451460166323,0.6450158404302262,0.6180904700663883,0.08804923350447069,0.25389277793417814
0.370006153063131,0.6462249555384527,0.6202146077175168,0.09299143896980812,0.2284188831661666
0.42245220204427275,0.6180472011939184,0.5028683717807244,0.10196767572767816,0.4198544841413597
0.4131914522505574,0.6201310031343154,0.5008434029935073,0.18490207659164662,0.3995966347314292
0.09689956229164154,0.7465084902207317,0.5321896684723469,0.3408571719021373,0.18419037431478938
0.0991360903372397,0.7325312945916236,0.5444730791603503,0.3487244584664252,0.18844165190719378
0.4584420297836059,0.6298715754178501,0.39423795661230765,0.21818790684986247,0.435962354658233
0.36340556621754644,0.6601387395297111,0.5413168927678998,0.1502098775661301,0.3414180037723594
0.3545661331467887,0.6704375487937503,0.5972966197876294,0.26019782445633244,0.01817114556722644
0.4470963034307611,0.659983256691411,0.42008742473374744,0.34938084355828614,0.2568785278699182
0.5268681714595984,0.5751853256264606,0.3894225495008355,0.3214717933012627,0.36956425035268364
0.3654513799417799,0.5656815511553203,0.12873819835596714,0.5971510034868589,0.416277343726339
0.12837051417159664,0.0,0.5297788667493837,0.19060533974015623,0.8164098038972818
0.44790555034369534,0.6281842237045695,0.4279107173312714,0.2674128443183351,0.38748933888123105
0.44265638567122767,0.643250670946611,0.3920455590693147,0.3807155728025339,0.3027207141754374
0.4895947288552347,0.5827523249941324,0.32874677630623506,0.28902858543427606,0.47862800070746153
0.5278397779761053,0.5970251467025346,0.44785688598790324,0.21482109252261586,0.34383462721424823
0.40510980872460073,0.6545465106047682,0.5046479236403987,0.27475186262782303,0.2780230124975554
0.15188067395674085,0.6828696455886175,0.6970675377689642,0.03375564935295907,0.1535536125839953
0.4027818262198919,0.6401992110913743,0.4053936636707175,0.3669885956479942,0.3590085217719725
0.4998608329146142,0.5855735781549318,0.4019666931987357,0.33586997339306335,0.36449536460228743
0.4013022600484669,0.646185725326761,0.46532043739458717,0.25104808812555357,0.3766327819711594
0.4681221051036403,0.6151498510797689,0.3392260422036142,0.34764543889961846,0.4080694751302011
0.41569056360512385,0.6354564122759928,0.4502009187449789,0.299028935863876,0.36234973672444254
0.4291010573703618,0.6549886537027786,0.30130256611585543,0.4453967076986739,0.31257108392722716
0.43269029575949775,0.6459256853368186,0.4960563554533508,0.29315599673865333,0.25208484835115597
0.5095591309966064,0.6091187811111322,0.4184458479676902,0.3165433031472076,0.3066385691117926
0.41885577235457494,0.6141920180431545,0.4371422130435381,0.2027404701766808,0.4638221580145415
0.30654966230342245,0.6766490854545635,0.5105551404635725,0.2571032928575614,0.3484317222113698
0.5155258202334327,0.5788024078224071,0.315596121289844,0.4023211765286769,0.3711571911131692
0.5146926421687329,0.6100989879764388,0.4676935678306766,0.23222173950307845,0.30034396827549315
0.41815424359826103,0.5833609905326407,0.38636604067616553,0.2552765628621363,0.5199924445134368
0.4473864934399328,0.6114978253927403,0.4914293990843042,0.21191013584553153,0.37350632534006506
0.4319792516506391,0.611255459713204,0.27764217177460376,0.46935628980054567,0.37733299191973785
0.4428187699678839,0.6629619000760301,0.44592537908155216,0.2759271671966575,0.2990113889227501
0.3967019731841069,0.673365054394313,0.458902814892041,0.3298399366069741,0.2642363916943467
0.40423769207315174,0.6268279661023639,0.4041581307675814,0.37886030388577596,0.3698643868952209
0.510335803306485,0.5883939580355195,0.405949761242709,0.3430067918910489,0.3330180927133213
0.4844572486451679,0.5923156766373069,0.4215278333617927,0.23170067561592106,0.4278929726757399
0.37164429769840696,0.6362941852931193,0.5887881767063745,0.09631802190486884,0.31790178888697634
0.5099145738014347,0.563728029454811,0.42628943014597537,0.1885566592414054,0.45268260871546295
0.44264609476639705,0.5577870654133121,0.25490404570090935,0.2995861512488888,0.5815583288981855
0.5090240678742378,0.6044753399588036,0.2992380905441793,0.3877070200995327,0.368298647077974
0.5237207442507278,0.5737318710464407,0.4848231083989317,0.14355669768495602,0.37534830531015045
0.4614523289606588,0.6009220199344438,0.41238738267604824,0.3010762265389047,0.4065024310842244
0.47122269098277286,0.6080802322164025,0.4205104233157194,0.3753718800588002,0.30075661627727523
0.4373028353605626,0.6677885052963947,0.48894563558770854,0.2327711813541153,0.2637697574597229
0.42062634699504037,0.6011884022046182,0.47246188469546585,0.1814006941974536,0.45334262641291106
0.44886601659271064,0.637470414009349,0.4551552080534435,0.210783089241003,0.37490665009144264
0.34447724236393584,0.6617709451394508,0.6083983994929595,0.2604687809092006,0.0734986212704447
0.41424611216717006,0.6320288686827406,0.475835889409786,0.20426061862614647,0.4009956031355721
0.47587160788349253,0.6229797096327602,0.42856202116173414,0.31682374493915993,0.31843335701015457
0.4753134691722189,0.6277135806987362,0.42608145666745434,0.34050941842614085,0.2873337691206393
0.4674578340461105,0.5986512134492695,0.3697126189300044,0.44456117732273837,0.2979560991924383
0.36827623915157354,0.6296683174151831,0.5907267278960925,0.07024745768549849,0.3376353793040728
0.439924740752929,0.5866845607102205,0.4612988309066833,0.15868657984311804,0.47359202556582897
0.31846413592748585,0.6901974602188347,0.43108948475851405,0.4581470301058221,0.16269976942603168
0.26410133790566237,0.685304805565806,0.5623292783366609,0.24207591798760741,0.2929041471892801
0.2554292887305209,0.6788114472907743,0.6628932347311303,0.1725818222278097,0.06898529894007852
0.35664240747923076,0.5557023622795229,0.0,0.561649765829013,0.49854851146963725
0.42769315046734024,0.6032493773212682,0.4818553860954832,0.17001348914326034,0.43826881956731856
0.3029142211031065,0.6751776414684235,0.6386871362394827,0.16094355581409148,0.13621321873724415
0.4828522829518878,0.6360835282936648,0.4674940354485878,0.28072921248131216,0.2547387955558587
0.5170329492574834,0.4858159330774211,0.1269809442292333,0.5276067676632281,0.44962956649761826
0.4527315563925337,0.618693288773848,0.5418211806839878,0.15294418067333226,0.30869181724329264
0.4337828748032462,0.6362202146953605,0.5442906939752793,0.1902558812722356,0.27314208030557036
0.3468378129396971,0.685099818866416,0.535008920991613,0.30181049466028315,0.18170759333807937
0.365674349483433,0.6349267369420244,0.4976651830590312,0.1770070839832946,0.42912488466246435
0.31738242401280875,0.6604996759538478,0.639334873178844,0.061921623734665095,0.22455557762850123
0.39293383170529306,0.5739806839213859,0.4527047971205884,0.09597947855955676,0.5495411583730349
0.47867370773378587,0.5768780953497029,0.3571215143612462,0.3824369749718621,0.40532620046672374
0.4442458047985538,0.6463488252350444,0.3351076900389249,0.4443898528671733,0.27404261672526636
0.35249331589225935,0.6217264989155751,0.3407272589325334,0.3734009139189306,0.4834059529032416
0.3443483477793075,0.6774432595165587,0.5729689657412965,0.22738033140201006,0.20615429829645227
0.47044991481276316,0.5844159351865933,0.40733659243844267,0.22340923929619605,0.4704254506405625
0.485055601531438,0.6115238639133559,0.4302635307471522,0.20365766232538873,0.40516228597021053
0.34919633768653335,0.6573078018532301,0.5546563723867166,0.21631736200208468,0.30260779705165325
0.4771445848619435,0.5916413204017136,0.34281264539880446,0.40461934002236366,0.3755745904141824
0.6280534853035559,0.5823846455382836,0.128006136428694,0.19099473803218608,0.4620740019952639
0.39498815503540463,0.6254878737094925,0.46459378517014627,0.17908551601498238,0.45258178261948245
0.44196029965400896,0.6435063230986001,0.38636989940000505,0.31946089628860136,0.37314037873429384
0.4675101732665119,0.5779916251526761,0.271800540292149,0.39162548138018133,0.46916294373737727
0.4565901468163816,0.5622578990589726,0.21014238468902208,0.46587295623133645,0.46281104090705466
0.4353309693368785,0.6540887179599949,0.40995980464099635,0.33935168662121257,0.3153225135313342
0.5267302299437273,0.5829464600109665,0.35073330904376604,0.36508795073607253,0.35556381112067076
0.33797959561298724,0.6795762582661544,0.5841724008638581,0.18639707921338564,0.21896263854806197
0.46724457062601815,0.5931562268861856,0.44482665151026757,0.23751063472600845,0.41900614580798606
0.33324610748303596,0.6757538066565759,0.41246281822004627,0.4395417809051455,0.2626428583861781
0.47369931924237657,0.6000258131781676,0.3991127003665978,0.2039983089863959,0.46332679698670676
0.37844837063402537,0.6526619796789628,0.57054034713151,0.13039463775596905,0.2971365372779559
0.35892668614034695,0.6703718953800769,0.5564664975754471,0.16451142476092787,0.29164050483442144
0.3261980369568137,0.6507874558295786,0.6273141364839234,0.10132531960077276,0.2574503482142064
0.4611865784109162,0.609811899394044,0.4700481742687238,0.160695032957378,0.41069235140251514
0.4645036095672187,0.5801123357265038,0.4495594095737457,0.1199697897914146,0.48084265767304174
0.3971173523778688,0.6442749375743472,0.5817713279304815,0.15481001370861883,0.25452621654262625
0.3849553575321359,0.6555192486817959,0.5108082046797501,0.17903259950263956,0.3593413330833751
0.3571204514472306,0.6930093560856236,0.4510688769632429,0.3997584407752891,0.17009724512743843
0.42126575882154,0.6094721776165696,0.38374683193569437,0.39470863804177986,0.38473664394017615
0.49964675722130614,0.6150850552433078,0.4263411036971022,0.19191323713520575,0.3916963945777304
0.4498926741178264,0.6345130477621155,0.5264574674003941,0.15955164596218288,0.30393351457821144
0.10390890778958757,0.6859532697323789,0.7186029359539982,0.04731133753182165,0.0065198469826591885
0.35445194527726737,0.6591200407769349,0.3378672741706767,0.4747272105843234,0.31686648751592034
0.39400002303227555,0.6428300804062019,0.5040520045470731,0.24240403295003857,0.34453640024989557
0.40700120844354515,0.6219600007444862,0.4911843709649803,0.16348136639026245,0.42370689204014833
0.4428787590837115,0.6451029731937942,0.37094877257942643,0.34981246510852265,0.3573916704478635
0.42564548720753215,0.6297201803241925,0.4971741170592759,0.16009558564706156,0.386607959689118
0.46338851154595845,0.579625050055307,0.425212524797487,0.1833494735837088,0.48464746776138984
0.4348794288613336,0.6332814572508914,0.40487787718931056,0.23208137653551877,0.43823123745744563
0.40478261244519553,0.6619024434008843,0.38268857415442026,0.38227914425303783,0.3247280449280652
0.08545285480022659,0.6903567714487143,0.7156453323482668,0.0,0.06290545293961256
0.5155456924489202,0.5844859698445216,0.46843558241229827,0.19080109446191149,0.36979972624984464
0.23382210930528094,0.6615129054246046,0.6639651301815547,0.027828845693845413,0.25710651179436633
0.5382484078422467,0.5840670864806922,0.4290878655419157,0.24541160402906156,0.3532860571800252
0.5275437901366803,0.562531276280042,0.38185929975156285,0.2717972452791999,0.43077354299777704
0.5087939190837043,0.5848101427134705,0.4091015276454304,0.3072628436315049,0.37060940339466786
0.22740779899352603,0.6718037357233563,0.7001398936296901,0.072147737797938,0.039550814200329285
0.3649822510282318,0.658426305963796,0.5434185404540002,0.3489278876256016,0.12731211716570456
0.5079930208885903,0.6276944580339138,0.5264734583680097,0.15966491025917945,0.21278057276911144
0.48846730089088936,0.6206788520971388,0.3262289284560856,0.33404958357499515,0.39767200111588696
0.4654252961835257,0.6397371386929676,0.3449068936329591,0.3772574934598855,0.33590430988934805
0.48257707842967534,0.6369125371518207,0.4654686166929224,0.21168896923610353,0.31620963073702085
0.542474994593455,0.6326598329956823,0.44736724285524093,0.20216532325858091,0.25387821499010044
0.33115656693776063,0.6846401550935953,0.5806201654709937,0.16536065477816175,0.23903820512041085
0.46859691601496745,0.6210130502308994,0.45140955530804283,0.28523369462736725,0.3311055338860902
0.5007729240443628,0.5838710606570492,0.440921418540592,0.18553546146938607,0.42365783160560744
0.3660320870973903,0.658143381558624,0.5105146363008596,0.20455209100490668,0.36111085377461233
0.49785802548682756,0.614785654731419,0.4983578138081866,0.276229073728456,0.22251510833707883
0.5040811079932264,0.6190360060629228,0.4867391978126781,0.17038472527255985,0.3110476787703957
0.3931117593892609,0.635446526214863,0.47814863631692034,0.2181940201093212,0.406738377987799
0.252175611528302,0.6892425546809112,0.6659673173589366,0.11439892691870884,0.06893895485752095
0.42465250113836533,0.6788742868094233,0.534220482383676,0.17790281445021303,0.20435024051459577
