,MSTTR-100,Compressibility,Flesch Reading Ease,Mean sentence length,Mean word length
0,0.008028594181050093,0.04313859032466175,0.9858329251449742,0.15434342207254984,0.04884829028037015
1,0.00878580820493647,0.04254374501258812,0.9847077339989867,0.15915838036529636,0.055965416969469634
2,0.008134228584132958,0.04389241089491951,0.9843698592732354,0.1629546996518211,0.049689401354294574
3,0.009009175221873646,0.04315942787723886,0.9872170956774824,0.1408732033176421,0.06011027479785562
4,0.007902497123155721,0.03972231500558792,0.9875231047557118,0.14391709870436162,0.04945376127226234
5,0.008353882704858397,0.04107018884772433,0.9864516462629251,0.15088430470516592,0.0488930302862218
6,0.009075149696500964,0.041709224003366685,0.9814732190402546,0.178140974664747,0.05616133672979494
7,0.009080639283045911,0.046379656174118114,0.9845834916831584,0.15835313922595215,0.05732452080626593
8,0.009497833273637311,0.052203693148556135,0.973499639987703,0.21434960652900364,0.05947489142009089
9,0.008251525862998004,0.03936151974569301,0.9904400428507079,0.12174424604804494,0.050886571473453025
10,0.008161016833500349,0.04140617758782063,0.9873903176935902,0.14414789854141286,0.050006700879530776
11,0.007851157928664226,0.04450085093593315,0.9827313384141163,0.1730482333419713,0.047449541843721264
12,0.00817423879219307,0.03913894225340651,0.994295616329062,0.08565461459691115,0.04940485164958838
13,0.008121182887455159,0.035046345598634364,0.9884179101681155,0.13873568710995307,0.04988230176840172
14,0.007768146982911893,0.04357883612444958,0.9876948513350228,0.1414695749138293,0.049857606786506324
15,0.008245106737874226,0.04153441747604353,0.987961377414043,0.13936183067013355,0.052129715807998384
16,0.0090615923901966,0.04230973548453661,0.9666167758210498,0.24641666192991593,0.0553047127396781
17,0.008831568885701439,0.04986429172521493,0.9687833276107612,0.23666389865974485,0.053708649362559854
18,0.008304964429970977,0.04642262800203608,0.9794780377507097,0.1890725108479824,0.051481320698486
19,0.008826126948787342,0.04598438662580272,0.9820070073464691,0.17352666765948477,0.0579505720693012
20,0.009123858178834474,0.04936373689551438,0.9570747172016314,0.2794957783001118,0.05805232379047979
21,0.007804279506271885,0.04411668033167625,0.9903536495935723,0.12210224123998314,0.047786014259039764
22,0.008168563067249874,0.040966423957701024,0.9830953261909864,0.17094612232845935,0.050557191059589654
23,0.008041883557100941,0.045024638112819,0.9865556010422304,0.14903178368863026,0.04904776829227327
24,0.00863799037495016,0.044016217447834766,0.9800355977647911,0.18595832745194066,0.05420041779315579
25,0.007283674765964709,0.04446483709075346,0.9877803170048303,0.1431246435336712,0.042133218433830305
26,0.008103695770295193,0.040757303728280965,0.975125135730137,0.21256625361348722,0.04711400852900874
27,0.008610646094073516,0.038923998406045775,0.9650112119113302,0.2537846755738906,0.052511698232010184
28,0.007812791360552256,0.03727338591913178,0.9916842942459793,0.11356998413975354,0.047050762391591845
29,0.009007491987043105,0.048139531420259535,0.9756022587968805,0.20711842323839139,0.05388545247474854
30,0.008508505853976668,0.04046743096877864,0.9790445678277743,0.19264401270514797,0.051478256912073445
31,0.008176376166298505,0.04264015221458577,0.9869225742308368,0.14774467801736063,0.04764773743871906
32,0.009411891050085346,0.04720529639715167,0.9526481200583681,0.29462062347172674,0.05782148280100318
33,0.0071439874642999545,0.04165397637323678,0.9918718092565022,0.11177256065044949,0.04371634000327801
34,0.007873238096430014,0.036553810539540064,0.9912340376128982,0.11762042332629659,0.04714180470761098
35,0.008303132222513184,0.038556707702151895,0.987740528375478,0.1432990304217265,0.0477333716721417
36,0.008718690966615445,0.042063924274312055,0.9705976654684147,0.23045145312867643,0.0546526325131587
37,0.00784199058660378,0.03910260578268165,0.9898119725013262,0.12760581486581232,0.04897452919743034
38,0.00811388399641115,0.04267868087290527,0.9829989681858348,0.17126858145505444,0.04992791441067011
39,0.008139556567002354,0.04127592274930725,0.9879331153136223,0.14034587047059546,0.05021197196543727
40,0.008728398843002711,0.04562865249823973,0.9722960684069374,0.22289095558560845,0.052932205729393146
41,0.007892304539383792,0.04035631325632934,0.9906127635400038,0.12163635077179141,0.046904481576633066
42,0.008820570926609678,0.046105117904280894,0.9701278401370663,0.23205693609673586,0.052896765798553895
43,0.008175639393635917,0.03410258396431193,0.9889699233474165,0.13575194446011132,0.0477501097063276
44,0.0118204752224841,0.06133719474308908,0.45185733501937747,0.8870504573468312,0.0711650182078719
45,0.008064661829887833,0.042927426476628186,0.9694178952208846,0.23666991416900598,0.04804678385083171
46,0.007586018158419948,0.04503271213318159,0.9911879960140257,0.11510035009934814,0.04704012256719948
47,0.00826970811834999,0.04127308807479873,0.9837927614718444,0.16654225325694574,0.05141618893023036
48,0.008235186662438073,0.041209660893467934,0.9864716473397731,0.15053956362335766,0.049451737366078455
49,0.008068581042232575,0.03901956128234984,0.9879026656780028,0.1416058730106428,0.049076182741611206
50,0.008910348162177163,0.051671612544090015,0.9709134947215238,0.22712123617648525,0.05471361803084054
51,0.00817805770635565,0.04291978471194605,0.9871628942985019,0.14499741016815915,0.0507561091609982
52,0.008384417016517045,0.04577212684114726,0.979776897518344,0.18777724704895835,0.05110333194395388
53,0.00820169410163341,0.04707454640090705,0.9819467897235958,0.1759206914133941,0.05048892729272018
54,0.008403656205801373,0.04246532489498699,0.985611068650956,0.15530757230758546,0.05075878328508804
55,0.008193714934118081,0.04458875100985654,0.9847712069951482,0.15997339469548902,0.05078276461438426
56,0.008735784298418623,0.04417913020896924,0.965884147584839,0.24906708194106075,0.05482054965379711
57,0.008112194879956748,0.03722684470379819,0.9876063740239457,0.1443714805283103,0.04836196775325458
58,0.009286071157963923,0.04697616695728391,0.96918544543852,0.23485557690717396,0.05682815293661005
59,0.008139023715448354,0.044849007115309106,0.985132870041222,0.15725650944018965,0.05201866450383753
60,0.008453790928364645,0.038536645830127204,0.9779037668489078,0.1986892851313177,0.05167447245812621
61,0.008569269879965516,0.0424989791548968,0.9808052677976559,0.18341001114083583,0.05002198374917903
62,0.0077837317391379075,0.042726320426836766,0.9908445164408751,0.11913980686908851,0.04633277156874043
63,0.007710199639736751,0.047915999872165334,0.9896276360120053,0.12649549166354987,0.047756071947480626
64,0.008095929148787396,0.04279303915211839,0.9871953280282937,0.1451646901176318,0.04975749987192427
65,0.008140891007179414,0.04174280757832039,0.9876271436082162,0.14261418681539526,0.04944777888184444
66,0.00801297739925317,0.03526401469416105,0.992512231503646,0.10736490357625468,0.04565620720738711
67,0.009204937390679294,0.050699053092955804,0.9764077279135772,0.2018116953777845,0.056963704430989366
68,0.00911750725432344,0.04624517666523056,0.9718394926907096,0.22378763215027633,0.056792172347125594
69,0.00814205494588183,0.03607093490808031,0.9862886553683161,0.1526204912422134,0.05073725003249449
70,0.009511093365770506,0.046446380550194226,0.9779068408138565,0.19521191651504155,0.05781687622797795
71,0.008593613018495256,0.048743392723175655,0.975206099868791,0.20883840611839477,0.053942695425355895
72,0.007969399622503617,0.0375197339441428,0.9882171586427527,0.13997564699016646,0.048604771866004384
73,0.008792452142092346,0.05153803554746224,0.9782737188095605,0.1924158763717948,0.056773103524687035
74,0.008032435355272581,0.04197331259293207,0.9885680517976708,0.13570786872598192,0.04990292920309137
75,0.009544760344844076,0.04443529389371704,0.9708020210101211,0.22782878898315814,0.05976521663702363
76,0.009171190570928956,0.0481420643051392,0.966495482798771,0.24554249813389945,0.05651189474514454
77,0.007910769072745554,0.036589067150403,0.9900657371343045,0.12700246496247355,0.04731669836223948
78,0.007319109413023402,0.044783604054738,0.9761739725489802,0.20730251958414234,0.04528686495307149
79,0.007955697939748716,0.034189107744823,0.992924682654249,0.10329229625573509,0.046894433487147884
80,0.008272367355619084,0.04274695613878235,0.9864339560883243,0.1504429749491801,0.04918564062387355
81,0.009079878845378902,0.035904439254435025,0.9672815761878525,0.24465149406767328,0.05603950267424545
82,0.007724383131879843,0.03988304034233984,0.9824121303886717,0.176715845772443,0.04458242833678945
83,0.008160626704796527,0.04128750371205428,0.9886217093464573,0.13574459419954477,0.04928759644679469
84,0.008456766291022507,0.04276111819922656,0.9813189462831488,0.1801992875167635,0.051393699209457654
85,0.008229347039753828,0.04332723954679562,0.9853796853769587,0.15699785588479448,0.04933129893421538
86,0.010068652463232622,0.03903184258927444,0.9547426709490806,0.2871593108202534,0.06618987822857518
87,0.008376101169558996,0.04513082580655691,0.9813405025902219,0.180029279880399,0.049531059477173456
88,0.012025507847442772,0.05309613885774763,0.9249874233760141,0.369019064829897,0.07252160772956233
89,0.007357493452238084,0.04105790622066693,0.987834223835598,0.14326828370077882,0.043793386845844565
90,0.009081078994777432,0.043990233140849794,0.9599443726188666,0.2710903185831509,0.0547652630812688
91,0.008107904678513826,0.04102586812263281,0.9892021552860151,0.1324072131503406,0.046888867652904065
92,0.008091925208655757,0.03718134545555902,0.9864187372241282,0.1516671538353729,0.05027143917937463
93,0.008251034501951176,0.04075846720207573,0.9840306272942838,0.16527547076960233,0.05136546592497459
94,0.009521641029239405,0.04750131046625128,0.9573041227391403,0.278636662381272,0.059861430151382934
95,0.00828936370826554,0.04143482709989283,0.9865231892855177,0.14993106587811536,0.050071089853294136
96,0.008819511326280637,0.04750856846757345,0.9801422600707036,0.18373911785339664,0.056799988873910696
97,0.008648656614988388,0.048997525423223894,0.9724320968469776,0.22163091131005339,0.052725699756593906
98,0.009607810007827323,0.036121777241299995,0.9497137245563431,0.30495464076416495,0.06041039365457623
99,0.007083773813188299,0.033062406497779875,0.9927986863996437,0.10648292155187182,0.04323023393481896
100,0.009913667533788832,0.04520643783053422,0.8436150359725695,0.531108552774238,0.06399588600651329
101,0.007991774599842414,0.03118367273421704,0.9891616020098677,0.1339604629728364,0.050770361067517214
102,0.006847803547166241,0.0335147083648948,0.9928501344633274,0.10627826161148496,0.042230480873288165
103,0.008075167387317556,0.0351214275224703,0.9903016069574588,0.12573430138375613,0.046849650089028624
104,0.008238070208453211,0.039304034724404614,0.9846340835299298,0.162571407661172,0.0495336856680753
105,0.008728077659940917,0.043363186077349354,0.9708310765764816,0.22972813459576416,0.05249247262306634
106,0.007841602360468984,0.04254410451336821,0.9849413940785153,0.1594025749438263,0.051085984139725815
107,0.008413256076016486,0.04581704889644148,0.9845330091142471,0.16122392243149902,0.05031516623115129
108,0.008247314160200912,0.04561847325985027,0.980913990460865,0.18231508137018168,0.04919238894086683
109,0.007850890725717619,0.03515640096826354,0.9868351471476894,0.14972648131054447,0.04940409025711243
110,0.008877542568363586,0.049063944708226684,0.9847679181867417,0.15710500788576684,0.055354154089636086
111,0.008861759080002798,0.043750359754735305,0.9650264421614262,0.2521917626681414,0.05595226553889219
112,0.007925735905846129,0.04599880635258019,0.9841283109897708,0.16355645537160618,0.05061665673654506
113,0.008569850805398096,0.043949733197657354,0.9834216945906066,0.1681386087873545,0.05105053822067553
114,0.008122127387891058,0.04347902482943311,0.9806174990003832,0.18391066735448247,0.051086128587306115
115,0.008507981807001913,0.04375445811238925,0.9758213361818696,0.20773414322206696,0.05130699009771686
116,0.007557859113685717,0.04290305467678729,0.9830768100520322,0.17196398373181662,0.045722866292725685
117,0.008663498543050867,0.04501516212784555,0.9809738336563889,0.1809871305739447,0.05322194302818501
118,0.008104553788391427,0.044670631076664614,0.9856394206472712,0.1547352247568756,0.05010781987528801
119,0.008735011953455734,0.025748029718274574,0.9833275199361423,0.17203371646392385,0.05226975672074351
120,0.008895254834047723,0.03580940341729869,0.9645844315663639,0.2553488861687772,0.05488516903949881
121,0.008113219842111073,0.03588313580038345,0.9869176884434339,0.14866015030170537,0.05040051764286294
122,0.007686984353564187,0.039975904095954834,0.9939636173877999,0.08977644901947958,0.04815967061838569
123,0.007690843837493837,0.03507003915236065,0.9913483647603458,0.11666048654870612,0.04826690211859864
124,0.007843922358074596,0.044036501680650056,0.9882180994031604,0.13801874163587455,0.04873473474869772
125,0.008393430057956461,0.041299930176763935,0.9797722097108651,0.18947455894113138,0.048679304551411645
126,0.009218800262001878,0.04805519111161127,0.9746123666250229,0.21114987817118078,0.05614424368377692
127,0.008314491789850349,0.04340158171294358,0.9842953152508047,0.16307867492120506,0.05113951595736797
128,0.007980889450127112,0.035415387803451874,0.9912840982596844,0.11773274802804824,0.04665717832835873
129,0.007914004737578244,0.042242705936318924,0.9901942883511552,0.12358968781099379,0.048926298733109205
130,0.008293187013430181,0.0393317053903844,0.9881795701849367,0.13936732632823054,0.049619808761000944
131,0.008234120285387806,0.040387427280679976,0.986774752856954,0.14873432944772905,0.0495453463869733
132,0.008444998219037964,0.04948378305544758,0.9781734811245744,0.19474269211735848,0.05226817302257391
133,0.007948309082389119,0.04038041413042213,0.9903899301987583,0.12347436520460488,0.04677727905302729
134,0.007920335564050062,0.041745104352470516,0.9884828312343057,0.136529397872934,0.04955835367139645
135,0.008163786412351147,0.045320311434307835,0.9864849798427792,0.14923261847933408,0.049562406008021656
136,0.008080666095475282,0.041342315511519394,0.9875311934966965,0.1430249156492729,0.05051268314104819
137,0.011359290394837698,0.05510153566500423,0.8891890245501807,0.4477365533141556,0.0755621911735133
138,0.008777334422908017,0.043908727996019956,0.9733101372451092,0.2186109784721788,0.0535873010473874
139,0.00817269487072623,0.03881861900064596,0.9912339518966834,0.11699313054726422,0.04684209527195656
140,0.008611720289305003,0.045942139454501735,0.977706220545067,0.19805414072051863,0.05177124440207851
141,0.008311789490084301,0.04309486257293493,0.9761662968820733,0.20556958438494183,0.05398382889935097
142,0.007844045040658866,0.04228443687069285,0.9903903152963103,0.12288531605986705,0.04665533002851923
143,0.0081795617047097,0.04059953856357333,0.9847211461730682,0.16202507343622632,0.048548039057496446
144,0.009014951214156894,0.048535902986336296,0.9467494740298135,0.3131532800740361,0.05624458533095679
145,0.008141812590132785,0.04639334387797165,0.9859834423129472,0.15277799595829342,0.04771691489656712
146,0.007704044888969056,0.04267771481201711,0.9918789104982209,0.11016183275610839,0.04647427098352672
147,0.008917552205686281,0.04694858664760336,0.9522666385319314,0.29636991365632137,0.05540244482775044
148,0.008175376853967896,0.044631329930049195,0.9865992761415489,0.14835192592124263,0.05054485131445787
149,0.008211786707773961,0.03834577221183711,0.9869555264308186,0.1469657076309735,0.05274502763992874
150,0.006734470521243168,0.037402065092436446,0.9910119727142211,0.12124049769712941,0.041853841984216295
151,0.008922466995121729,0.042129987242430375,0.9572814450176326,0.2800960857631512,0.05747931386845297
152,0.008186290111560636,0.02421225502561652,0.9804468533413551,0.18863528060852125,0.0498743425376587
153,0.011142795570465575,0.05923544249245355,0.95824936035543,0.2717180526605334,0.06553215772714248
154,0.008350730939159565,0.04282686583295881,0.986431890880987,0.14959447798649395,0.05166954291085106
155,0.007809783744133404,0.04037934492342792,0.9933815725640568,0.09526633998318644,0.049253340371937404
156,0.00885175073318659,0.04529635512815987,0.9675549205958316,0.24239933562258253,0.0543132068799632
157,0.006902546140466636,0.03928251898192191,0.985249012296838,0.16083827906109122,0.04271615989277648
158,0.008003236348421757,0.04173428412880015,0.9799939024446286,0.18792675618517307,0.049896725516553206
159,0.00825248700459769,0.041366140910336247,0.985968984273412,0.15366142832630095,0.049739987334160324
160,0.008295845108775788,0.041844785091914,0.987834316953854,0.1408912519354652,0.05013192885689399
161,0.008405494285895003,0.04525053868503201,0.9776229027509291,0.19837735244406093,0.05274108899763391
162,0.009984097819593592,0.05089132825870308,0.9876670463178531,0.13294209265949186,0.06442512022399902
163,0.008808442554658277,0.045683776691824614,0.9785998560663048,0.19331512393807196,0.05298101972167044
164,0.008793020158881771,0.04167885823979208,0.9724217382076334,0.22269898352889997,0.05465053859526206
165,0.008194820721933182,0.04408043070967557,0.9880421558172884,0.13902354353199217,0.04934483978612492
166,0.008932941671112355,0.05014513214928487,0.9635783045606583,0.2562132760531342,0.05724750150843961
167,0.008562863123028213,0.039492491539864526,0.9830909997825207,0.1711055198979948,0.05120554358807972
168,0.00855114451766028,0.04229427386581108,0.9867377373741362,0.14593416742937995,0.05647945417641606
169,0.008262918971439367,0.04094157267813821,0.9859274033965651,0.15436836662499603,0.048714211621963974
170,0.007872941140744417,0.044663516170810796,0.969985664292695,0.23442629209632643,0.045992518540314185
171,0.008190499217035739,0.043747093232512455,0.9871398661087945,0.14534762178569077,0.04947788532503087
172,0.008935819374849763,0.04158981224786714,0.9720980655328235,0.22433797753543636,0.05374254805961015
173,0.007415241458558827,0.03794967542510112,0.9866841644099565,0.15165874873258997,0.04425855809593973
174,0.007896513469541695,0.041283958001804226,0.9884626144600576,0.1372543889631615,0.04833396747492675
175,0.0078453707992097,0.040753830926210766,0.9909288024930228,0.11883331795608942,0.047077875431580596
176,0.008064257214304071,0.04032727262514208,0.9883979778085036,0.13744484798780507,0.049870131981666815
177,0.007277490938384362,0.04070926860060306,0.9867847871423742,0.1509889408877038,0.041808099330566846
178,0.008276450051892715,0.04589615089631416,0.9845813003714858,0.16102499083793068,0.04995657105806827
179,0.009272518403989962,0.0377261110812033,0.9386757071889648,0.33765581211160284,0.05802784009152218
180,0.008088000785423509,0.036019213868439134,0.9899195768138718,0.1274232848995508,0.04959574963288015
181,0.00876755994442865,0.04493434676611697,0.9803115258582495,0.184669030838968,0.052827035614258534
182,0.006853296714154005,0.03477581191721363,0.9933692210255115,0.10094675414053354,0.04208347392154865
183,0.00823044027765143,0.04484884562758491,0.9817383041814925,0.17786589497434227,0.04974400875012795
184,0.008217464993022224,0.041270288482229,0.9858077464609946,0.15461548744364373,0.05006370559339071
185,0.008174563266442203,0.04262593394749605,0.9889692528004771,0.13311091856663915,0.04834776772632233
186,0.00812992840049275,0.03523681550522613,0.9913907018186134,0.11688616568046348,0.046630158882095825
187,0.008391544814783552,0.04214940348348326,0.9868174170395723,0.14715014763408277,0.05187705890104552
188,0.008270533187733521,0.04264943968549254,0.9867359926538217,0.1485824605450929,0.048866724825252575
189,0.008344885332864942,0.04336048055522092,0.9848400272388373,0.15984878497887386,0.05087944873704373
190,0.00851061796352771,0.04244972868384935,0.9794202369865036,0.19073990740963634,0.04979836361980919
191,0.008206960282474455,0.041488617181609816,0.9866465183767045,0.14920995953566066,0.04976320124121281
192,0.008337474636928714,0.03770097561737043,0.9867578612546701,0.1497844881174846,0.04881243003241236
193,0.008560968608869079,0.04199777848655851,0.9707370526224075,0.23022720156589152,0.053178066378643245
194,0.00852811238527738,0.042742273138133134,0.9842628921858206,0.16371405596152055,0.05024575935102156
195,0.008707184829300479,0.04255069606589085,0.9769744525106563,0.20155269433904682,0.05487306937679559
196,0.008337375012837994,0.04079488468939861,0.981004154498373,0.1823902141385595,0.05129253556314569
197,0.00801349415334328,0.03492975217283558,0.9904547164106144,0.12454530254721101,0.04694271698561697
198,0.007931482682014428,0.046529026002140345,0.981848767002535,0.177745176871814,0.046387413768891585
199,0.009961711512250998,0.044542873962166954,0.9512843769977044,0.29869809412139087,0.061271358164115074
200,0.008084821860653103,0.04157739877122716,0.9893182250649086,0.13068553133638716,0.04875137967939775
201,0.011175551706977288,0.047024166397769664,0.8872341687490195,0.4535199434998354,0.06927499888691509
202,0.007538739299755994,0.03244955163929015,0.9924856467555532,0.10936730248796667,0.043603074878916674
203,0.007301486472606315,0.03341734323671277,0.9937663314096556,0.09772253344449164,0.04133708359420683
204,0.0076991192175627655,0.04220676187682641,0.9905996250331967,0.12139808944935677,0.04619739794926779
205,0.00826268065852031,0.045179103420553625,0.9838074286769847,0.16504463785526283,0.052666759133773826
206,0.008501088719590353,0.04297594391930135,0.9743171594502059,0.21507463747752498,0.05029684731292653
207,0.008447685254470311,0.042778188940503316,0.9828443315694904,0.1717995901856058,0.05099592021516542
208,0.008388099983676971,0.04349202009528359,0.9713320386707427,0.22745313307213255,0.053077555276263545
209,0.00799611315512661,0.04303450218942752,0.9884483159687161,0.13670518031415665,0.04863860739784487
210,0.007954495471342901,0.04424581027117435,0.988627361977768,0.13507259647629902,0.04848058482809065
211,0.008119776649854336,0.03773275151053123,0.9881550019268349,0.13956672897117653,0.05080481297932304
212,0.007274565338673281,0.0359828472903694,0.9786516640538804,0.196673622474873,0.04703957979396961
213,0.009374143589924186,0.04895824627230507,0.961947443036713,0.26242408693623565,0.057497225887071214
214,0.008875989366627585,0.04306621181582694,0.9771898853972405,0.20084058028214882,0.053193114233475225
