"title","centrality_type","centrality_value","canonisation_score","outlier_class","residual","z_residual"
"1825_ADDRICH_IM_MOOS_noWikiID","closeness",0.115765279913825,0.0221068485323305,"Normal",0.0936584313814946,0.77776101068425
"1841_ADELE_noWikiID","indegree",0.147449769244876,0.0205467828522686,"Normal",0.126902986392607,0.488927354288073
"1841_ADELE_noWikiID","pagerank",0.00631157036941807,0.0205467828522686,"Normal",-0.0142352124828505,0.503666108998992
"1841_ADELE_noWikiID","betweenness",0.00250312891113893,0.0205467828522686,"Normal",-0.0180436539411297,0.25528808531061
"1841_ADELE_noWikiID","closeness",0.0183398900771028,0.0205467828522686,"Normal",-0.00220689277516579,0.343279959425017
"1834_AESTHETISCHE_FELDZUEGE_noWikiID","indegree",0,0.0275134422375932,"Normal",-0.0275134422375932,-0.167598695735335
"1834_AESTHETISCHE_FELDZUEGE_noWikiID","pagerank",0,0.0275134422375932,"Normal",-0.0275134422375932,0.436471992853106
"1834_AESTHETISCHE_FELDZUEGE_noWikiID","betweenness",0,0.0275134422375932,"Normal",-0.0275134422375932,0.210250274493858
"1834_AESTHETISCHE_FELDZUEGE_noWikiID","closeness",0,0.0275134422375932,"Normal",-0.0275134422375932,0.228585555469201
"1799_AGATHODAEMON_noWikiID","indegree",0.146053455459212,0.0741722353260478,"Normal",0.071881220133164,0.254993548228278
"1799_AGATHODAEMON_noWikiID","pagerank",0.00777352809367737,0.0741722353260478,"Normal",-0.0663987072323704,0.239694179794906
"1799_AGATHODAEMON_noWikiID","betweenness",0.0131414267834794,0.0741722353260478,"Normal",-0.0610308085425684,0.0508434582630243
"1799_AGATHODAEMON_noWikiID","closeness",0.022732979390951,0.0741722353260478,"Normal",-0.0514392559350968,0.120148925447107
"1798_AGNES_VON_LILIEN_Q105642294","indegree",0.442796727695314,0.0205467828522686,"Normal",0.422249944843046,1.74464200678957
"1798_AGNES_VON_LILIEN_Q105642294","pagerank",0.0412415614734399,0.0205467828522686,"Normal",0.0206947786211713,0.680428367415258
"1798_AGNES_VON_LILIEN_Q105642294","betweenness",0.0463078848560692,0.0205467828522686,"Normal",0.0257611020038006,0.463621180978498
"1798_AGNES_VON_LILIEN_Q105642294","closeness",0.139233735639511,0.0205467828522686,"Normal",0.118686952787243,0.891195335217102
"1815_AHNUNG_UND_GEGENWART_Q402329","indegree",0.19673965777149,0.740328921716904,"Normal",-0.543589263945414,-2.3617772798666
"1815_AHNUNG_UND_GEGENWART_Q402329","pagerank",0.012123422124303,0.740328921716904,"Culturally Central - Structurally Peripheral",-0.728205499592601,-3.10936087448337
"1815_AHNUNG_UND_GEGENWART_Q402329","betweenness",0.0137672090112641,0.740328921716904,"Culturally Central - Structurally Peripheral",-0.72656171270564,-3.1143862191092
"1815_AHNUNG_UND_GEGENWART_Q402329","closeness",0.0395139897270989,0.740328921716904,"Normal",-0.700814931989805,-2.82295306556434
"1883_ALSO_SPRACH_ZARATHUSTRA_Q199774","indegree",0.245112031755543,0.0205467828522686,"Normal",0.224565248903275,0.904154024217269
"1883_ALSO_SPRACH_ZARATHUSTRA_Q199774","pagerank",0.0145035663210635,0.0205467828522686,"Normal",-0.00604321653120507,0.545121479000018
"1883_ALSO_SPRACH_ZARATHUSTRA_Q199774","betweenness",0.0325406758448058,0.0205467828522686,"Normal",0.0119938929925372,0.398145065197164
"1883_ALSO_SPRACH_ZARATHUSTRA_Q199774","closeness",0.0438279992981489,0.0205467828522686,"Normal",0.0232812164458803,0.458797228952769
"1902_ALTERSHAUSEN_noWikiID","indegree",0,0.0560723413501725,"Normal",-0.0560723413501725,-0.289021405700353
"1902_ALTERSHAUSEN_noWikiID","pagerank",0,0.0560723413501725,"Normal",-0.0560723413501725,0.291950470073773
"1902_ALTERSHAUSEN_noWikiID","betweenness",0,0.0560723413501725,"Normal",-0.0560723413501725,0.0744256652101003
"1902_ALTERSHAUSEN_noWikiID","closeness",0,0.0560723413501725,"Normal",-0.0560723413501725,0.0991508446559094
"1880_ALTE_NESTER_Q436036","indegree",0,0.0645339993923284,"Normal",-0.0645339993923284,-0.324997493091736
"1880_ALTE_NESTER_Q436036","pagerank",0,0.0645339993923284,"Normal",-0.0645339993923284,0.249130482487076
"1880_ALTE_NESTER_Q436036","betweenness",0,0.0645339993923284,"Normal",-0.0645339993923284,0.0341824684069588
"1880_ALTE_NESTER_Q436036","closeness",0,0.0645339993923284,"Normal",-0.0645339993923284,0.0608008978540385
"1803_AMANDA_UND_EDUARD_noWikiID","indegree",0.0983685910226721,0.0424309919848873,"Normal",0.0559375990377848,0.187206702789139
"1803_AMANDA_UND_EDUARD_noWikiID","pagerank",0.00345816140094681,0.0424309919848873,"Normal",-0.0389728305839405,0.378482073584671
"1803_AMANDA_UND_EDUARD_noWikiID","betweenness",0.0156445556946183,0.0424309919848873,"Normal",-0.026786436290269,0.213707876215585
"1803_AMANDA_UND_EDUARD_noWikiID","closeness",0.0114721334112084,0.0424309919848873,"Normal",-0.0309588585736788,0.21297023131631
"1897_AMAZONENSCHLACHT_noWikiID","indegree",0.0983462810875866,0.0205467828522686,"Normal",0.077799498235318,0.280156050559246
"1897_AMAZONENSCHLACHT_noWikiID","pagerank",0.00444024349736908,0.0205467828522686,"Normal",-0.0161065393548995,0.494196310877562
"1897_AMAZONENSCHLACHT_noWikiID","betweenness",0.0481852315394228,0.0205467828522686,"Normal",0.0276384486871542,0.472549742221405
"1897_AMAZONENSCHLACHT_noWikiID","closeness",0.0152941270468236,0.0205467828522686,"Normal",-0.00525265580544497,0.329475944939866
"1862_ANDREA_DELFIN_Q28054637","indegree",0.147355571400667,0.0560723413501725,"Normal",0.0912832300504945,0.337484284780961
"1862_ANDREA_DELFIN_Q28054637","pagerank",0.00855684358816213,0.0560723413501725,"Normal",-0.0475154977620104,0.335252141495731
"1862_ANDREA_DELFIN_Q28054637","betweenness",0.169586983729662,0.0560723413501725,"Normal",0.113514642379489,0.880972364152936
"1862_ANDREA_DELFIN_Q28054637","closeness",0.0286630699612506,0.0560723413501725,"Normal",-0.0274092713889219,0.229057678838516
"1906_ANDROGYNE_noWikiID","indegree",0.04907945582433,0.0205467828522686,"Normal",0.0285326729720614,0.0706902930993346
"1906_ANDROGYNE_noWikiID","pagerank",0.00172960399400343,0.0205467828522686,"Normal",-0.0188171788582652,0.480479194290261
"1906_ANDROGYNE_noWikiID","betweenness",0.0300375469336663,0.0205467828522686,"Normal",0.00949076408139768,0.386240316873281
"1906_ANDROGYNE_noWikiID","closeness",0.0057238400459285,0.0205467828522686,"Normal",-0.0148229428063401,0.286101467321594
"1891_ANGELA_BORGIA_noWikiID","indegree",0,0.0975111340573339,"Normal",-0.0975111340573339,-0.465205035480601
"1891_ANGELA_BORGIA_noWikiID","pagerank",0,0.0975111340573339,"Normal",-0.0975111340573339,0.0822506003215016
"1891_ANGELA_BORGIA_noWikiID","betweenness",0,0.0975111340573339,"Normal",-0.0975111340573339,-0.122655034800556
"1891_ANGELA_BORGIA_noWikiID","closeness",0,0.0975111340573339,"Normal",-0.0975111340573339,-0.0886581506894637
"1845_ANNA_noWikiID","indegree",0.0490719512235609,0.0367536016133564,"Normal",0.0123183496102045,0.00175251384234023
"1845_ANNA_noWikiID","pagerank",0.00173087569196698,0.0367536016133564,"Normal",-0.0350227259213894,0.398471469489577
"1845_ANNA_noWikiID","betweenness",0.018773466833542,0.0367536016133564,"Normal",-0.0179801347798144,0.255590179072477
"1845_ANNA_noWikiID","closeness",0.00572296482973692,0.0367536016133564,"Normal",-0.0310306367836195,0.212644917941669
"1785_ANTON_REISER_Q593385","indegree",0.146613383093507,0.827943039612669,"Normal",-0.681329656519162,-2.94740250554566
"1785_ANTON_REISER_Q593385","pagerank",0.00681870946973614,0.827943039612669,"Culturally Central - Structurally Peripheral",-0.821124330142933,-3.5795740585796
"1785_ANTON_REISER_Q593385","betweenness",0.0231539424280336,0.827943039612669,"Culturally Central - Structurally Peripheral",-0.804789097184635,-3.48643151015019
"1785_ANTON_REISER_Q593385","closeness",0.0203043250313407,0.827943039612669,"Culturally Central - Structurally Peripheral",-0.807638714581328,-3.30710006833257
"1898_AN_HEILIGEN_WASSERN_noWikiID","indegree",0,0.0205467828522686,"Normal",-0.0205467828522686,-0.137978833336761
"1898_AN_HEILIGEN_WASSERN_noWikiID","pagerank",0,0.0205467828522686,"Normal",-0.0205467828522686,0.471726580891781
"1898_AN_HEILIGEN_WASSERN_noWikiID","betweenness",0,0.0205467828522686,"Normal",-0.0205467828522686,0.243383336986731
"1898_AN_HEILIGEN_WASSERN_noWikiID","closeness",0,0.0205467828522686,"Normal",-0.0205467828522686,0.260159865785561
"1878_AQUIS_SUBMERSUS_Q623355","indegree",0.0492080801193542,0.389868771519071,"Normal",-0.340660691399717,-1.49899412037926
"1878_AQUIS_SUBMERSUS_Q623355","pagerank",0.00173066110240744,0.389868771519071,"Normal",-0.388138110416664,-1.38845921305864
"1878_AQUIS_SUBMERSUS_Q623355","betweenness",0.0225281602002497,0.389868771519071,"Normal",-0.367340611318821,-1.40594971565677
"1878_AQUIS_SUBMERSUS_Q623355","closeness",0.0057388407193951,0.389868771519071,"Normal",-0.384129930799676,-1.38767254629892
"1903_ARBEIT_noWikiID","indegree",0.0983903813462526,0.0205467828522686,"Normal",0.077843598493984,0.280343549835611
"1903_ARBEIT_noWikiID","pagerank",0.00346255312598996,0.0205467828522686,"Normal",-0.0170842297262786,0.489248735667418
"1903_ARBEIT_noWikiID","betweenness",0.0156445556946183,0.0205467828522686,"Normal",-0.0049022271576503,0.317788014010978
"1903_ARBEIT_noWikiID","closeness",0.0114746727616563,0.0205467828522686,"Normal",-0.00907211009061227,0.312165405100203
"1787_ARDINGHELLO_noWikiID","indegree",0.393000958069094,0.274620702296579,"Normal",0.118380255772515,0.452691607100688
"1787_ARDINGHELLO_noWikiID","pagerank",0.0557254071994774,0.274620702296579,"Normal",-0.218895295097102,-0.532010605112434
"1787_ARDINGHELLO_noWikiID","betweenness",0.183979974968711,0.274620702296579,"Normal",-0.0906407273278679,-0.089979744833262
"1787_ARDINGHELLO_noWikiID","closeness",0.193199174661823,0.274620702296579,"Normal",-0.0814215276347564,-0.0157367980071853
"1909_ARDISTAN_UND_DSCHINNISTAN_Q639501","indegree",0,0.0601640846066759,"Normal",-0.0601640846066759,-0.306418104106941
"1909_ARDISTAN_UND_DSCHINNISTAN_Q639501","pagerank",0,0.0601640846066759,"Normal",-0.0601640846066759,0.27124431596325
"1909_ARDISTAN_UND_DSCHINNISTAN_Q639501","betweenness",0,0.0601640846066759,"Normal",-0.0601640846066759,0.0549655513270959
"1909_ARDISTAN_UND_DSCHINNISTAN_Q639501","closeness",0,0.0601640846066759,"Normal",-0.0601640846066759,0.0806062360895912
"1804_ARIEL'S_OFFENBARUNGEN_noWikiID","indegree",0.147362310258122,0.0601640846066759,"Normal",0.0871982256514458,0.320116237700566
"1804_ARIEL'S_OFFENBARUNGEN_noWikiID","pagerank",0.00937732532207568,0.0601640846066759,"Normal",-0.0507867592846002,0.318698012613155
"1804_ARIEL'S_OFFENBARUNGEN_noWikiID","betweenness",0.018773466833542,0.0601640846066759,"Normal",-0.0413906177731339,0.144251163756192
"1804_ARIEL'S_OFFENBARUNGEN_noWikiID","closeness",0.0330434738867569,0.0601640846066759,"Normal",-0.027120610719919,0.230365947412465
"1800_ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID","indegree",0.0491354274627427,0.0645339993923284,"Normal",-0.0153985719295857,-0.116090394316774
"1800_ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID","pagerank",0.00388433665080397,0.0645339993923284,"Normal",-0.0606496627415244,0.268787061179022
"1800_ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID","betweenness",0.0275344180225267,0.0645339993923284,"Normal",-0.0369995813698017,0.165134699969627
"1800_ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID","closeness",0.0210153929677553,0.0645339993923284,"Normal",-0.0435186064245731,0.156046912088914
"1810_ARMUT_REICHTUM_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540","indegree",0,0.154236863598718,"Normal",-0.154236863598718,-0.706383512931914
"1810_ARMUT_REICHTUM_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540","pagerank",0,0.154236863598718,"Normal",-0.154236863598718,-0.204808392455936
"1810_ARMUT_REICHTUM_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540","betweenness",0,0.154236863598718,"Normal",-0.154236863598718,-0.39243959550517
"1810_ARMUT_REICHTUM_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540","closeness",0,0.154236863598718,"Normal",-0.154236863598718,-0.345750637690408
"1689_ASIATISCHE_BANISE_noWikiID","indegree",1,0.0394945910733656,"Structurally Central - Culturally Peripheral",0.960505408926634,4.03312087444032
"1689_ASIATISCHE_BANISE_noWikiID","pagerank",1,0.0394945910733656,"Structurally Central - Culturally Peripheral",0.960505408926634,5.43631419062353
"1689_ASIATISCHE_BANISE_noWikiID","betweenness",0,0.0394945910733656,"Normal",-0.0394945910733656,0.153268566166294
"1689_ASIATISCHE_BANISE_noWikiID","closeness",1,0.0394945910733656,"Structurally Central - Culturally Peripheral",0.960505408926634,4.70648695406316
"1875_ASPASIA_noWikiID","indegree",0.0491492434348139,0.0205467828522686,"Normal",0.0286024605825453,0.0709870062448075
"1875_ASPASIA_noWikiID","pagerank",0.00173045247383607,0.0205467828522686,"Normal",-0.0188163303784325,0.480483487999097
"1875_ASPASIA_noWikiID","betweenness",0.00375469336670839,0.0205467828522686,"Normal",-0.0167920894855602,0.26124045947255
"1875_ASPASIA_noWikiID","closeness",0.00573197895278654,0.0205467828522686,"Normal",-0.0148148038994821,0.286138354494708
"1879_AUCH_EINER_Q758582","indegree",0.0984125342133788,0.0221068485323305,"Normal",0.0763056856810483,0.273804868470463
"1879_AUCH_EINER_Q758582","pagerank",0.00345972604673338,0.0221068485323305,"Normal",-0.0186471224855971,0.481339759882773
"1879_AUCH_EINER_Q758582","betweenness",0.0100125156445557,0.0221068485323305,"Normal",-0.0120943328877748,0.28358274066095
"1879_AUCH_EINER_Q758582","closeness",0.0114772551997483,0.0221068485323305,"Normal",-0.0106295933325822,0.30510657582859
"1859_AUF_DEM_STAATSHOF_noWikiID","indegree",0.294894600433106,0.0741722353260478,"Normal",0.220722365107059,0.887815391457729
"1859_AUF_DEM_STAATSHOF_noWikiID","pagerank",0.0149041085244158,0.0741722353260478,"Normal",-0.059268126801632,0.275778285771418
"1859_AUF_DEM_STAATSHOF_noWikiID","betweenness",0.036921151439299,0.0741722353260478,"Normal",-0.0372510838867488,0.163938567339879
"1859_AUF_DEM_STAATSHOF_noWikiID","closeness",0.0429846351318324,0.0741722353260478,"Normal",-0.0311876001942154,0.211933527997026
"1862_AUF_DER_UNIVERSITAET_Q15792139","indegree",0.245964350580057,0.0560723413501725,"Normal",0.189892009229884,0.756735221138995
"1862_AUF_DER_UNIVERSITAET_Q15792139","pagerank",0.0152391579966038,0.0560723413501725,"Normal",-0.0408331833535687,0.369067809606443
"1862_AUF_DER_UNIVERSITAET_Q15792139","betweenness",0.078848560700875,0.0560723413501725,"Normal",0.0227762193507025,0.4494252374123
"1862_AUF_DER_UNIVERSITAET_Q15792139","closeness",0.0401488492188331,0.0560723413501725,"Normal",-0.0159234921313394,0.281113555040539
"1911_AUF_DER_WEGWACHT_noWikiID","indegree",0,0.0205467828522686,"Normal",-0.0205467828522686,-0.137978833336761
"1911_AUF_DER_WEGWACHT_noWikiID","pagerank",0,0.0205467828522686,"Normal",-0.0205467828522686,0.471726580891781
"1911_AUF_DER_WEGWACHT_noWikiID","betweenness",0,0.0205467828522686,"Normal",-0.0205467828522686,0.243383336986731
"1911_AUF_DER_WEGWACHT_noWikiID","closeness",0,0.0205467828522686,"Normal",-0.0205467828522686,0.260159865785561
"1897_AUF_ZWEI_PLANETEN_Q4310936","indegree",0.0491928291461608,0.0205467828522686,"Normal",0.0286460462938922,0.0711723178412604
"1897_AUF_ZWEI_PLANETEN_Q4310936","pagerank",0.00172927058256864,0.0205467828522686,"Normal",-0.0188175122697,0.480477507070873
"1897_AUF_ZWEI_PLANETEN_Q4310936","betweenness",0.0018773466833542,0.0205467828522686,"Normal",-0.0186694361689144,0.252311898229641
"1897_AUF_ZWEI_PLANETEN_Q4310936","closeness",0.0057370620906463,0.0205467828522686,"Normal",-0.0148097207616223,0.286161392304265
"1789_AUSWAHL_AUS_DES_TEUFELS_PAPIEREN_noWikiID","indegree",0.0982151142780963,0.0645339993923284,"Normal",0.0336811148857679,0.0925797142144634
"1789_AUSWAHL_AUS_DES_TEUFELS_PAPIEREN_noWikiID","pagerank",0.00457314874303243,0.0645339993923284,"Normal",-0.059960850649296,0.272272775809872
"1789_AUSWAHL_AUS_DES_TEUFELS_PAPIEREN_noWikiID","betweenness",0.0018773466833542,0.0645339993923284,"Normal",-0.0626566527089742,0.0431110296498684
"1789_AUSWAHL_AUS_DES_TEUFELS_PAPIEREN_noWikiID","closeness",0.0185148647782772,0.0645339993923284,"Normal",-0.0460191346140512,0.144714012252343
"1842_AUS_DEM_BOEHMERWALDE_noWikiID","indegree",0.0983345040129323,0.0205467828522686,"Normal",0.0777877211606637,0.280105978449871
"1842_AUS_DEM_BOEHMERWALDE_noWikiID","pagerank",0.00395065986224645,0.0205467828522686,"Normal",-0.0165961229900221,0.491718786369462
"1842_AUS_DEM_BOEHMERWALDE_noWikiID","betweenness",0.0275344180225267,0.0205467828522686,"Normal",0.00698763517025815,0.374335568549399
"1842_AUS_DEM_BOEHMERWALDE_noWikiID","closeness",0.0114681543007372,0.0205467828522686,"Normal",-0.00907862855153138,0.312135862116047
"1847_AUS_DEM_LEBEN_EINER_FRAU_Q101323690","indegree",0.196668876655285,0.0275134422375932,"Normal",0.169155434417691,0.668570369294978
"1847_AUS_DEM_LEBEN_EINER_FRAU_Q101323690","pagerank",0.0146472892115097,0.0275134422375932,"Normal",-0.0128661530260835,0.510594196691989
"1847_AUS_DEM_LEBEN_EINER_FRAU_Q101323690","betweenness",0.0237797246558195,0.0275134422375932,"Normal",-0.00373371758177372,0.323345383570712
"1847_AUS_DEM_LEBEN_EINER_FRAU_Q101323690","closeness",0.0492926066397047,0.0275134422375932,"Normal",0.0217791644021115,0.451989625090122
"1826_AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658","indegree",0.1961259789606,0.462879594039226,"Normal",-0.266753615078626,-1.18476640953079
"1826_AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658","pagerank",0.0100073627272206,0.462879594039226,"Normal",-0.452872231312005,-1.71604444982484
"1826_AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658","betweenness",0.0294117647058804,0.462879594039226,"Normal",-0.433467829333346,-1.72044725684134
"1826_AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658","closeness",0.0272473394958894,0.462879594039226,"Normal",-0.435632254543337,-1.62109150105958
"1833_AUS_DEN_MEMOIREN_DES_HERRN_SCHNABELEWOPSKI_noWikiID","indegree",0.196580402013653,0.259978377605495,"Normal",-0.0633979755918416,-0.320167506897376
"1833_AUS_DEN_MEMOIREN_DES_HERRN_SCHNABELEWOPSKI_noWikiID","pagerank",0.0172372722016108,0.259978377605495,"Normal",-0.242741105403884,-0.652681671733676
"1833_AUS_DEN_MEMOIREN_DES_HERRN_SCHNABELEWOPSKI_noWikiID","betweenness",0.246558197747183,0.259978377605495,"Normal",-0.0134201798583119,0.277277082798112
"1833_AUS_DEN_MEMOIREN_DES_HERRN_SCHNABELEWOPSKI_noWikiID","closeness",0.0615186996784556,0.259978377605495,"Normal",-0.198459677927039,-0.546177382480964
"1818_AUS_DER_CHRONIKA_EINES_FAHRENDEN_SCHUELERS_Q777681","indegree",0.196218068006467,0.0851189742374057,"Normal",0.111099093769061,0.421734586710351
"1818_AUS_DER_CHRONIKA_EINES_FAHRENDEN_SCHUELERS_Q777681","pagerank",0.0174029001407904,0.0851189742374057,"Normal",-0.0677160740966153,0.233027681043354
"1818_AUS_DER_CHRONIKA_EINES_FAHRENDEN_SCHUELERS_Q777681","betweenness",0.126408010012514,0.0851189742374057,"Normal",0.0412890357751083,0.537471210321644
"1818_AUS_DER_CHRONIKA_EINES_FAHRENDEN_SCHUELERS_Q777681","closeness",0.048969981957671,0.0851189742374057,"Normal",-0.0361489922797347,0.189447494929397
"1853_AUS_EINER_FAMILIE_noWikiID","indegree",0.0975224664085553,0.0205467828522686,"Normal",0.0769756835562867,0.276653471190111
"1853_AUS_EINER_FAMILIE_noWikiID","pagerank",0.0061460522060487,0.0205467828522686,"Normal",-0.0144007306462199,0.502828508889706
"1853_AUS_EINER_FAMILIE_noWikiID","betweenness",0.026282853566957,0.0205467828522686,"Normal",0.00573607071468838,0.368383194387458
"1853_AUS_EINER_FAMILIE_noWikiID","closeness",0.0227949994207853,0.0205467828522686,"Normal",0.00224821656851669,0.363471416640087
"1908_AUS_GUTER_FAMILIE_noWikiID","indegree",0,0.0221068485323305,"Normal",-0.0221068485323305,-0.14461170114619
"1908_AUS_GUTER_FAMILIE_noWikiID","pagerank",0,0.0221068485323305,"Normal",-0.0221068485323305,0.463831911463889
"1908_AUS_GUTER_FAMILIE_noWikiID","betweenness",0,0.0221068485323305,"Normal",-0.0221068485323305,0.235963747365432
"1908_AUS_GUTER_FAMILIE_noWikiID","closeness",0,0.0221068485323305,"Normal",-0.0221068485323305,0.253089332381855
"1811_AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377","indegree",0.146951345716767,0.838335598755431,"Normal",-0.691384253038664,-2.99015122468187
"1811_AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377","pagerank",0.00680346277183261,0.838335598755431,"Culturally Central - Structurally Peripheral",-0.831532135983598,-3.63224247352638
"1811_AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377","betweenness",0.0125156445556946,0.838335598755431,"Culturally Central - Structurally Peripheral",-0.825819954199736,-3.5864531505404
"1811_AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377","closeness",0.0182869321673169,0.838335598755431,"Culturally Central - Structurally Peripheral",-0.820048666588114,-3.36334448247729
"1895_AUS_TROTZKOPFS_EHE_noWikiID","indegree",0.0492094516861213,0.0205467828522686,"Normal",0.0286626688338527,0.0712429912184295
"1895_AUS_TROTZKOPFS_EHE_noWikiID","pagerank",0.00172925546677771,0.0205467828522686,"Normal",-0.0188175273854909,0.480477430577829
"1895_AUS_TROTZKOPFS_EHE_noWikiID","betweenness",0.0150187734668336,0.0205467828522686,"Normal",-0.00552800938543503,0.314811826930008
"1895_AUS_TROTZKOPFS_EHE_noWikiID","closeness",0.0057390006769304,0.0205467828522686,"Normal",-0.0148077821753382,0.286170178369655
"1888_BAHNWAERTER_THIEL_Q803617","indegree",0.245922764626132,0.407795370158162,"Normal",-0.16187260553203,-0.738848086390484
"1888_BAHNWAERTER_THIEL_Q803617","pagerank",0.0101172309637587,0.407795370158162,"Normal",-0.397678139194403,-1.43673626606697
"1888_BAHNWAERTER_THIEL_Q803617","betweenness",0.0425531914893599,0.407795370158162,"Normal",-0.365242178668802,-1.39596968128382
"1888_BAHNWAERTER_THIEL_Q803617","closeness",0.0312400663047073,0.407795370158162,"Normal",-0.376555303853455,-1.35334280395004
"1869_BARBAROSSA_noWikiID","indegree",0,0.0601640846066759,"Normal",-0.0601640846066759,-0.306418104106941
"1869_BARBAROSSA_noWikiID","pagerank",0,0.0601640846066759,"Normal",-0.0601640846066759,0.27124431596325
"1869_BARBAROSSA_noWikiID","betweenness",0,0.0601640846066759,"Normal",-0.0601640846066759,0.0549655513270959
"1869_BARBAROSSA_noWikiID","closeness",0,0.0601640846066759,"Normal",-0.0601640846066759,0.0806062360895912
"1867_BEATRICE_noWikiID","indegree",0.049213907942703,0.0560723413501725,"Normal",-0.00685843340746947,-0.0797806346602738
"1867_BEATRICE_noWikiID","pagerank",0.00173161670871037,0.0560723413501725,"Normal",-0.0543407246414621,0.30071326875962
"1867_BEATRICE_noWikiID","betweenness",0.0350438047559433,0.0560723413501725,"Normal",-0.0210285365942292,0.241092141744406
"1867_BEATRICE_noWikiID","closeness",0.00573952038317913,0.0560723413501725,"Normal",-0.0503328209669934,0.125163512653905
"1912_BEBUQUIN_Q30134038","indegree",0,0.289764790109877,"Normal",-0.289764790109877,-1.28260208662603
"1912_BEBUQUIN_Q30134038","pagerank",0,0.289764790109877,"Normal",-0.289764790109877,-0.890643733703073
"1912_BEBUQUIN_Q30134038","betweenness",0,0.289764790109877,"Normal",-0.289764790109877,-1.03700322496622
"1912_BEBUQUIN_Q30134038","closeness",0,0.289764790109877,"Normal",-0.289764790109877,-0.959990630133612
"1776_BELPHEGOR_noWikiID","indegree",0.343961437481069,0.0794735706665683,"Normal",0.264487866814501,1.07389139527524
"1776_BELPHEGOR_noWikiID","pagerank",0.0615907062548103,0.0794735706665683,"Normal",-0.017882864411758,0.485207266826658
"1776_BELPHEGOR_noWikiID","betweenness",0.122653316645807,0.0794735706665683,"Normal",0.0431797459792384,0.546463327760501
"1776_BELPHEGOR_noWikiID","closeness",0.305116474038867,0.0794735706665683,"Normal",0.225642903372299,1.37594135008151
"1847_BILDER_UND_GESCHICHTEN_AUS_SCHWABEN_Q15788617","indegree",0.0492187709955355,0.0205467828522686,"Normal",0.0286719881432669,0.0712826137472817
