title,indegree,pagerank,betweenness,closeness,canonisation_score,louvain_cluster,leiden_cluster
1894_Aagaard_UnderligeFyre,0.9947941897477922,0.0006270371176197826,1.714942292191868e-05,0.0015854109710143026,0.0,0,8
1893_Abildgaard_Fortidsminder,0.9962007466066553,0.0005901405833837062,2.2865897229224902e-05,0.001190203998335311,0.0,1,3
1891_Adolphus_AntonioEllerBjergenesKonge,3.9343134369974746,0.001125944906374684,0.00010861301183881828,0.005515407912933857,0.0,2,13
1897_Agerskov_LivetsKilde,0.0,0.00045981448330092794,0.0,0.0,0.1666666666666666,3,0
1899_Ahlberg_HvorforHunBlevNonne,0.0,0.00045981448330092794,0.0,0.0,0.0,4,1
1874_Albertius_BjergmandensRing_1,5.976637000730559,0.0057232812939598645,9.003447034007305e-05,0.044539954023032464,0.0,1,3
1874_Albertius_BjergmandensRing_2,10.94528749955923,0.0031137155378489355,0.0,0.019807436235975678,0.0,5,2
1876_Albertius_KlokkenIRosendalen_1,4.970243207220531,0.002533475348655314,8.431799603276683e-05,0.013066479248004907,0.0,6,5
1876_Albertius_KlokkenIRosendalen_2,8.963011000235312,0.0050458388583228654,3.0011490113357686e-05,0.02161000619705916,0.0,7,9
1897_Alsted_Ly,0.9931075248295008,0.0005900063007491281,1.0003830037785895e-05,0.001186508392866787,0.0,8,2
1898_AndersenT_Askepot,0.0,0.00045981448330092794,0.0,0.0,0.0,8,2
1880_Andersen_DenGodeAlvilda,4.973082963096713,0.001819825798250275,0.00012576243476073695,0.012512356226644721,0.5128205128205129,6,5
1896_AndersenT_DronningensMoelle,0.0,0.00045981448330092794,0.0,0.0,0.0,2,4
1893_AndersenT_EnArbejdersDoetre,2.986051222056213,0.0008877495523357485,1.2862067191439007e-05,0.003805382866765022,0.0,2,4
1891_AndersenFO_EtBrud,0.0,0.00045981448330092794,0.0,0.0,0.0,4,1
1892_AndersenFO_EtHjemsDroem,2.985240990374588,0.0009242495289263926,3.8586201574317025e-05,0.00424932398986839,0.0,9,2
1895_AndersenT_FraByensUdkant,0.0,0.00045981448330092794,0.0,0.0,0.0,2,4
1893_AndersenFO_Irma,0.991701488177034,0.0005899063939178416,1.4291185768265564e-06,0.0011848285402354048,0.0,7,9
1870_AndersenHC_LykkePeer,4.945464226433651,0.003124435641306323,0.0,0.014882247950355584,0.5128205128205129,2,13
1896_AndersenT_Tvillingesoestrene,0.0,0.00045981448330092794,0.0,0.0,0.0,8,4
1871_AndersenMS_Viggo,0.0,0.00045981448330092794,0.0,0.0,0.0,10,17
1881_Aniken_Pavo,0.99660834625086,0.0008682354419329256,2.000766007557179e-05,0.0036440033406461847,0.0,4,9
1871_Anonym_Alene,7.966809309856175,0.006997842896481333,7.86015217254606e-05,0.022991782458230647,0.0,11,7
1887_Anonym_ArvesagenEllerSoesterkaerlighedOgProkuratorkneb,0.0,0.00045981448330092794,0.0,0.0,0.0,12,7
1875_Anonym_GuldsmedensDoettreEllerKjaerlighedTilDoeden,5.94726337957117,0.0023067322268981037,0.0,0.013020517761577735,0.0,8,4
1898_Anonym_KampForFriheden,0.0,0.00045981448330092794,0.0,0.0,0.0,6,5
1870_Anonym_KraemmersvendeOgSyjomfruerEllerPrincipalernesPengeskuffer,4.968121657470592,0.003432657991970895,0.0,0.011802885242097907,0.0,5,2
1872_Anonym_SkurkensBedrifterOgHansEndeligt,5.9440130772228175,0.0015568105635600355,1.4291185768265563e-05,0.008988902357660188,0.0,5,2
1870_Anonym_StokhusslavenSoerenVintyvEllerForbryderensFjolledeDatter,9.956040997786653,0.009889398825434338,0.0,0.05113638922004535,0.0,9,5
1870_Anonym_TestamentforfalskningenEllerBetlerskenFraChristianshavn_1,5.962516697179211,0.0023348745241582878,0.0,0.00900153892113312,0.0,11,7
1870_Anonym_TestamentforfalskningenEllerBetlerskenFraChristianshavn_2,1.9807356715453817,0.0010411106526253993,0.0,0.005787261654346153,0.0,13,16
1879_Anselmo_AmelieEllerLivIDoeden,8.95836372546384,0.0025735192510792904,0.00022008426083128967,0.02003882712145942,0.0,9,11
1870_AT_DenVanvittigesBoernEllerSkurkenPaaNoerrebro,13.935932053784049,0.007382927649877067,0.0,0.03772485045853706,0.0,5,2
1893_Baadsgaard_ToUngeKvinder,2.987203740720489,0.00106606365459528,0.00019150188929475856,0.006027576477935301,0.1773390842733908,14,10
1898_BangH_DetHvideHus,0.9847303323684216,0.0005901686046832394,2.000766007557179e-05,0.0011764997997233233,0.9454766644547666,0,4
1883_BangH_Faedra,2.963006006701958,0.0011262496551329966,4.001532015114358e-05,0.005995658927696479,0.7788099977881,15,3
1880_Bang_HaabloeseSlaegter,2.991090652929364,0.0021778946399398395,0.00029296930824944406,0.025968246268557257,0.7788099977881,2,13
1899_Bang_LivOgDoed,0.0,0.00045981448330092794,0.0,0.0,0.7788099977881,0,4
1883_BangH_Praester,2.9605937587916467,0.0010898769739427314,0.0,0.005323762245195385,0.7788099977881,0,4
1886_BangH_StilleEksistenser,1.9568481964799505,0.0009808437890188734,1.714942292191868e-05,0.0023377604297225916,0.9454766644547666,12,3
1887_BangH_Stuk,1.980122868455879,0.0008516101649562111,3.8586201574317025e-05,0.003274362210326689,0.9454766644547666,0,0
1889_BangH_Tine,1.9926300221797462,0.0010581227801399046,0.0003144060869018424,0.008187671216386293,0.9454766644547666,1,3
1871_Barner_Armbaandet,0.9931605741631448,0.0006267197904535609,0.0,0.0015845227667291742,0.0,11,7
1878_Barner_CharlotteAmalie,3.9833221217499437,0.0011370227345171436,5.430650591940914e-05,0.007433012193660268,0.0,12,6
1877_Barner_DetForsvundneManuskript,1.9883905051606017,0.0007204366504147747,7.1455928841327816e-06,0.00237560282502346,0.0,14,10
1899_BarnerAagaard_ErikRandborg,0.0,0.00045981448330092794,0.0,0.0,0.0,12,3
1875_Barner_ILandflygtighed,3.9791839271001788,0.001332734828158329,5.716474307306226e-06,0.007801813613210137,0.0,0,8
1874_Barner_Jonskirken,9.955391056370251,0.004241278615909004,0.0,0.023962420969376078,0.0,6,5
1883_BarnerAagaard_KarenMunk,0.995797330530274,0.000674076814031846,5.716474307306226e-06,0.0023788587818373372,0.0,3,0
1873_Barner_SlottetChantily,1.991754642426728,0.0007943777730906134,0.0,0.002674392942399212,0.0,14,10
1876_Barner_TanteUlrike,2.9848398374908753,0.0010081319683452764,0.0,0.004845467444136399,0.0,5,2
1876_Bauditz_Himmelbjerget,1.9673751689980903,0.0007204865686548182,1.4291185768265564e-06,0.002350135692776373,0.1780026542800265,12,6
1896_BauditzS_Hjortholm,0.0,0.00045981448330092794,0.0,0.0,0.3446693209466931,8,7
1884_Bauditz_Kaffesladder,0.96090917022017,0.0006291601715046515,2.1436778652398346e-05,0.0015360049537961205,0.0,4,1
1898_Bay_HvadGudHarSammenfoejet,1.991376856906565,0.0007202716239863834,4.716091303527636e-05,0.0023791816579490426,0.0,15,0
1871_Behrend_Hulda,6.974528921701146,0.009928060762233225,0.0,0.05435526810290699,0.0,1,3
1871_Behrend_Madelaine,0.9918919512451236,0.0013094548648499406,0.0,0.017215179234887114,0.0,5,2
1873_Behrend_NancyEllerEnNatINotreDameKirken_1,2.969854093387645,0.0020015495665895063,0.00019150188929475856,0.021252831349977366,0.0,5,2
1873_Behrend_NancyEllerEnNatINotreDameKirken_2,7.956097853263152,0.002940237350394814,0.0,0.013949604379892174,0.0,7,9
1887_Beissel_Munkeliv,0.0,0.00045981448330092794,0.0,0.0,0.0,0,8
1896_BenzonP_DetSjetteBud,0.9982155824621252,0.0005904216961282936,2.429501580605146e-05,0.0011926112096321685,0.0,7,9
1888_Benzon_KunstOgKjaerlighed,3.9805020264921613,0.0012064898469864188,5.716474307306225e-05,0.006411690429403653,0.0,14,10
1898_BenzonP_Landsmaend,0.0,0.00045981448330092794,0.0,0.0,0.0,4,9
1871_Bergsoee_ISabinerbjergene_1,0.0,0.00045981448330092794,0.0,0.0,0.179053306790533,17,18
1878_Bergsoee_HvemVarHan,7.959423304010798,0.004729357463744956,0.0,0.03642504413921358,0.179053306790533,3,0
1871_Bergsoee_ISabinerbjergene_2,1.9810112135292002,0.0009406368117801323,1.0003830037785895e-05,0.00386379643105119,0.179053306790533,2,13
1898_Bergstroem_BraendteSkibe,0.0,0.00045981448330092794,0.0,0.0,0.1767861092678611,5,2
1897_Bergstroem_BrogedeBilleder,0.0,0.00045981448330092794,0.0,0.0,0.1767861092678611,9,2
1894_Bergstroem_Vendepunkter,1.994648142208653,0.0007205536591323617,4.144443872797014e-05,0.002383092052376613,0.1767861092678611,5,2
1895_Betzonich_DonJuansEfteraar,0.0,0.00045981448330092794,0.0,0.0,0.0,15,0
1876_BetzonichG_IndenforVoldene,2.9806279749906173,0.000934574987854885,3.144060869018424e-05,0.003794470244422834,0.0,5,14
1893_Betzonich_PeterJensen,0.9864252190998398,0.0005903929660778816,2.429501580605146e-05,0.0011785247540021982,0.0,0,4
1888_Betzonich_SkibbrudneFolk,1.9684591693554796,0.0007936437368096501,5.2877387342582585e-05,0.0031420407200038795,0.0,0,0
1894_Bey_JulenissenSpinder,0.0,0.00045981448330092794,0.0,0.0,0.0,7,9
1894_Bierfreund_EnSommerdroem,1.987733480054412,0.0007202257818985379,3.715708299749047e-05,0.002374809801173216,0.0,8,7
1898_Bierfreund_ForgangenNat,0.0,0.00045981448330092794,0.0,0.0,0.0,7,9
1897_Bierfreund_Ira,0.0,0.00045981448330092794,0.0,0.0,0.0,13,1
1895_Bierfreund_UdePaaLandet,1.9749103134289332,0.0007207421950330981,1.1432948614612451e-05,0.0023594822609488263,0.0,18,12
1886_Bille_Skoledrenge,0.9946777938861484,0.0005902693339160304,1.2862067191439007e-05,0.0011883844610348247,0.0,12,6
1889_Birck_AageEllerEbbe,4.982653768721588,0.0011477632665697673,4.144443872797014e-05,0.005952985113212894,0.0,14,15
1894_Birck_FamilienDanmark,0.9936134359060548,0.0005900398983654988,8.57471146095934e-06,0.0011871128266500055,0.0,2,4
1897_Birck_FarisaeerOgTolder,2.819492926402698,0.0008867640856550091,2.1436778652398346e-05,0.0033542480482147067,0.0,0,4
1895_Birck_Hellighed,1.9941420953687417,0.0007203798594221151,4.859003161210292e-05,0.0023824872251471054,0.0,15,3
1896_Birck_PastorSommer,0.0,0.00045981448330092794,0.0,0.0,0.0,2,13
1894_Bjoernsen_EnKvinde,0.0,0.00045981448330092794,0.0,0.0,0.0,4,1
1878_Bjoernsen_FraFortidOgNutid,2.9783417934160816,0.0008502350852393632,4.28735573047967e-06,0.003558352324746418,0.0,4,1
1887_Bjoernsen_LyseOgMoerkeBilleder,0.0,0.00045981448330092794,0.0,0.0,0.0,4,1
1883_Bjoernsen_Skibladner,5.965152689877076,0.0015412608515935108,4.287355730479669e-05,0.008558049512185563,0.0,4,1
1893_Bjoernsen_TilHoestaftenerne,0.0,0.00045981448330092794,0.0,0.0,0.0,4,1
1890_Bjoernsen_ToSoestre,2.9856491842665482,0.0008512807212563803,5.144826876575603e-05,0.0035670749632207986,0.0,4,1
1884_Bjoernson_DetFlagerIByenOgPaaHavnen,11.913734690320613,0.0063293226762932775,0.0,0.02939536305039589,0.448301090636857,0,8
1879_Bjoernson_KaptajnMansana,7.957139075264945,0.004801494007512634,0.00013862450195217598,0.020140012570657742,0.448301090636857,12,6
1877_Bjoernson_Magnhild,6.967977364919365,0.0034084747147451805,0.00018864365214110544,0.03118897991488403,0.6149677573035238,1,3
1889_Bjoernson_PaaGudsVeje,0.0,0.00045981448330092794,0.0,0.0,0.448301090636857,12,3
1898_Blicher-Clausen_IngaHeine,0.0,0.00045981448330092794,0.0,0.0,0.1788874142888741,14,15
1890_Boecker_Joergen,2.955387839003431,0.0008505870566811352,1.8578541498745234e-05,0.0035308609655449598,0.0,8,4
1893_Boecker_Soeskende,2.824624393895296,0.0009989594500915792,1.0003830037785895e-05,0.004514387065094516,0.0,2,4
1895_Boecker_Uveirstider,0.0,0.00045981448330092794,0.0,0.0,0.0,15,3
1875_Boegh_JonasTvaermosesAergrelser,4.970300493931369,0.0015488096784021669,2.2865897229224902e-05,0.011049218210889236,0.1775602742756027,4,1
1878_Anonym_CarolineBoehmensFrygteligeSvoebeEllerEtGammeltBjergslotsHemmelighed,0.9967935510228114,0.0006270364118904158,1.4291185768265563e-05,0.0015823148161886347,0.0,3,5
1895_Bon_Fristelser,0.0,0.00045981448330092794,0.0,0.0,0.0,0,6
1898_Bon_StoltenbergOgAndreSvende,0.0,0.00045981448330092794,0.0,0.0,0.0,2,4
1895_Bondesen_ElskovsKringelgang,0.0,0.00045981448330092794,0.0,0.0,0.0,2,4
1883_Bondesen_HersenPaaStejnarstad,0.992526479009961,0.0005902931339955749,4.28735573047967e-06,0.0011858141923655448,0.0,6,5
1883_Bondesen_IngeborgsMedgift,4.982158711541353,0.0016280154635028416,0.00010575477468516517,0.012016242714488158,0.0,3,0
1888_Bondesen_KarretenFraLoenneskov,0.0,0.00045981448330092794,0.0,0.0,0.0,6,5
1886_Bondesen_Kastelsfangen,0.0,0.00045981448330092794,0.0,0.0,0.0,7,9
1878_Bondesen_KongsbrydensFostersoen,0.990265345782724,0.0005899958828705218,5.716474307306226e-06,0.0011831127189757752,0.0,6,5
1877_Bondesen_StyrismandenOgHansBrud,0.992826152848608,0.0006272637577123115,2.858237153653113e-06,0.001580200844542025,0.0,6,5
1879_Borring_DalpigenEllerSlottetISorento_2,0.9938906057223568,0.0005902828810181053,4.28735573047967e-06,0.0011874439733839388,0.0,5,14
1879_Borring_DalpigenEllerSlottetISorento_1,5.924603271618944,0.0013507665944388087,6.002298022671537e-05,0.007988477373481908,0.0,18,12
1876_Borring_FaergemandensDatter_1,5.970670133327188,0.003012593447772955,0.0003301263912469345,0.026446642123104543,0.0,5,2
1877_Borring_FaergemandensDatter_2,1.9899961446207555,0.00072026723336786,4.28735573047967e-06,0.0023775332077881875,0.0,9,14
1899_BrandesE_DetUngeBlod,0.0,0.00045981448330092794,0.0,0.0,0.6645029747219529,7,12
1889_BrandesE_EnPolitiker,1.9867884683300727,0.0010110065573424318,0.00020722219363985067,0.006917988586269519,0.4978363080552861,3,0
1898_BrandesE_LykkensBlaendvaerk,0.0,0.00045981448330092794,0.0,0.0,0.4978363080552861,9,5
1874_Brandis_GamleJomfruTraegaardsErindringer,3.9702466398053526,0.0034175140751421364,3.572796442066391e-05,0.011015143248252975,0.0,4,1
1871_Brandis_LysOgSkygge,5.927873898272045,0.002524282770067227,0.0,0.009510262424434363,0.0,0,6
1898_Broendsted_Borretaarn,0.0,0.00045981448330092794,0.0,0.0,0.0,0,8
1895_Broendsted_FaedrenesSynd,1.987519139677258,0.0008049489931351961,7.431416599498094e-05,0.003304685696379762,0.0,0,0
1878_Broendsted_IBoelgegang,8.94522772102735,0.0073547435799073925,7.002681026450127e-05,0.03609992414991117,0.0,8,2
1898_Brosboell_Bjoerneaet,0.9939319838921832,0.0005900428677952269,2.8582371536531126e-05,0.0011874934096680802,0.0,15,0
1877_Brosboell_FangenPaaKalloe,1.98963225235301,0.0013278368420879961,7.431416599498094e-05,0.008244680670907528,0.0,3,5
1899_Brosboell_Fredsfyrsten,0.0,0.00045981448330092794,0.0,0.0,0.0,3,0
1893_Brosboell_Gazela,0.9970892967996186,0.0005908628891605004,5.716474307306226e-06,0.0011912655875742156,0.0,9,11
1883_Brosboell_Krybskytten,0.0,0.00045981448330092794,0.0,0.0,0.0,9,14
1883_Brosboell_Pilesmeden,0.0,0.00045981448330092794,0.0,0.0,0.0,12,6
1870_Brosboell_TranensVarsel,10.95152873156437,0.009211463505298192,0.0,0.059638047701441425,0.0,3,5
1896_Brosboell_UngdomsKampe,0.9961441145937108,0.0005899793645531575,2.5724134382878014e-05,0.0011901363376268946,0.0,9,2
1888_Brosboell_Vendetta,1.9898286850631346,0.0009609146312159155,0.00011575860472295107,0.006095593128176195,0.0,9,5
1875_Brosboell_VibenPeter,3.977542507611301,0.0014859633166569573,0.0,0.010971018566546054,0.0,6,5
1891_BruhnM_AltForFaedrelandet,1.991904650047712,0.0009391614422975009,3.2869727267010794e-05,0.005757653272795234,0.0,0,8
1894_Bruhn_DenUngeFrue,3.9863315451947967,0.0010912767569973673,0.00019721836360206478,0.00496056206062362,0.0,9,11
1889_BruhnM_EtAegteskab,2.9887739786544945,0.000981940837818542,2.429501580605146e-05,0.004862184411601819,0.0,7,9
1893_Brummer_EnKamp,1.9842059764407485,0.000720168890355689,4.144443872797014e-05,0.002370615833837503,0.0,14,10
1892_BruunL_Antonius,2.993506332313804,0.0010769940541360031,2.000766007557179e-05,0.005081303345365153,0.0,11,7
1890_BruunL_EmmaJonsson,2.9879483154500908,0.0010988520362569482,3.0011490113357686e-05,0.005408859590170155,0.0,11,7
1873_BruunC_FraEtHjoerneAfKirkegaarden,0.0,0.00045981448330092794,0.0,0.0,0.0,5,7
1894_BruunL_SvendFelding,0.9972098057342098,0.0005899929472586656,1.714942292191868e-05,0.0011914095647959496,0.0,3,0
1886_Budde_DoedensGudsoen,2.9705631033768922,0.0011031808375938014,7.1455928841327816e-06,0.005222262272165211,0.0,8,4
1874_Budde_EnHistorieFraFattigeSteder,2.9305874104017153,0.0015747962144818332,2.000766007557179e-05,0.005201683930323601,0.0,4,1
1877_Budde_FraLoemmelalderen,6.935267320941759,0.002974467146608468,0.0,0.012690303589690921,0.0,4,1
1889_Caja_DronningCarolineMathildeAfDanmark,0.0,0.00045981448330092794,0.0,0.0,0.0,9,2
1882_CarstensenW_DenGamleSkole,1.9849136516732448,0.0009689715451863057,0.0,0.006110364790801597,0.0,18,10
1894_Cavling_FraDeDybeDale,0.9952307750289384,0.0005899312101888693,2.2865897229224902e-05,0.0011890451314563182,0.1793850917938509,3,0
1889_ChristensenM_DagtyveOgArbejdsdage,0.0,0.00045981448330092794,0.0,0.0,0.0,4,1
1885_ChristensenM_DeSmaaTingsMagt,2.948316634066288,0.0009373083622255101,1.4291185768265563e-05,0.0034100185302291257,0.0,12,6
1890_ChristensenM_EnSoen,0.9829105979336784,0.0006275924167367132,1.8578541498745234e-05,0.0015672782449754864,0.0,4,1
1885_ChristensenM_EtUbetydeligtMenneske,1.981641775891517,0.0007200633387342837,2.5724134382878014e-05,0.0023675528927766436,0.0,4,1
1894_ChristiansenE_Hjarl,0.994438448011506,0.0005903104242607299,2.1436778652398346e-05,0.0011880985041953479,0.0,2,13
1889_ChristiansenE_Joppe,3.977537593085102,0.0010175102812722265,1.0003830037785895e-05,0.004935687732148172,0.0,5,2
1899_ChristensenChr_KaerlighedensMysterier,0.0,0.00045981448330092794,0.0,0.0,0.0,4,1
1893_ChristensenC_LivetPaaRavnholt,0.0,0.00045981448330092794,0.0,0.0,0.1816522893165228,12,3
1898_Christmas_KaerlighedensRet,0.0,0.00045981448330092794,0.0,0.0,0.174740101747401,3,0
1896_ClaussenS_AntoniusiParis,0.0,0.00045981448330092794,0.0,0.0,0.2904040404040404,0,0
1895_Claussen_Kitty,0.9965151413041328,0.0005902467285006834,1.4291185768265564e-06,0.0011905796192403018,0.4570707070707071,15,10
1894_ClaussenS_UngeBander,0.0,0.00045981448330092794,0.0,0.0,0.4570707070707071,15,5
1896_ClaussenS_Valfart,0.0,0.00045981448330092794,0.0,0.0,0.4570707070707071,3,0
1880_Colban_Cleopatra,5.9653293300207215,0.0025722224252237498,3.429884584383736e-05,0.017298872770759005,0.0,12,6
