title,indegree,pagerank,betweenness,closeness,eigenvector,canonisation_score,louvain_cluster,leiden_cluster
EVENINGS_AT_HOME_Q5416654,96.82725350293892,0.0031633891873659686,0.0005642627765214399,0.41179384029601196,0.08920874186335642,0.0543008598413405,4,5
EXILUS_noWikiID,46.19644766701819,0.0005650811496149648,0.0017733972976388109,0.2674908027763804,0.001430750201135902,0.11291791638611,0,1
FANNY_HILL_Q1395765,26.4930502398185,0.0003441102193837963,0.0017341821239809502,0.2451345379747067,0.00012874450371276827,0.049863479389024,0,1
FANTOMINA_Q5434405,35.35770310057115,0.0004050746944167182,0.0006753724352187118,0.2552010113918212,0.00032952555741606724,0.11291791638611,0,1
FARDOROUGHA_THE_MISER_noWikiID,68.77298516176985,0.0016375192448722883,0.0034814359725145205,0.4241475526448575,0.039823011270712146,0.0543008598413405,4,3
FAR_FROM_THE_MADDING_CROWD_Q5642996,93.83103947019762,0.002759234673390744,0.0005904062256266803,0.40734141610377134,0.0774449952590993,0.323070787610778,1,3
FELIX_HOLT_THE_RADICAL_Q5442230,90.78035174362478,0.0022268531725991567,0.0003638296667145963,0.35851925969361054,0.04388092382537237,0.154263355437284,3,4
FIVE_CHILDREN_AND_IT_noWikiID,73.4528615701163,0.001004849500124298,0.0018038979882615915,0.29875064274155505,0.007286985215415567,0.0477757206414661,2,2
FLATLAND_noWikiID,67.71556792953567,0.0011256858369992184,0.001490176598998706,0.3228754377354627,0.007570381955763517,0.141170686071351,0,1
FORTUNATE_FOUNDLINGS_noWikiID,18.565690677276788,0.0002978500426789673,0.00017864690221914311,0.21304975932497067,3.4782428647499724e-05,0.11291791638611,0,1
FOR_THE_TERM_OF_HIS_NATURAL_LIFE_noWikiID,75.41582686984077,0.0021058593306748094,0.0017625041938449607,0.3958687305604304,0.05437693267799387,0.0477757206414661,4,0
FRANKENSTEIN_Q150827,74.72468524418285,0.0016532050789090805,0.0053289063759515126,0.3634593412145189,0.0232906756786972,0.985957888404111,3,4
GHETTO_TRAGEDIES_noWikiID,53.4120825998904,0.0012496947935643923,0.01090181827688527,0.3921511927358206,0.027731368368344087,0.0477757206414661,4,0
GLENARVON_Q3771960,59.80759900621472,0.0013357205719195118,0.006028243639516695,0.38026457909629435,0.022007109808697894,0.0566567958260902,3,4
GOING_TO_MAYNOOTH_noWikiID,79.77459874206276,0.0019988943890376525,0.0006492289861134713,0.43453291011118395,0.04733267411322756,0.0477757206414661,4,0
GRANNY'S_WONDERFUL_CHAIR_noWikiID,94.69787446378085,0.0020890996763200556,0.0011655621059419702,0.399494146191455,0.05253085353745959,0.117501066676145,1,3
GREAT_EXPECTATIONS_Q219552,107.14728338050017,0.001612774617156068,0.0007646958863282834,0.3420537192890173,0.016548213185800107,0.706633180000831,2,2
GULLIVER'S_TRAVELS_Q181488,82.88706099888934,0.001228032770719974,0.0022091214493928186,0.2970712162106518,0.007769480945439111,0.971587266152791,0,1
GUY_MANNERING_Q2288976,103.55541745887848,0.0020841379805544486,0.0004814751876881784,0.33513380572701296,0.02122547847597446,0.172694745758032,0,1
HALF_A_LIFE-TIME_AGO_noWikiID,90.82051130630256,0.0021897707438514593,0.0003093641477453454,0.3859065248985429,0.05827511491884499,0.0477757206414661,1,3
HARD_CASH_(NOVEL)_Q30314349,89.41825641745574,0.002223620329200557,0.0007581600240519732,0.37918065961967784,0.05962673594729582,0.0566567958260902,1,3
HARD_TIMES_(NOVEL)_Q1340493,84.47181623243311,0.0013556317875588377,0.0019738304074456542,0.3352850831104182,0.014340846700462047,0.706633180000831,2,2
HARRINGTON_noWikiID,70.61834731351733,0.0011390819077873714,0.005219975338013011,0.40312236841525023,0.015377752163435005,0.11291791638611,4,0
HAUNTINGS_noWikiID,97.78332335353865,0.0026336503813161336,0.0004531531178241679,0.3870521230308726,0.05067008131534984,0.049863479389024,3,4
HEADLONG_HALL_Q5689829,12.876862887401215,0.0002869413272424883,0.00345311390265051,0.2559219984865021,0.00019726593639003568,0.049863479389024,0,1
HEART_AND_SCIENCE_noWikiID,48.89674828223849,0.0013801462989711934,0.006762438835222198,0.37380449000501925,0.03547965451514517,0.127152048513252,1,3
HEART_OF_DARKNESS_Q129778,77.85887419117667,0.002367002264569307,0.0009389855470298864,0.3994130145161728,0.06694446741097118,0.75930721969968,4,3
HELBECK_OF_BANNISDALE_Q19572074,58.25657573355585,0.001514009797617358,0.0033550759685058583,0.37732755898326653,0.03958431016717208,0.0477757206414661,1,3
HELEN_noWikiID,78.64567716050945,0.0012836494557112031,0.0030173897508965026,0.3910072318929392,0.0197998357874319,0.11291791638611,4,0
HENRY_DUNBAR_noWikiID,100.81603035914428,0.0031788699266878783,0.0006949800220476421,0.45406393312276555,0.08830239355918842,0.0477757206414661,4,0
HEREWARD_THE_WAKE_(NOVEL)_Q5738318,98.77092375133817,0.002763483984295777,0.0005490124312100495,0.3859034674452104,0.06382066405029534,0.122244604531682,2,5
HERMSPRONG_Q5742104,41.81365350217759,0.0006504311908102321,0.0009433427885474265,0.3187973995195352,0.005443477118061546,0.0477757206414661,4,0
