title,indegree,pagerank,betweenness,closeness,eigenvector,canonisation_score,louvain_cluster,leiden_cluster
1894_Aagaard_UnderligeFyre,4.961621971387174,0.0006093914662236757,0.00311262026032824,0.17015657007109364,0.0035748168577467263,0.0,0,0
1893_Abildgaard_Fortidsminder,5.977083996196528,0.0012988377964095281,0.0033169842168144373,0.2298464172991944,0.026065308733567362,0.0,9,10
1891_Adolphus_AntonioEllerBjergenesKonge,6.8626232126582805,0.0004534555986489741,0.0015477354187031606,0.1584542305681846,0.00022192273605175974,0.0,2,3
1897_Agerskov_LivetsKilde,5.963486210993192,0.0005766094853290679,0.004691796287721585,0.18889707403178835,0.006766076416210603,0.1666666666666666,3,6
1899_Ahlberg_HvorforHunBlevNonne,7.956778455857318,0.0010192914300687,0.0014133982724814642,0.19274851316424949,0.00722945077473423,0.0,4,1
1874_Albertius_BjergmandensRing_1,11.941174248658543,0.0020071514471838472,0.005727907255920838,0.2516355448453499,0.04352471614594212,0.0,9,10
1874_Albertius_BjergmandensRing_2,15.912607794015196,0.0025433466773389624,0.002072221936398507,0.23514568265895672,0.030951723053028977,0.0,5,4
1876_Albertius_KlokkenIRosendalen_1,7.951674487757776,0.0010206921774513194,0.00626668495938445,0.23473360087056228,0.019738494547894756,0.0,3,5
1876_Albertius_KlokkenIRosendalen_2,14.924767416318044,0.0020343832780625056,0.00285109156076898,0.22685844081996281,0.017936989541570303,0.0,5,7
1897_Alsted_Ly,2.9610803337652456,0.00027833042798658777,0.0007302795927583703,0.14309273024763244,5.857461710135453e-05,0.0,5,4
1898_AndersenT_Askepot,5.93583340477732,0.00042065465484404326,0.0025238234066756985,0.1646939273458554,0.0004531993929287688,0.0,5,4
1880_Andersen_DenGodeAlvilda,9.945847778905168,0.0015446872348327512,0.010971343314297473,0.25178948923775585,0.03349769574484897,0.5128205128205129,3,5
1896_AndersenT_DronningensMoelle,6.922404564689956,0.0006501273291707996,0.002370907718955257,0.17375358502424537,0.0013365532404662449,0.0,2,3
1893_AndersenT_EnArbejdersDoetre,11.918946421050405,0.0013357061926409647,0.0051248192165000315,0.21417755869524782,0.010366246509295227,0.0,2,3
1891_AndersenFO_EtBrud,2.9716611106011253,0.0004141865903670547,0.0014033944424436783,0.17263311060932932,0.0013200788176984638,0.0,4,1
1892_AndersenFO_EtHjemsDroem,11.924510772730207,0.001518922520545075,0.004803267536714056,0.2143943607797094,0.01851549116232963,0.0,5,4
1895_AndersenT_FraByensUdkant,2.980102593917833,0.0005389737854031245,0.0012776320076829414,0.18305340936737005,0.0020003945116357645,0.0,2,3
1893_AndersenFO_Irma,8.9282074741483,0.0008451686672136716,0.0020593598692070676,0.17752544992173117,0.0021263163209916595,0.0,5,7
1870_AndersenHC_LykkePeer,7.903908890919741,0.00044758865299691626,0.0036556853195223314,0.16538163773084238,0.00045628217572243505,0.5128205128205129,6,3
1896_AndersenT_Tvillingesoestrene,1.967395074503513,0.0002662653931458086,0.0018764326913732685,0.12996469408410202,1.5305380583568007e-05,0.0,5,4
1871_AndersenMS_Viggo,0.0,0.00017899761336515516,0.0,0.0,-7.916797145043075e-18,0.0,7,9
1881_Aniken_Pavo,8.95007367360702,0.001664099506093624,0.00510052420069398,0.23117759597034518,0.01658783098957374,0.0,8,2
1871_Anonym_Alene,11.940292435505244,0.0019496938107037164,0.0053691984931373725,0.24116267954068654,0.026465440799226463,0.0,4,1
1887_Anonym_ArvesagenEllerSoesterkaerlighedOgProkuratorkneb,7.860729077446919,0.00045185536655234753,0.016224783202711895,0.18884113512964512,0.0005743972414438297,0.0,9,6
1875_Anonym_GuldsmedensDoettreEllerKjaerlighedTilDoeden,13.850592007940028,0.0010207495834864584,0.007601481710140454,0.19823941633854328,0.0025089775043632798,0.0,5,4
1898_Anonym_KampForFriheden,5.958026886592818,0.0005783431190717878,0.003624244710832147,0.1973682369045628,0.006887928283671565,0.0,9,6
1870_Anonym_KraemmersvendeOgSyjomfruerEllerPrincipalernesPengeskuffer,7.937965894834652,0.0006742256776508477,0.0037514362641697108,0.17922845023537537,0.0010651582147577889,0.0,5,4
1872_Anonym_SkurkensBedrifterOgHansEndeligt,9.901752739787096,0.0007228512004820483,0.008148834125065025,0.18317361290513878,0.0016768957907973437,0.0,5,4
