title,indegree,pagerank,betweenness,closeness,eigenvector,canonisation_score,louvain_cluster,leiden_cluster
AUS_EINER_FAMILIE_noWikiID,34.2015508182804,0.0005644661954727488,0.0009034008571516664,0.24954247859629206,0.0006979525173015757,0.0205467828522686,5,2
AUS_GUTER_FAMILIE_noWikiID,58.46737076608405,0.0021208272227807115,0.0012086455153701475,0.35794637650462496,0.04428748956589978,0.0221068485323305,2,4
AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377,43.26023841246959,0.0008032434367094277,0.005121327043443406,0.2827902390099367,0.005050501056921251,0.838335598755431,1,0
AUS_TROTZKOPFS_EHE_noWikiID,72.72162610135598,0.0027236029086216114,0.002497456294514846,0.43434435938884003,0.05951429792540052,0.0205467828522686,0,1
BAHNWAERTER_THIEL_Q803617,72.7492280607026,0.0026438891938616316,0.0006567385070761261,0.37870537620024947,0.0626944573116358,0.407795370158162,2,4
BARBAROSSA_noWikiID,21.72474075252943,0.0004535820968498128,0.01391483982363642,0.30133313715347837,0.0008950344750922686,0.0601640846066759,3,1
BEATRICE_noWikiID,50.5523706267961,0.0010648345696709855,0.013859340794869422,0.3567702886835846,0.00919857996607907,0.0560723413501725,3,1
BEBUQUIN_Q30134038,19.199741697850676,0.0005143723724685082,0.014078253630561465,0.30613328941738976,0.004174593861105142,0.289764790109877,2,4
BELPHEGOR_noWikiID,72.53128516012602,0.0018330984828157375,0.001042148429069158,0.3298180432541029,0.025950015635045887,0.0794735706665683,1,0
BILDER_UND_GESCHICHTEN_AUS_SCHWABEN_Q15788617,74.68669795953456,0.0027712661707148386,0.0016711374217617857,0.3664148235700524,0.056023690300212654,0.0205467828522686,4,3
BLUMEN_noWikiID,28.329634064360707,0.000500511830382068,0.0003360774519779237,0.23737266399001483,0.00045559397855090986,0.0851189742374057,5,2
BOZENA_noWikiID,83.53672178291067,0.003272474744283877,0.000739987050226621,0.39645818366153573,0.08171615429278349,0.0645339993923284,2,4
BRIEFE_EINES_NARREN_UND_EINER_NAERRIN_noWikiID,79.27381193746889,0.0026407638449967366,0.0005303240526624117,0.3735182469611819,0.06095840398350887,0.0645339993923284,4,3
BRIGITTA_(STIFTER)_Q539511,32.657489034669254,0.0005773545124574547,0.007362871149754879,0.31950965570460793,0.002046373324044306,0.289764790109877,3,1
BUDDENBROOKS_Q326909,63.32154477964146,0.00188972295014563,0.0028458668639965465,0.37382493895383195,0.04057563069728904,0.144732511897424,4,3
BULEMANNS_HAUS_Q1003556,68.7710828546083,0.002572611196798304,0.0022723769000709154,0.40462713582460447,0.06251909203616253,0.0560723413501725,4,3
BUNTE_STEINE_Q1009887,18.753073187824004,0.0004008931883921422,0.025270557765239107,0.2825827357897979,0.00037856318966174063,0.628138424466113,3,1
CABANIS_noWikiID,79.62594604502218,0.0029576306128763466,0.0008664015046403354,0.38999606956568905,0.05065615539923488,0.0255818179471078,2,4
CARSTEN_CURATOR_Q1045516,40.8603853314425,0.0011850234925599571,0.0012795609410168655,0.3609896764158762,0.01983802346388154,0.0601640846066759,0,1
CHRISTA_RUHLAND_noWikiID,32.17742117861727,0.0009444050428088483,0.00473283384207443,0.3244849897703868,0.013138066050631926,0.0205467828522686,2,4
CLEMENTINE_noWikiID,70.54761190078555,0.0018955224787447337,0.0022785434588228036,0.39890857932121176,0.028006328537006624,0.0205467828522686,3,1
CÉCILE_noWikiID,70.7882535137686,0.0027761633733344704,0.0004378256713840841,0.3918101540991536,0.06675434648983448,0.305392408053958,2,4
DAPHNIS_noWikiID,20.32937740559025,0.0004158012478606079,0.004162427157524743,0.2258384750233689,0.00020439334412536544,0.0237824899093644,5,2
DAS_ALTE_HAUS_noWikiID,72.71622097281164,0.0032000919493224,0.003376190916658958,0.429024188960518,0.07723434177790965,0.0205467828522686,3,0
DAS_AMULETT_Q1167148,76.54427560009705,0.0030244196999517875,0.0010020657971818827,0.40168841841701414,0.07615647310596503,0.518885031764307,4,3
DAS_BLUETHENALTER_DER_EMPFINDUNG_noWikiID,46.45957959757572,0.0012261031919028474,0.00365985261924583,0.33617677538785135,0.022590614251206446,0.0237824899093644,4,3
DAS_BUCH_LE_GRAND_noWikiID,24.571884964901674,0.0004934455237980498,0.009903493355532944,0.2771359367904406,0.001210728649231581,0.274620702296579,1,0
DAS_DUELL_noWikiID,66.78656938035809,0.002556702093330346,0.00034224401072981223,0.36817319983505714,0.051598635461738686,0.0560723413501725,2,4
DAS_ERDBEBEN_IN_CHILI_Q1167748,56.312395909107956,0.0012753158642419666,0.0037338513242684917,0.3379210368908933,0.013895078397516056,0.305392408053958,1,0
DAS_ERDBEERIMAREILI_noWikiID,37.59410379269021,0.0006510378611503144,0.01076989486017328,0.3349727481318584,0.002686855949258953,0.0560723413501725,3,1
DAS_FRAEULEIN_VON_SCUDERI_Q358642,78.76150340594754,0.003758987611233736,0.0010267320321894367,0.42524091579671014,0.09344451376359376,0.354934606197489,3,0
DAS_GEHEIMNISS_DES_KOSMOPOLITEN-ORDENS_noWikiID,10.824916913447279,0.0003323186124512638,0.0009311503715351648,0.21452135043111978,0.00011601920325300644,0.0601640846066759,1,0
DAS_GEHEIMNIS_DER_ALTEN_MAMSELL_noWikiID,50.32968948002269,0.0014087894198389953,0.0018838836987019392,0.33600789212652343,0.0240647935384726,0.0221068485323305,4,3
DAS_GEMEINDEKIND_Q1168304,87.6530916686463,0.0031361225846001555,0.0008756513427681682,0.387415345495268,0.04619744482046227,0.289764790109877,5,2
DAS_GESPENST_noWikiID,70.71650431058517,0.00256833180445303,0.0006505719483242377,0.35674671706457284,0.04190301577538746,0.0237824899093644,2,4
DAS_GLUECK_Q3209153,79.48369024438834,0.0021485069143205066,0.0008109024758733388,0.33493855750585216,0.030149331964048166,0.0560723413501725,1,0
DAS_GOLDMACHERDORF_Q114357971,84.69785810522752,0.0031908602946531407,0.0006659883452039589,0.4045793799773582,0.05630134503823662,0.0221068485323305,0,1
DAS_HEIMWEH_Q1168923,76.67552919218994,0.0023522098665218344,0.0015539728054759041,0.4098593951960447,0.040397058398514554,0.0205467828522686,0,1
DAS_HEXAMERON_VON_ROSENHAIN_noWikiID,55.46499831063059,0.0010131469176003225,0.000376160083865199,0.2819039883486485,0.0063783066014821265,0.0560723413501725,1,0
DAS_HOELZERNE_BEIN_noWikiID,2.6286481002759223,0.00027806164954903155,0.0007492368883544537,0.0055544048631214794,-5.22562922534383e-18,0.0221068485323305,5,2
DAS_JUDENGRAB_Q18411268,66.30424176955664,0.0013488985849681606,0.007594117102950698,0.3175198743931918,0.012253590049014816,0.0560723413501725,1,0
DAS_JUNGE_EUROPA_noWikiID,96.70150015884721,0.004374860316175836,0.0009434834890389418,0.4207027650098356,0.10472423545673182,0.0601640846066759,3,3
DAS_KAJUETENBUCH_noWikiID,19.553632618220856,0.0005564391630382738,0.005728733080504424,0.3364559660240914,0.006162696616865184,0.0205467828522686,2,4
DAS_KLOSTER_BEI_SENDOMIR_Q1169335,74.76242235181819,0.0027161093243732366,0.0004224092745043628,0.38619440315998604,0.06701026915100432,0.0560723413501725,2,4
DAS_KREUZ_IM_VENN_noWikiID,62.24162414501612,0.0015658281495417804,0.0001541639687972127,0.29419363733559356,0.012169846874412341,0.0560723413501725,5,2
DAS_LEBEN_DER_HOCHGRAEFIN_GRITTA_VON_RATTENZUHAUSBEIUNS_noWikiID,78.59260909612372,0.002510168337953666,0.0016002219961150678,0.36970839217735946,0.03247437011968473,0.0560723413501725,5,2
DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894,29.733805193724546,0.0007119882232629316,0.0037338513242684917,0.32810522788759383,0.006000286255922224,0.0221068485323305,1,0
DAS_LEIDEN_EINES_KNABEN_Q1169610,72.2650299149693,0.002565629234430549,0.0005241574939105232,0.37666828557177645,0.06271989438227116,0.0741722353260478,4,3
DAS_MAEDCHEN_VON_TREPPI_Q28071194,56.63030674837008,0.0010427644579006621,0.004288841611938457,0.2917662245792134,0.004811779954792606,0.0560723413501725,5,2
DAS_MAERCHEN_DER_672._NACHT_Q1169916,38.69356542642027,0.0008237045363392551,0.003675269016125551,0.34645243657545954,0.007168034324010197,0.0560723413501725,3,0
DAS_MARMORBILD_Q1169722,64.5066031577407,0.0019744306803751786,0.0013658927635433046,0.3619911462327132,0.04117003086517643,0.628138424466113,4,3
DAS_NATURFORSCHERSCHIFF_noWikiID,32.2809970186789,0.0007715456299925486,0.006872629728979743,0.29885201186394034,0.008798062338757457,0.0205467828522686,4,3
DAS_NUSS-KERNEN_noWikiID,19.272396792527875,0.0005824046827785476,0.005108993925939629,0.25099826585529234,0.002363409211935347,0.0275134422375932,5,2
DAS_ODFELD_Q1169997,98.69789858060443,0.0044343192840713645,0.0008725680633922239,0.4223781670015985,0.11199566056963117,0.33800545810469,4,3
DAS_RECHT_DER_MUTTER_noWikiID,53.52724918144596,0.0010216048017556824,0.0021798785187925876,0.28993483010392296,0.005011029509861305,0.0237824899093644,5,2
DAS_SANCTUS_Q1170225,75.0079152383193,0.0014828316091108316,0.0014244750716862454,0.312982192536533,0.013492981703025332,0.0560723413501725,1,0
DAS_SCHAEDLICHE_noWikiID,82.0160160781964,0.0026312916688599735,0.00037307680448925474,0.34185457462363433,0.03541326524553876,0.0560723413501725,5,2
DAS_SCHATZHAUS_DES_KOENIGS_noWikiID,90.70908883952791,0.0035478279570430845,0.0004378256713840841,0.4049288457011374,0.08294833627287548,0.0205467828522686,2,4
DAS_SCHLOSS_DUERANDE_Q1170280,52.77612567671498,0.001457805741701719,0.005244658218481176,0.39440794604873913,0.023343580668046718,0.289764790109877,0,1
DAS_SCHWEIGEN_IM_WALDE_noWikiID,55.519008800393735,0.001361282854526464,0.000946566768414886,0.28683459761611474,0.010177220833591278,0.0221068485323305,5,2
DAS_STEINERNE_HERZ_noWikiID,54.48511240521175,0.001641672920107843,0.0014275583510621897,0.3428348957463448,0.023127104739096772,0.0601640846066759,1,0
DAS_STUTTGARTER_HUTZELMAENNLEIN_Q13142535,18.42423792557197,0.00045918256654502897,0.011312552030339469,0.3166927513974959,0.0023040039717777926,0.259978377605495,0,1
DAS_URTEIL_(KAFKA)_Q278998,51.5509330000009,0.0014542773175110894,0.005361822834767058,0.3747441803445863,0.01724099147114778,0.104292668680321,3,1
DAS_VERLASSENE_HAUS_noWikiID,96.26945992219338,0.002378685403471932,0.00031757777572225817,0.3206902550113099,0.022250905775591308,0.0205467828522686,5,2
DAS_VERLORENE_LACHEN_Q1171678,49.27186966821897,0.0009204800160566764,0.0013504763666635834,0.2760792903135918,0.005585729946987898,0.444348419807107,1,0
DAS_VERMAECHTNIS_DES_INKA_noWikiID,93.60436856288614,0.0032945240346966558,0.0004532420682638054,0.36417221507949593,0.049360788409487044,0.0560723413501725,5,2
DAS_WALDROESCHEN_noWikiID,43.72160267189421,0.0007208099021708649,0.0041932599512841855,0.2684027818031855,0.0017767485578976238,0.0601640846066759,5,2
DAS_WEIBERDORF_noWikiID,50.54509088512966,0.001153338439743193,0.002417291030740295,0.2765115343435309,0.007437099256371949,0.0560723413501725,5,2
DAS_ZAUBERSCHLOSS_noWikiID,92.72516894026866,0.0043133746228132385,0.0008324854315049486,0.4239163732960105,0.10697387775624324,0.0560723413501725,3,3
DEN_STEIN_DER_WEISEN_noWikiID,77.50757020040885,0.0019600033421067857,0.0020164647118675423,0.3349220328419652,0.023983161261490946,0.0560723413501725,1,0
DER_ALTE_VOM_BERGE_noWikiID,68.52185869540337,0.0018708484210083432,0.002617704190176672,0.3979988504207264,0.0309504348692038,0.0560723413501725,3,1
DER_AMERIKAMUEDE_noWikiID,29.10623890682993,0.0006991378390029402,0.004156260598772854,0.29914767790096264,0.008565014327923963,0.0205467828522686,4,3
DER_AMTMANN_VON_HOHENWEILER_noWikiID,69.45495485841508,0.001637153530845618,0.0010390651496932136,0.33641370417547783,0.018546345454588564,0.0205467828522686,1,0
DER_APOSTEL_(HAUPTMANN)_Q28131950,61.04948165263925,0.001721762281662465,0.0021151296518977583,0.31367814802610294,0.01925670638084128,0.0560723413501725,5,2
DER_ARME_SPIELMANN_Q1198306,90.67887519183081,0.0035090298385645363,0.0011562297659790954,0.41284251313375436,0.0649801646410783,0.321481356814517,0,1
DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283,78.68733289541854,0.0029578198830330247,0.001748219406160392,0.41679174354898196,0.0628470277639959,0.0851189742374057,3,0
DER_BAUERNSPIEGEL_noWikiID,47.54419425400847,0.0011347539190544758,0.002864366540252212,0.36635389753494163,0.011754318643408085,0.0645339993923284,3,1
DER_BESUCH_noWikiID,29.596797300029703,0.0005065558491406587,0.00628372336817439,0.2757854690443087,0.0006090327833207071,0.0601640846066759,3,1
DER_BLONDE_ECKBERT_Q1198407,51.56524552269535,0.0010266934087261258,0.005374155952270835,0.36022927723750753,0.009689136446793567,0.372234887656701,3,1
DER_BUETTNERBAUER_noWikiID,36.579983002435405,0.0011978722284364386,0.00858076650325286,0.33748965911083484,0.020352309885263657,0.0221068485323305,2,4
DER_CONDOR_Q19156156,62.539497105390055,0.0014496349722939892,0.003502605371072673,0.35605070044143156,0.017185616063152033,0.0560723413501725,1,0
DER_DRAEUMLING_Q1193032,85.76137103345734,0.003937517001617467,0.000752320167730398,0.41321267983268306,0.10394104279127553,0.0560723413501725,4,3
DER_EINSAME_noWikiID,36.115400062154556,0.000638276718586375,0.004862331575864089,0.29604084442361933,0.0016515768525014799,0.0601640846066759,5,2
DER_FALSCHE_WOLDEMAR_noWikiID,40.932696373402486,0.0006840946248367705,0.0005149076557826904,0.25639675681895413,0.001387625755223903,0.0205467828522686,5,2
DER_FAUST_DER_MORGENLAENDER_noWikiID,63.742475787825036,0.0023000752779886524,0.0011716461628588166,0.3986959229818317,0.037496485723140835,0.0560723413501725,3,1
DER_FINDLING_noWikiID,14.681208050920214,0.0003614355883060164,0.007039126815280732,0.24715555313581453,0.00020888984650529744,0.0560723413501725,1,0
DER_FREIHOF_VON_AARAU_noWikiID,79.21619901514823,0.002784083490781399,0.0010452317084451023,0.3845351082904591,0.06835258299072926,0.0205467828522686,4,4
DER_FROMME_SPRUCH_noWikiID,12.30727786013933,0.0003476592199069635,0.023303425523386673,0.24727452650838436,0.0001188139069685627,0.0601640846066759,5,2
DER_GEHUELFE_Q1193785,71.73532710720197,0.002908023869833559,0.0018376345080627755,0.4173990014568299,0.06830587139456364,0.0741722353260478,2,4
DER_GEISTERSEHER_Q1193812,85.75199575792155,0.0037326506489108397,0.0011747294422347608,0.43008590085900295,0.0911044960652582,0.162696328389987,2,4
DER_GENIUS_noWikiID,91.73785489359412,0.0044173799395290664,0.0018653840224462737,0.44981457510436507,0.116640455344895,0.0221068485323305,3,4
DER_GOLDNE_SPIEGEL_noWikiID,34.39131353509442,0.0005933084143681716,0.0005395738907902445,0.25891336578020596,0.00172198497878847,0.0975111340573339,1,0
DER_GOLDNE_TOPF_Q785009,58.279275208192445,0.0011366200415987224,0.009262171245336539,0.3194667517935864,0.00939671606742013,0.321481356814517,1,0
DER_GOTTSUCHER_Q55978264,92.62021511716866,0.0023078429547198328,0.0002836617025868714,0.32947668469744257,0.021195809554499165,0.0560723413501725,5,2
DER_GRUENE_HEINRICH_Q1198871,41.40101966731598,0.0007385101381547449,0.0017667190824160576,0.26187539455475367,0.003223512707830286,0.988875593155002,1,0
DER_HEILIGE_Q1194176,46.606506336593455,0.0014918915887214513,0.00471125088644282,0.3755739806123332,0.028359537608831566,0.144732511897424,4,3
DER_HEIZER_noWikiID,66.61030987385982,0.0020637922472074408,0.0022261277094317517,0.40183943585372817,0.03770373397816655,0.0601640846066759,3,0
DER_HERR_ETATSRAT_Q15805136,11.88835817030368,0.00040981502455312744,0.010973391298985601,0.2844925086097263,0.0023789053679535337,0.0601640846066759,4,3
DER_HEXENMEISTER_noWikiID,90.6608245107901,0.0035318129120627587,0.0006289889926926279,0.40509118124259463,0.07439468418496893,0.0205467828522686,3,0
DER_HEXENSABBAT_noWikiID,84.70379871119462,0.0036064897201102497,0.0020596306231307616,0.4427171890931206,0.08473137591176204,0.0560723413501725,3,0
DER_HOCHWALD_Q1194364,27.621409297056772,0.0005381422034375496,0.0019023833749576048,0.27624557817243933,0.001631185376248225,0.259978377605495,1,0
DER_HUNGERPASTOR_Q1194487,84.77904864236636,0.0041503956833481605,0.0006783214627077359,0.4271760942133391,0.10486124628488085,0.235356216581709,3,3
DER_IM_IRR-GARTEN_DER_LIEBE_HERUM_TAUMELNDE_CAVALIER_noWikiID,33.37661402563644,0.0006231450958586922,0.00040082631887275303,0.254105035847512,0.0022390487018405176,0.0221068485323305,1,0
DER_JUNGE_TISCHLERMEISTER_Q1198964,92.6102693069492,0.003465301065513147,0.001273394382264977,0.3957757422411457,0.07157489616310744,0.0560723413501725,3,0
DER_JUNKER_VON_DENOW_Q1194662,43.717953460815565,0.0013958323084111907,0.008947676748990226,0.36621249718033366,0.024940493721893282,0.0560723413501725,2,4
DER_KLEINE_HAEWELMANN_Q1199225,1.7455069863185662,0.0002728175591946645,0.0006074060370610181,0.004309130358815621,-4.947445962995623e-18,0.0560723413501725,5,2
DER_KOENIG_DER_BERNINA_noWikiID,72.72323598731748,0.0026478142213598784,0.0015755557611075138,0.3983149047824345,0.04158406793026547,0.0205467828522686,0,1
DER_LANDPREDIGER_Q1195163,76.24365821907455,0.0015324454063465449,0.0009773995621743285,0.30886127450817674,0.014198354875582091,0.0560723413501725,1,0
DER_LANDVOGT_VON_GREIFENSEE_Q1195171,43.2949441853929,0.0008223820428151975,0.0020935466962661484,0.2753684231560078,0.005021571518430075,0.305392408053958,1,0
DER_MAGNETISEUR_(E._T._A._HOFFMANN)_Q15456531,80.21248255266093,0.0016455725948406378,0.0015262232910924058,0.3160865124905744,0.016085858583723044,0.0601640846066759,1,0
DER_MAJOR_noWikiID,69.46498466350998,0.0023986412090294426,0.0007461536089785095,0.3746588760776973,0.057107877854344145,0.0221068485323305,2,4
DER_NACHSOMMER_Q167320,29.646182832786188,0.0005616521122214064,0.013288934110319735,0.3368191037658425,0.0025177216854088387,0.768032201522249,3,0
DER_POJAZ_Q1196233,86.1579015256129,0.001992197686351445,0.0005179909351586347,0.3050775691181565,0.01648262621959493,0.0560723413501725,5,2
DER_POSTEN_DER_FRAU_noWikiID,29.513563661305874,0.0008451798383427135,0.009548916227299356,0.35077548249765494,0.013816534756687133,0.0221068485323305,2,4
DER_PRINZ_VON_THEBEN_noWikiID,70.41955716910584,0.002246821436380638,0.0005950729195572411,0.36972171903429785,0.052435930280555786,0.0560723413501725,4,3
DER_PSYCHOLOGE_noWikiID,4.214832848968124,0.0002868697944592336,0.0018993000955816605,0.0073290344802727165,-8.56775622404488e-18,0.0560723413501725,4,3
DER_RABBI_VON_BACHERACH_noWikiID,49.160912579627144,0.0008135137351638213,0.0039342644837048685,0.28212112751376855,0.0038224940817203137,0.259978377605495,1,0
DER_RANGIERBAHNHOF_noWikiID,40.8854565601257,0.0007006311499026161,0.0006567385070761261,0.25827598628830417,0.0017216836693561147,0.0255818179471078,5,2
DER_RAUBGRAF_noWikiID,76.76447429346318,0.003392507318291449,0.0024203743101162394,0.4389556910679908,0.08489170774422146,0.0205467828522686,2,4
DER_REBELL_noWikiID,95.70731958492132,0.0037455339041147467,0.0005241574939105232,0.41051459259994083,0.09719704010808204,0.0560723413501725,4,4
DER_REDLICHE_MANN_AM_HOFE_noWikiID,15.861180770663902,0.0005966196480981268,0.0022631270619430824,0.3246745348096166,0.007557579658334753,0.0255818179471078,4,3
DER_ROLAND_VON_BERLIN_noWikiID,56.92389888170286,0.000991845528261519,0.001516973452964573,0.28416037637330166,0.003932322874199849,0.0205467828522686,5,2
DER_RUNENBERG_Q1196568,64.64548252260502,0.0019630599569834413,0.00196404896247649,0.3788321340337419,0.03340512678588312,0.481513882543301,3,0
DER_SADDUZAEER_VON_AMSTERDAM_noWikiID,90.75197944119338,0.0043116574514463725,0.00032066105509820245,0.42115994834866,0.11048032330711073,0.0645339993923284,3,3
DER_SANDMANN_(HOFFMANN)_Q798227,95.67790545462115,0.004079242485087168,0.0011068972959639872,0.41708629147628246,0.10022896476294453,0.848215508034503,4,3
DER_SATYR_MOPSUS_noWikiID,98.08206848889142,0.0024135795109460722,0.0001264144544137144,0.32047519948980085,0.022700916044651114,0.0221068485323305,5,2
DER_SCHATZ_IM_SILBERSEE_Q249905,70.60659705283294,0.002058447620558849,0.0005673234051737428,0.32428449493624817,0.021693610162153924,0.0560723413501725,5,2
DER_SCHATZ_noWikiID,23.436929279429197,0.0005849833346546141,0.008771929824561403,0.33850077593189726,0.005304438069885304,0.0560723413501725,0,1
DER_SCHIMMELREITER_Q895730,40.70649132708904,0.0010643088033726882,0.003949680880584589,0.32104319529473324,0.008772877690337714,0.827943039612669,5,2
DER_SCHMIED_SEINES_GLUECKS_noWikiID,64.4083476009582,0.0017360571381833585,0.0023957080751086856,0.3306283481842811,0.025746087891775994,0.274620702296579,4,3
DER_SCHUEDDERUMP_Q1196819,97.65248539673411,0.0039706697110130215,0.0008170690346252273,0.41309131849361036,0.08744983516602779,0.119112826840361,3,0
