"canonisation_score","ID"
0.137472234822425,"AN_APOLOGY_FOR_THE_LIFE_OF_MRS._SHAMELA_ANDREWS_Q2743569"
0.0543008598413405,"AN_IRISH_COUSIN_noWikiID"
0.11291791638611,"AN_OUTCAST_OF_THE_ISLANDS_Q1090444"
0.160221548263055,"ANN_VERONICA_Q1247736"
0.122244604531682,"ANNA_ST_IVES_noWikiID"
0.172694745758032,"ANNALS_OF_THE_PARISH_Q4767877"
0.0477757206414661,"ANTAR_noWikiID"
0.395337204568379,"ARMADALE_Q4792516"
0.0477757206414661,"ARTHUR_MERVYN_Q4799713"
0.137472234822425,"AT_THE_BACK_OF_THE_NORTH_WIND_Q1619593"
0.117501066676145,"AT_THE_END_OF_THE_PASSAGE_noWikiID"
0.117501066676145,"AULD_LICHT_IDYLLS_noWikiID"
0.316181109886472,"AURORA_FLOYD_Q4822530"
0.142891468333576,"AYESHA_(NOVEL)_Q2604590"
0.30372380755444,"BARCHESTER_TOWERS_Q4859885"
0.294299317623214,"BASIL_noWikiID"
0.384640372733741,"BELINDA_noWikiID"
0.363586690277014,"BLACK_BEAUTY_Q880092"
0.958008839727505,"BLEAK_HOUSE_Q883305"
0.11291791638611,"BLIND_LOVE_noWikiID"
0.11291791638611,"BORN_IN_EXILE_Q4945890"
0.049863479389024,"BROKEN_TO_HARNESS_noWikiID"
0.616422785736394,"CALEB_WILLIAMS_Q7784409"
0.11291791638611,"CALLISTA_(NOVEL)_Q2934238"
0.550971056761127,"CAMILLA_Q2934813"
0.122244604531682,"CAPTAIN_SINGLETON_Q1728631"
0.0477757206414661,"CAPTAINS_COURAGEOUS_Q1035138"
0.137472234822425,"CARMILLA_Q1043792"
0.11291791638611,"CARNIVAL_noWikiID"
0.0477757206414661,"CARROTS_noWikiID"
0.86626658311391,"CASTLE_RACKRENT_Q5050238"
0.117501066676145,"CASTLE_RICHMOND_Q5050241"
0.11291791638611,"CATHERINE,_A_STORY_noWikiID"
0.11291791638611,"CATRIONA_noWikiID"
0.177146178958168,"CECILIA_Q3233990"
0.11291791638611,"CELESTINA_Q583705"
0.117501066676145,"CELIBATES_noWikiID"
0.294299317623214,"CHANCE_Q793748"
0.0477757206414661,"CHARLOTTE_TEMPLE_noWikiID"
0.0520374856859669,"CHILDREN_OF_THE_GHETTO_noWikiID"
0.142891468333576,"CHRONICLES_OF_THE_CANONGATE_Q17352486"
0.0477757206414661,"CITY_SCENES_noWikiID"
0.965599150597217,"CLARISSA_Q980534"
0.0477757206414661,"CLEG_KELLY_noWikiID"
0.11291791638611,"COCK_AND_ANCHOR_noWikiID"
0.0699415703280632,"COELEBS_IN_SEARCH_OF_A_WIFE_Q5140605"
0.0520374856859669,"COMETH_UP_AS_A_FLOWER_Q19571321"
0.0566567958260902,"CONFESSIONS_OF_A_THUG_(NOVEL)_Q5160036"
0.137472234822425,"CONFESSIONS_OF_A_YOUNG_MAN_Q5160039"
0.353247063375283,"CONFESSIONS_OF_AN_ENGLISH_OPIUM-EATER_Q1610128"
0.122244604531682,"CONINGSBY_Q5161083"
0.0566567958260902,"CORAL_ISLAND_Q4232653"
0.117501066676145,"COUNT_ROBERT_OF_PARIS_noWikiID"
0.135806373618849,"COUSIN_PHILLIS_noWikiID"
0.227753497177042,"CRANFORD_(NOVEL)_Q265100"
0.0477757206414661,"CROTCHET_CASTLE_Q5188976"
0.69722573995813,"DANIEL_DERONDA_Q552238"
0.0477757206414661,"DAUGHTERS_OF_MEN_noWikiID"
0.46129393099787,"DAVID_COPPERFIELD_Q189811"
0.117501066676145,"DAVID_ELGINBROD_Q5233331"
0.154263355437284,"DE_PROFUNDIS_(LETTER)_Q1249459"
0.117501066676145,"DEERBROOK_noWikiID"
0.0543008598413405,"DEMOS_noWikiID"
0.30372380755444,"DESPERATE_REMEDIES_Q2846293"
0.11291791638611,"DIANA_OF_THE_CROSSWAYS_Q5271362"
0.0543008598413405,"DISCIPLINE_noWikiID"
0.294299317623214,"DOCTOR_THORNE_noWikiID"
0.594948283367066,"DOMBEY_AND_SON_Q963659"
0.790633780314419,"DR_JEKYLL_AND_MR_HYDE_Q217352"
0.964677124546833,"DRACULA_Q41542"
0.0477757206414661,"DREAMERS_OF_THE_GHETTO_noWikiID"
0.797979883708377,"DUBLINERS_Q459592"
0.498261873505709,"EAST_LYNNE_Q5328900"
0.677911265542429,"EMMA_(NOVEL)_Q223880"
0.049863479389024,"EMMA_OR_THE_UNFORTUNATE_ATTACHMENT_noWikiID"
0.137472234822425,"EMMELINE_Q5373421"
0.117501066676145,"ENNUI_Q117149111"
0.0699415703280632,"EREWHON_Q1350048"
0.0477757206414661,"EREWHON_REVISITED_Q5385740"
0.0543008598413405,"ERIC_OR_LITTLE_BY_LITTLE_Q5385958"
0.0477757206414661,"ESTHER_noWikiID"
0.285047546124646,"ESTHER_WATERS_Q5401319"
0.0477757206414661,"EUGENE_ARAM_(NOVEL)_Q16385636"
0.57979506909561,"EVELINA_Q1635110"
0.0543008598413405,"EVENINGS_AT_HOME_Q5416654"
0.11291791638611,"EXILUS_noWikiID"
0.049863479389024,"FANNY_HILL_Q1395765"
0.11291791638611,"FANTOMINA_Q5434405"
0.323070787610778,"FAR_FROM_THE_MADDING_CROWD_Q5642996"
0.0543008598413405,"FARDOROUGHA_THE_MISER_noWikiID"
0.154263355437284,"FELIX_HOLT_THE_RADICAL_Q5442230"
0.0477757206414661,"FIVE_CHILDREN_AND_IT_noWikiID"
0.141170686071351,"FLATLAND_noWikiID"
0.0477757206414661,"FOR_THE_TERM_OF_HIS_NATURAL_LIFE_noWikiID"
0.11291791638611,"FORTUNATE_FOUNDLINGS_noWikiID"
0.985957888404111,"FRANKENSTEIN_Q150827"
0.0477757206414661,"GHETTO_TRAGEDIES_noWikiID"
0.0566567958260902,"GLENARVON_Q3771960"
0.0477757206414661,"GOING_TO_MAYNOOTH_noWikiID"
0.117501066676145,"GRANNY'S_WONDERFUL_CHAIR_noWikiID"
0.706633180000831,"GREAT_EXPECTATIONS_Q219552"
0.971587266152791,"GULLIVER'S_TRAVELS_Q181488"
0.172694745758032,"GUY_MANNERING_Q2288976"
0.0477757206414661,"HALF_A_LIFE-TIME_AGO_noWikiID"
0.0566567958260902,"HARD_CASH_(NOVEL)_Q30314349"
0.706633180000831,"HARD_TIMES_(NOVEL)_Q1340493"
0.11291791638611,"HARRINGTON_noWikiID"
0.049863479389024,"HAUNTINGS_noWikiID"
0.353247063375283,"HE_KNEW_HE_WAS_RIGHT_noWikiID"
0.049863479389024,"HEADLONG_HALL_Q5689829"
0.127152048513252,"HEART_AND_SCIENCE_noWikiID"
0.75930721969968,"HEART_OF_DARKNESS_Q129778"
0.0477757206414661,"HELBECK_OF_BANNISDALE_Q19572074"
0.11291791638611,"HELEN_noWikiID"
0.0477757206414661,"HENRY_DUNBAR_noWikiID"
0.122244604531682,"HEREWARD_THE_WAKE_(NOVEL)_Q5738318"
0.0477757206414661,"HERMSPRONG_Q5742104"
0.135806373618849,"HESTER_noWikiID"
0.285047546124646,"HIDE_AND_SEEK_noWikiID"
0.11291791638611,"HISTORY_OF_JOHN_BULL_noWikiID"
0.0566567958260902,"HOLIDAY_HOUSE_noWikiID"
0.16636459934805,"HOWARDS_END_Q1146642"
0.0543008598413405,"HYMNS_IN_PROSE_FOR_CHILDREN_Q9005648"
0.127152048513252,"IMAGINARY_PORTRAITS_noWikiID"
0.117501066676145,"IMPRESSIONS_OF_THEOPHRASTUS_SUCH_Q6007633"
0.30372380755444,"IN_A_GLASS_DARKLY_Q6011356"
0.117501066676145,"IN_THE_YEAR_OF_JUBILEE_Q19572195"
0.0616594855735503,"IT_IS_NEVER_TOO_LATE_TO_MEND_(NOVEL)_Q6091852"
0.706633180000831,"IVANHOE_Q840974"
0.049863479389024,"JACK_SHEPPARD_noWikiID"
0.993700367636865,"JANE_EYRE_Q182961"
0.0591085593605752,"JESSICA'S_FIRST_PRAYER_noWikiID"
0.285047546124646,"JEZEBEL'S_DAUGHTER_noWikiID"
0.11291791638611,"JOHN_BURNET_OF_BARNS_noWikiID"
0.132226821715085,"JOHN_HALIFAX_GENTLEMAN_Q6237289"
0.30372380755444,"JONATHAN_WILD_noWikiID"
0.117501066676145,"JORROCK'S_JAUNTS_AND_JOLLITIES_noWikiID"
0.294299317623214,"JOSEPH_ANDREWS_Q784226"
0.573104135313384,"JUDE_THE_OBSCURE_Q1248773"
0.294299317623214,"JUST_SO_STORIES_Q1247723"
0.117501066676145,"KENILWORTH_Q2600597"
0.384640372733741,"KIDNAPPED_(NOVEL)_Q2349094"
0.68764997588443,"KIM_(NOVEL)_Q589868"
0.406135180117558,"KING_SOLOMON'S_MINES_Q1137494"
0.142891468333576,"KIPPS_Q1249082"
0.0643129761992644,"KNOCKNAGOW_noWikiID"
0.769791600120154,"LADY_AUDLEY'S_SECRET_Q2738351"
0.0477757206414661,"LEVER'S_LORD_KILGOBBIN_noWikiID"
0.117501066676145,"LIBER_AMORIS_noWikiID"
0.0477757206414661,"LIFE_AND_ADVENTURES_OF_PETER_WILKINS_noWikiID"
0.049863479389024,"LIFE_AND_PERAMBULATIONS_OF_A_MOUSE_noWikiID"
0.11291791638611,"LIFE'S_LITTLE_IRONIES_noWikiID"
0.122244604531682,"LILITH_noWikiID"
0.677911265542429,"LITTLE_DORRIT_Q565638"
0.122244604531682,"LITTLE_LORD_FAUNTLEROY_Q387480"
0.0520374856859669,"LONGSWORD_(NOVEL)_Q104859091"
0.313316107488017,"LORD_JIM_Q727408"
0.135806373618849,"LORNA_DOONE_Q3400981"
0.122244604531682,"LOSS_AND_GAIN_Q3259809"
0.0477757206414661,"LOST_DIARIES_noWikiID"
0.049863479389024,"LOVE_AMONG_THE_RUINS_noWikiID"
0.0477757206414661,"LOVE_AND_MADNESS_Q6691643"
0.117501066676145,"LOVE_AND_MR_LEWISHAM_Q4271834"
0.23024672621441,"LOVE_IN_EXCESS;_OR_THE_FATAL_ENQUIRY_Q1588738"
0.127152048513252,"LOVE_INTRIGUES_noWikiID"
0.11291791638611,"MADAM_HOW_AND_LADY_WHY_noWikiID"
0.313316107488017,"MAN_AND_WIFE_(NOVEL)_Q16386863"
0.637452560360192,"MANSFIELD_PARK_Q469690"
0.616422785736394,"MARIA_OR_THE_WRONGS_OF_WOMAN_Q890170"
0.148487553986026,"MARIUS_THE_EPICUREAN_Q5477441"
0.0543008598413405,"MARRIAGE_noWikiID"
0.395337204568379,"MARTIN_CHUZZLEWIT_Q1903609"
0.132226821715085,"MARY_A_FICTION_Q2900963"
0.619558723877394,"MARY_BARTON_Q2607078"
0.0477757206414661,"MASTERMAN_READY_OR_THE_WRECK_OF_THE_PACIFIC_Q6785376"
0.0477757206414661,"MATHILDA_Q3851863"
0.0477757206414661,"MAX_noWikiID"
0.0477757206414661,"MAZEPPA_noWikiID"
0.356287748913087,"MELMOTH_THE_WANDERER_Q1475956"
0.137472234822425,"MEMOIRS_OF_A_CAVALIER_Q6815274"
0.0520374856859669,"MEMOIRS_OF_A_MAGDALEN_Q6815279"
0.11291791638611,"MEMOIRS_OF_CARWIN_THE_BILOQUIST_Q6815263"
0.197672587097148,"MEMOIRS_OF_EMMA_COURTNEY_Q2395365"
0.117501066676145,"MICAH_CLARKE_Q3050442"
0.976152943083648,"MIDDLEMARCH_Q313129"
0.0520374856859669,"MILLENIUM_HALL_Q6858753"
0.605736576985184,"MOLL_FLANDERS_Q612523"
0.0477757206414661,"MOPSA_THE_FAIRY_noWikiID"
0.132226821715085,"MORAL_TALES_noWikiID"
0.0477757206414661,"MR_MIDSHIPMAN_EASY_Q1936382"
0.0477757206414661,"MY_KALULU_PRINCE,_KING,_AND_SLAVE_noWikiID"
0.0477757206414661,"MY_LADY_LUDLOW_Q16387198"
0.0477757206414661,"MY_NEW_CURATE_noWikiID"
0.0543008598413405,"NATURE_AND_ART_Q48770862"
0.11291791638611,"NEW_ARABIAN_NIGHTS_noWikiID"
0.427995724732536,"NEW_GRUB_STREET_noWikiID"
0.384640372733741,"NEWS_FROM_NOWHERE_Q7019506"
0.0477757206414661,"NIGHT_AND_MORNING_noWikiID"
0.0616594855735503,"NIGHTMARE_ABBEY_Q4054406"
0.343042979973045,"NO_NAME_(NOVEL)_Q7044605"
0.0477757206414661,"NO_THOROUGHFARE_Q7045074"
0.260923318302859,"NORTH_AND_SOUTH_(GASKELL_NOVEL)_Q1853142"
0.573104135313384,"NORTHANGER_ABBEY_Q477508"
0.46129393099787,"NOSTROMO_Q430248"
0.0477757206414661,"NOUGHTS_&_CROSSES_noWikiID"
0.0520374856859669,"ODD_MAN_OUT_noWikiID"
0.049863479389024,"ODOUR_OF_CHRYSANTHEMUMS_Q7078330"
0.450141038132134,"OLD_MORTALITY_Q3234969"
0.910357373663103,"OLIVER_TWIST_Q164974"
0.0520374856859669,"ON_THE_FACE_OF_THE_WATERS_Q59151630"
0.160221548263055,"ORIGINAL_STORIES_FROM_REAL_LIFE_Q2705647"
0.117501066676145,"ORLEY_FARM_(NOVEL)_Q16962094"
0.818855815935781,"OROONOKO_Q2453934"
0.594948283367066,"OUR_MUTUAL_FRIEND_Q1557935"
0.0792421570318606,"OUR_VILLAGE_Q7111226"
0.0477757206414661,"OUT_ON_THE_PAMPAS_noWikiID"
0.84402409531542,"PAMELA_OR_VIRTUE_REWARDED_Q2048624"
0.11291791638611,"PANDORA_noWikiID"
0.127152048513252,"PATRONAGE_(NOVEL)_Q7148133"
0.137472234822425,"PENDENNIS_Q7162382"
0.417024677521532,"PERSUASION_(NOVEL)_Q333179"
0.374053924716987,"PETER_AND_WENDY_Q3435337"
0.117501066676145,"PETER_THE_WHALER_noWikiID"
0.0477757206414661,"PETER'S_PENCE_noWikiID"
0.137472234822425,"PHANTASTES_Q1616808"
0.0477757206414661,"PHILISTIA_noWikiID"
0.30372380755444,"PHINEAS_REDUX_Q7186370"
0.313316107488017,"PLAIN_TALES_FROM_THE_HILLS_Q3484772"
0.0477757206414661,"PLATTNER_STORY_noWikiID"
0.127152048513252,"POPULAR_TALES_noWikiID"
0.594948283367066,"PRIDE_AND_PREJUDICE_Q170583"
0.11291791638611,"PRINCE_RICARDO_OF_PANTOUFLIA_noWikiID"
0.117501066676145,"PUCK_OF_POOK'S_HILL_Q4342308"
0.117501066676145,"QUENTIN_DURWARD_Q2469230"
0.049863479389024,"RECOLLECTIONS_OF_A_DETECTIVE_POLICE_OFFICER_noWikiID"
0.0543008598413405,"RECORDS_OF_A_GIRLHOOD_noWikiID"
0.0543008598413405,"RED_POTTAGE_noWikiID"
0.562068477362731,"REDGAUNTLET_Q3422871"
0.154263355437284,"RINGAN_GILHAIZE_noWikiID"
0.605736576985184,"ROB_ROY_Q2156104"
0.0643129761992644,"ROBERT_ELSMERE_Q7344052"
0.122244604531682,"ROBERT_FALCONER_noWikiID"
0.930072496067797,"ROBINSON_CRUSOE_Q483034"
0.11291791638611,"ROMOLA_Q7363279"
0.049863479389024,"ROOKWOOD_(NOVEL)_Q7366231"
0.68764997588443,"ROXANA_Q3825485"
0.0477757206414661,"RUJUB_THE_JUGGLER_noWikiID"
0.212324186920024,"RUTH_Q80038"
0.11291791638611,"SAINT_RONAN'S_WELL_Q3232270"
0.0566567958260902,"SALEM_CHAPEL_noWikiID"
0.049863479389024,"SANDERS_OF_THE_RIVER_noWikiID"
0.323070787610778,"SANDITON_Q3180417"
0.605736576985184,"SARTOR_RESARTUS_Q1134140"
0.384640372733741,"SCENES_OF_CLERICAL_LIFE_Q6544172"
0.117501066676145,"SECRESY_noWikiID"
0.0699415703280632,"SELF-CONTROL_(NOVEL)_Q3478102"
0.339096257423352,"SENSE_AND_SENSIBILITY_Q274744"
0.11291791638611,"SENTIMENTAL_TOMMY_noWikiID"
0.0477757206414661,"SEVEN_LITTLE_AUSTRALIANS_Q7457323"
0.23024672621441,"SHE_A_HISTORY_OF_ADVENTURE_Q640513"
0.528634267866976,"SHIRLEY_(NOVEL)_Q615175"
0.427995724732536,"SILAS_MARNER_Q638327"
0.0477757206414661,"SING_A_SONG_OF_SIXPENCE_noWikiID"
0.11291791638611,"SIR_GIBBIE_noWikiID"
0.11291791638611,"SIR_NIGEL_Q1963997"
0.11291791638611,"SKETCHES_BY_BOZ_Q2609480"
0.0477757206414661,"SOME_EXPERIENCES_OF_AN_IRISH_R.M._noWikiID"
0.0477757206414661,"SON_OF_MARS_noWikiID"
0.190637850864638,"SONS_AND_LOVERS_Q80771"
0.0477757206414661,"SPIES_OF_THE_KAISER_noWikiID"
0.11291791638611,"ST_IVES_Q4675044"
0.137472234822425,"ST_LEON_Q7589523"
0.049863479389024,"ST_MARTIN'S_EVE_noWikiID"
0.30372380755444,"STALKY_&_CO._Q4439259"
0.0543008598413405,"STELLA_MARIS_noWikiID"
0.049863479389024,"STORIES_OF_RED_HANRAHAN_noWikiID"
0.11291791638611,"SUNRISE_noWikiID"
0.117501066676145,"SUSPIRIA_DE_PROFUNDIS_Q3978307"
0.450141038132134,"SYBIL_Q3506752"
0.146710915746886,"SYLVIAS_LOVERS_Q14566477"
0.11291791638611,"SYLVIE_AND_BRUNO_Q1632505"
0.11291791638611,"TALE_OF_TWO_BAD_MICE_noWikiID"
0.0591085593605752,"TALES_FROM_SHAKESPEARE_Q589197"
0.122244604531682,"TALES_OF_FASHIONABLE_LIFE_noWikiID"
0.0520374856859669,"TALES_OF_MEAN_STREETS_noWikiID"
0.137472234822425,"TALES_OF_UNREST_noWikiID"
0.137472234822425,"TANCRED_(NOVEL)_Q7682378"
0.616422785736394,"TESS_OF_THE_D'URBERVILLES_Q649409"
0.122244604531682,"THE_ABBOT_Q2717772"
0.263655687664613,"THE_ABSENTEE_Q7712149"
0.11291791638611,"THE_ADVENTURES_OF_A_BROWNIE_noWikiID"
0.049863479389024,"THE_ADVENTURES_OF_ANTHONY_VARNISH_noWikiID"
0.0566567958260902,"THE_ADVENTURES_OF_DAVID_SIMPLE_noWikiID"
0.049863479389024,"THE_ADVENTURES_OF_HAJJI_BABA_noWikiID"
0.11291791638611,"THE_ADVENTURES_OF_HUGH_TREVOR_noWikiID"
0.0520374856859669,"THE_ADVENTURES_OF_PEREGRINE_PICKLE_Q7712607"
0.0477757206414661,"THE_ADVENTURES_OF_RIVELLA_Q85806338"
0.146710915746886,"THE_ADVENTURES_OF_RODERICK_RANDOM_Q7712626"
0.363586690277014,"THE_ADVENTURES_OF_SHERLOCK_HOLMES_Q392147"
0.11291791638611,"THE_ALTAR_OF_THE_DEAD_Q7713242"
0.353247063375283,"THE_AMBASSADORS_Q650571"
0.285047546124646,"THE_AMERICAN_Q3080503"
0.127152048513252,"THE_ANTI-PAMELA_Q7713932"
0.323070787610778,"THE_ANTIQUARY_Q1157183"
0.285047546124646,"THE_ASPERN_PAPERS_Q2362409"
0.141170686071351,"THE_AUTOBIOGRAPHY_OF_MARK_RUTHERFORD_noWikiID"
0.11291791638611,"THE_AWKWARD_AGE_noWikiID"
0.11291791638611,"THE_AYRSHIRE_LEGATEES_noWikiID"
0.0520374856859669,"THE_BATTLE_OF_DORKING_Q7715857"
0.132226821715085,"THE_BATTLE_OF_THE_BOOKS_Q7715895"
0.148487553986026,"THE_BEACH_OF_FALESA_Q7715970"
0.122244604531682,"THE_BEETLE_(NOVEL)_Q7716299"
0.0643129761992644,"THE_BETH_BOOK_noWikiID"
0.11291791638611,"THE_BICKERSTAFF_PAPERS_noWikiID"
0.11291791638611,"THE_BLACK_ARROW_noWikiID"
0.132226821715085,"THE_BLACK_DWARF_noWikiID"
0.0670724962784257,"THE_BLACK_PROPHET_noWikiID"
0.11291791638611,"THE_BODY-SNATCHER_noWikiID"
0.0477757206414661,"THE_BOOK_OF_WONDER_Q7719322"
0.384640372733741,"THE_BRIDE_OF_LAMMERMOOR_Q2659725"
0.0477757206414661,"THE_BRITISH_BARBARIANS_noWikiID"
0.148487553986026,"THE_BROWNIE_OF_BODSBECK_Q96408508"
0.117501066676145,"THE_CANTERVILLE_GHOST_Q288020"
0.0477757206414661,"THE_CARVED_LIONS_Q7721468"
0.913959841960442,"THE_CASTLE_OF_OTRANTO_Q548576"
0.049863479389024,"THE_CASTLE_OF_WOLFENBACH_Q3520218"
0.049863479389024,"THE_CASTLES_OF_ATHLIN_AND_DUNBAYNE_Q7721600"
0.0477757206414661,"THE_CAXTONS_Q16385244"
0.049863479389024,"THE_CHANGELING_noWikiID"
0.0477757206414661,"THE_CHANNINGS_(NOVEL)_Q7722115"
0.0729237779448048,"THE_CHILDREN_OF_THE_ABBEY_Q7722505"
0.049863479389024,"THE_CHILDREN_OF_THE_NEW_FOREST_Q7722508"
0.11291791638611,"THE_CHIMES_Q3828573"
0.137472234822425,"THE_CLAYHANGER_noWikiID"
0.0477757206414661,"THE_CLEVER_WOMAN_OF_THE_FAMILY_noWikiID"
0.0543008598413405,"THE_CLOISTER_AND_THE_HEARTH_Q7723455"
0.0477757206414661,"THE_COMING_OF_CUCULAIN_noWikiID"
0.049863479389024,"THE_CONFESSIONS_OF_HARRY_LORREQUER_noWikiID"
0.11291791638611,"THE_CONSOLIDATOR_Q60753482"
0.154263355437284,"THE_COUNTRY_OF_THE_BLIND_Q823691"
0.11291791638611,"THE_CRICKET_ON_THE_HEARTH_Q825220"
0.0591085593605752,"THE_CROCK_OF_GOLD_(NOVEL)_Q7728134"
0.049863479389024,"THE_CROWN_OF_SUCCESS_noWikiID"
0.0477757206414661,"THE_DARK_FLOWER_noWikiID"
0.0477757206414661,"THE_DAYS_OF_AULD_LANGSYNE_noWikiID"
0.30372380755444,"THE_DEAD_SECRET_Q16934313"
0.0477757206414661,"THE_DEMI-GODS_noWikiID"
0.164415364683147,"THE_DIARY_OF_A_NOBODY_Q864150"
0.204901193890185,"THE_DOCTOR'S_WIFE_(MOORE_NOVEL)_Q7730467"
0.294299317623214,"THE_DUKE'S_CHILDREN_Q7731161"
0.0543008598413405,"THE_DYNAMITER_noWikiID"
0.0477757206414661,"THE_EBB-TIDE_Q4674957"
0.122244604531682,"THE_EGOIST_(NOVEL)_Q7731638"
0.0477757206414661,"THE_EMIGRANTS_OF_AHADARRA_noWikiID"
0.0477757206414661,"THE_ENCHANTED_CASTLE_Q2920166"
0.148487553986026,"THE_ENTAIL_noWikiID"
0.294299317623214,"THE_EUSTACE_DIAMONDS_Q7732627"
0.11291791638611,"THE_EVIL_GUEST_noWikiID"
0.0477757206414661,"THE_EXECUTOR_noWikiID"
0.335938753528388,"THE_EXPEDITION_OF_HUMPHRY_CLINKER_Q3203413"
0.049863479389024,"THE_EXPERIENCES_OF_LOVEDAY_BROOKE,_LADY_DETECTIVE_noWikiID"
0.122244604531682,"THE_FAIR_JILT_Q18393398"
0.11291791638611,"THE_FAIR_MAID_OF_PERTH_Q3209885"
0.0543008598413405,"THE_FAIRCHILD_FAMILY_noWikiID"
0.11291791638611,"THE_FALLEN_LEAVES_(BOOK)_Q85807134"
0.0520374856859669,"THE_FATHER_AND_DAUGHTER_Q65052285"
0.27863497027921,"THE_FEMALE_QUIXOTE_Q1404172"
0.11291791638611,"THE_FIDDLER_OF_THE_REELS_Q2288667"
0.11291791638611,"THE_FIGURE_IN_THE_CARPET_Q3224800"
0.30372380755444,"THE_FIRST_MEN_IN_THE_MOON_Q1218232"
0.11291791638611,"THE_FIXED_PERIOD_Q7734312"
0.0520374856859669,"THE_FOOD_OF_THE_GODS_AND_HOW_IT_CAME_TO_EARTH_Q1215802"
0.0792421570318606,"THE_FOOL_OF_QUALITY_Q7734703"
0.158330619297716,"THE_FORSYTE_SAGA_Q735319"
0.117501066676145,"THE_FORTUNES_OF_NIGEL_Q3230799"
0.117501066676145,"THE_FROZEN_DEEP_Q7735382"
0.049863479389024,"THE_GENTLEMAN_noWikiID"
0.11291791638611,"THE_GOLDEN_AGE_noWikiID"
0.323070787610778,"THE_GOLDEN_BOWL_Q1248585"
0.0477757206414661,"THE_GORILLA_HUNTERS_Q17015740"
0.076022748805838,"THE_GOVERNESS;_OR,_THE_LITTLE_FEMALE_ACADEMY_Q7737400"
0.137472234822425,"THE_GREAT_GOD_PAN_Q1394704"
0.0477757206414661,"THE_GREAT_TABOO_noWikiID"
