language,cluster_id,n,spearman_indegree,p_indegree,spearman_pagerank,p_pagerank,spearman_betweenness,p_betweenness,spearman_closeness,p_closeness
DE,0,59,0.025702243598331277,0.8467784767209536,0.05287823969656687,0.6908118355886274,0.02562139790931856,0.8472546468843262,0.08998732764415755,0.49790247293305845
DE,1,59,0.1943712805656696,0.14016965427644879,0.21948300641056315,0.0948710778324966,0.3044179225341943,0.01906877106107803,0.2491605005908919,0.0570377501075821
DE,2,59,0.2832903748824401,0.029690838476275325,0.2875913116706542,0.027198581441294344,0.2748557025195866,0.03513510875284356,0.2927644664089257,0.024435990181983162
DE,3,53,-0.01565301645516176,0.9114219625401642,-0.03738646974854908,0.7904083695513657,-0.07670745078088732,0.5851154388581115,-0.05238214168065943,0.709512917531862
DE,4,46,-0.21792148658682642,0.14569957905690598,-0.22311914857057272,0.136097270091717,-0.25129577581856455,0.09206213331435197,-0.22153449552674762,0.13897340393015936
DE,5,45,0.19469321699249606,0.19998498472843396,0.20634551281113042,0.17384782039520516,0.1422197196287853,0.35136698434768054,0.21739854770194925,0.15141897548414696
DE,6,45,-0.20586765411769367,0.17486871494371117,-0.1799017552242155,0.23699331370182375,-0.17117891268940938,0.2608804454204015,-0.1667159471923711,0.2737024693458017
DE,7,44,0.05094604634250145,0.7425921981048637,-0.03633913795059544,0.8148417398639277,0.06933840242078365,0.6547039420457628,-0.005343990875087565,0.9725360567202531
DE,8,43,-0.11960781737848922,0.44489232398641754,-0.14162058170940808,0.3649990452688868,-0.11860483203214965,0.4487469103938625,-0.12476465377769048,0.4253636877079394
DE,9,38,0.12960841365601003,0.43801455817744894,0.1266781364777002,0.44852791579765927,0.07608303459043986,0.6498294514764369,0.14211844314802488,0.39468945839869507
DE,10,33,0.034310267963375045,0.8496591631990843,0.10892012747475417,0.5462611602618175,-0.05270043101736712,0.7708447222891484,0.13989348658383588,0.4374714325577902
DE,11,25,0.4901684799622016,0.012866715271339275,0.540821820498836,0.005248046005721874,0.49474524254782937,0.011928869293997202,0.5727723891450209,0.0027675097738818974
DE,12,22,0.1623070575490199,0.4705057592637002,0.16403372837400948,0.46573309361464277,0.25914866641485346,0.2441839649789636,0.21698496700702305,0.3320643588902523
