language,cluster_id,n,spearman_indegree,p_indegree,spearman_pagerank,p_pagerank,spearman_betweenness,p_betweenness,spearman_closeness,p_closeness,spearman_eigenvector,p_eigenvector
FR,0,950,-0.07862524033545634,0.015352493255544681,-0.08663766118558434,0.007543175773778244,0.05901732880208638,0.06902954981783371,-0.06880646088543838,0.033965683291577016,-0.08843722788954697,0.006380164919054306
FR,1,689,-0.058558103345261125,0.12463468366299343,-0.11671715947216281,0.0021505167289044766,0.03246893763218329,0.39479833567873013,-0.08879625452229227,0.019744386331077363,-0.13207453186109874,0.000509442988244272
FR,2,488,-0.1100706151497184,0.01498673191548158,-0.13920868805122222,0.002053696290109116,0.17099413371658714,0.00014723487416352858,-0.03187570494091152,0.4823486603004993,-0.15327583627778738,0.0006803277905278106
FR,3,349,-0.03398119772764006,0.5269122932540418,-0.06396584747138231,0.2332947613775736,0.04439325982396513,0.4083691929898291,-0.05680953242666789,0.28990178636215896,-0.06678125607896801,0.21331901790776486
FR,4,484,-0.0018377083525433807,0.967833960485352,-0.017154601430685434,0.7065800905362507,0.13513766172400352,0.0028917425181350584,0.03413671092353394,0.4536859617493195,-0.026852723778720933,0.5556341138379687
