louvain_cluster,0-0.25,0.25-0.5,0.5-0.75,0.75-1
0,-1.6160976607866944,3.9065188617487756,-0.22950429428068142,-0.4773757686210853
1,-0.1795242468509262,0.8300871844811071,-1.3946118847526192,0.7750589481594503
2,1.347469363807461,-4.303283077079737,2.8854998262728633,1.2949066918962797
3,0.3019368797387885,-0.9537616220307765,0.93295570407416,-0.7678066338779752
4,0.8689343379210598,-1.332519565676042,-1.7041421074200767,-0.9041944301794651
