language,cluster_id,n,spearman_indegree,p_indegree,spearman_pagerank,p_pagerank,spearman_betweenness,p_betweenness,spearman_closeness,p_closeness,spearman_eigenvector,p_eigenvector
DE,0,59,-0.3002173029643845,0.02087458652102498,-0.2996527054432202,0.021128019581384955,0.23748754679712575,0.0701169877431412,-0.31373792781332005,0.015531414828190926,-0.3135596338592681,0.015593403977467333
DE,1,103,-0.05001409154066565,0.6158736086787491,-0.019476960460661698,0.845177145595289,0.1135007174508535,0.25364460434888975,-0.0004645271660123744,0.9962843452774264,-0.02465865039582354,0.8047214436612347
DE,2,76,0.271928694741885,0.01748740610095031,0.2885960054685933,0.011462697705518924,-0.19584357834459207,0.08998247343029186,0.34192863572926285,0.0025016215149478434,0.3166374428355015,0.005324414058859488
DE,3,125,-0.059956629812395044,0.5065629527471298,0.00265083803106297,0.9765937646929934,0.03158104067618333,0.7266188069526693,0.0235695423532947,0.794166245550026,0.015480770230471714,0.8639472181538678
DE,4,93,0.21978845981775139,0.03427218688377688,0.23132737276345214,0.02567961395074007,-0.08073658704470002,0.44170202501024525,0.22471544024763013,0.030345931250550025,0.20879866072148748,0.04458541986312178
DE,5,115,0.03530721600604776,0.7079517972451963,0.03645324303542299,0.6989223608798091,-0.012829962972630326,0.8917512522004112,0.07298235545606593,0.43826098795163726,0.034883944699031125,0.7112970628364895
