leiden_cluster,0-0.25,0.25-0.5,0.5-0.75,0.75-1
0,-1.405310234802165,3.236091278591825,0.22230800575069137,-0.3022438607339301
1,-0.687688820472321,1.921188545123258,-0.8974883220654791,0.020478889182363468
2,0.8597373082216676,-1.1276603576912267,-2.2113713426657258,-0.944400281603035
3,0.8410559918427177,-3.100653504012061,2.8031520270840553,1.3839709723201903
4,0.5868254757126868,-1.4847983374681033,0.55193989035825,-0.7667058352705017
5,0.4842898245263983,-1.1299874132848755,-0.2785731498641282,0.9201559458822837
