louvain_cluster,0-0.25,0.25-0.5,0.5-0.75,0.75-1
0,0.4329994038931868,-1.2193913450524354,0.9984752887122893,-0.7223789564758502
1,-0.15672252521818192,1.0114564227292133,-0.8144915303962189,-0.37614194986620314
2,-0.3337724460741873,1.237476168819333,-0.5720507454922834,-0.3264666863129489
3,-0.8310654144238572,0.9042187977258264,1.2408650745488043,0.4359472207430603
4,0.6113041432913201,-1.4033297265323108,-0.5900784390450139,0.8398584524094216
