louvain_cluster,0-0.25,0.25-0.5,0.5-0.75,0.75-1
0,0.1349243080728399,0.41302786494234073,-0.5080480403499188,-1.24495479208112
1,-1.4997320383438275,2.439118099853483,0.6556324762059536,1.394726329839702
2,0.47211110596437,-0.7100033114478422,-0.08880693431615769,-0.7052478755815068
3,-0.26674482949990214,0.5339310688260969,0.26575735216108454,-0.1565655919684824
4,0.8634338889864527,-1.868224183334651,0.8635620487758514,-0.9232558194506933
5,0.44052630602328513,-0.9036191876256403,-1.2380399426375464,1.1385860005559287
